Plot Title: 20135471,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20135471, SEN S/N: 20135471)",Coupler Detached (LGR S/N: 20135471),Coupler Attached (LGR S/N: 20135471),Host Connected (LGR S/N: 20135471),Stopped (LGR S/N: 20135471),End Of File (LGR S/N: 20135471)
569,08/10/2017 03:25,29.853,,,,,
570,08/10/2017 04:25,29.853,,,,,
571,08/10/2017 05:25,29.752,,,,,
572,08/10/2017 06:25,29.752,,,,,
573,08/10/2017 07:25,29.652,,,,,
574,08/10/2017 08:25,29.752,,,,,
575,08/10/2017 09:25,29.752,,,,,
576,08/10/2017 10:25,29.652,,,,,
577,08/10/2017 11:25,29.752,,,,,
578,08/10/2017 12:25,29.953,,,,,
579,08/10/2017 13:25,30.154,,,,,
580,08/10/2017 14:25,30.054,,,,,
581,08/10/2017 15:25,30.154,,,,,
582,08/10/2017 16:25,30.255,,,,,
583,08/10/2017 17:25,30.154,,,,,
584,08/10/2017 18:25,30.154,,,,,
585,08/10/2017 19:25,30.054,,,,,
586,08/10/2017 20:25,30.054,,,,,
587,08/10/2017 21:25,30.154,,,,,
588,08/10/2017 22:25,30.154,,,,,
589,08/10/2017 23:25,30.054,,,,,
590,08/11/2017 00:25,29.953,,,,,
591,08/11/2017 01:25,29.853,,,,,
592,08/11/2017 02:25,29.853,,,,,
593,08/11/2017 03:25,29.853,,,,,
594,08/11/2017 04:25,29.853,,,,,
595,08/11/2017 05:25,29.752,,,,,
596,08/11/2017 06:25,29.752,,,,,
597,08/11/2017 07:25,29.652,,,,,
598,08/11/2017 08:25,29.752,,,,,
599,08/11/2017 09:25,29.752,,,,,
600,08/11/2017 10:25,29.752,,,,,
601,08/11/2017 11:25,29.752,,,,,
602,08/11/2017 12:25,29.652,,,,,
603,08/11/2017 13:25,29.752,,,,,
604,08/11/2017 14:25,29.853,,,,,
605,08/11/2017 15:25,29.853,,,,,
606,08/11/2017 16:25,29.752,,,,,
607,08/11/2017 17:25,29.752,,,,,
608,08/11/2017 18:25,29.752,,,,,
609,08/11/2017 19:25,29.552,,,,,
610,08/11/2017 20:25,29.552,,,,,
611,08/11/2017 21:25,29.552,,,,,
612,08/11/2017 22:25,29.652,,,,,
613,08/11/2017 23:25,29.552,,,,,
614,08/12/2017 00:25,29.452,,,,,
615,08/12/2017 01:25,29.252,,,,,
616,08/12/2017 02:25,29.352,,,,,
617,08/12/2017 03:25,29.152,,,,,
618,08/12/2017 04:25,29.053,,,,,
619,08/12/2017 05:25,28.953,,,,,
620,08/12/2017 06:25,28.953,,,,,
621,08/12/2017 07:25,28.853,,,,,
622,08/12/2017 08:25,28.953,,,,,
623,08/12/2017 09:25,29.053,,,,,
624,08/12/2017 10:25,29.152,,,,,
625,08/12/2017 11:25,29.252,,,,,
626,08/12/2017 12:25,29.252,,,,,
627,08/12/2017 13:25,29.252,,,,,
628,08/12/2017 14:25,29.352,,,,,
629,08/12/2017 15:25,29.352,,,,,
630,08/12/2017 16:25,29.252,,,,,
631,08/12/2017 17:25,29.452,,,,,
632,08/12/2017 18:25,29.352,,,,,
633,08/12/2017 19:25,29.252,,,,,
634,08/12/2017 20:25,29.053,,,,,
635,08/12/2017 21:25,29.152,,,,,
636,08/12/2017 22:25,29.152,,,,,
637,08/12/2017 23:25,29.053,,,,,
638,08/13/17 12:25:05 AM,29.053,,,,,
639,08/13/17 01:25:05 AM,29.053,,,,,
640,08/13/17 02:25:05 AM,29.053,,,,,
641,08/13/17 03:25:05 AM,28.953,,,,,
642,08/13/17 04:25:05 AM,28.953,,,,,
643,08/13/17 05:25:05 AM,28.953,,,,,
644,08/13/17 06:25:05 AM,28.853,,,,,
645,08/13/17 07:25:05 AM,28.853,,,,,
646,08/13/17 08:25:05 AM,28.853,,,,,
647,08/13/17 09:25:05 AM,28.953,,,,,
648,08/13/17 10:25:05 AM,28.953,,,,,
649,08/13/17 11:25:05 AM,28.953,,,,,
650,08/13/17 12:25:05 PM,29.152,,,,,
651,08/13/17 01:25:05 PM,29.452,,,,,
652,08/13/17 02:25:05 PM,29.452,,,,,
653,08/13/17 03:25:05 PM,29.853,,,,,
654,08/13/17 04:25:05 PM,29.652,,,,,
655,08/13/17 05:25:05 PM,29.352,,,,,
656,08/13/17 06:25:05 PM,29.352,,,,,
657,08/13/17 07:25:05 PM,29.352,,,,,
658,08/13/17 08:25:05 PM,29.252,,,,,
659,08/13/17 09:25:05 PM,29.252,,,,,
660,08/13/17 10:25:05 PM,29.352,,,,,
661,08/13/17 11:25:05 PM,29.252,,,,,
662,08/14/17 12:25:05 AM,29.352,,,,,
663,08/14/17 01:25:05 AM,29.352,,,,,
664,08/14/17 02:25:05 AM,29.252,,,,,
665,08/14/17 03:25:05 AM,29.252,,,,,
666,08/14/17 04:25:05 AM,29.152,,,,,
667,08/14/17 05:25:05 AM,29.252,,,,,
668,08/14/17 06:25:05 AM,29.252,,,,,
669,08/14/17 07:25:05 AM,29.252,,,,,
670,08/14/17 08:25:05 AM,29.252,,,,,
671,08/14/17 09:25:05 AM,29.652,,,,,
672,08/14/17 10:25:05 AM,29.853,,,,,
673,08/14/17 11:25:05 AM,30.659,,,,,
674,08/14/17 12:25:05 PM,30.862,,,,,
675,08/14/17 01:25:05 PM,31.064,,,,,
676,08/14/17 02:25:05 PM,30.659,,,,,
677,08/14/17 03:25:05 PM,30.255,,,,,
678,08/14/17 04:25:05 PM,30.054,,,,,
679,08/14/17 05:25:05 PM,29.752,,,,,
680,08/14/17 06:25:05 PM,29.853,,,,,
681,08/14/17 07:25:05 PM,29.752,,,,,
682,08/14/17 08:25:05 PM,29.552,,,,,
683,08/14/17 09:25:05 PM,29.452,,,,,
684,08/14/17 10:25:05 PM,29.752,,,,,
685,08/14/17 11:25:05 PM,29.752,,,,,
686,08/15/17 12:25:05 AM,29.652,,,,,
687,08/15/17 01:25:05 AM,29.652,,,,,
688,08/15/17 02:25:05 AM,29.652,,,,,
689,08/15/17 03:25:05 AM,29.552,,,,,
690,08/15/17 04:25:05 AM,29.452,,,,,
691,08/15/17 05:25:05 AM,29.452,,,,,
692,08/15/17 06:25:05 AM,29.352,,,,,
693,08/15/17 07:25:05 AM,29.352,,,,,
694,08/15/17 08:25:05 AM,29.352,,,,,
695,08/15/17 09:25:05 AM,29.652,,,,,
696,08/15/17 10:25:05 AM,29.853,,,,,
697,08/15/17 11:25:05 AM,30.154,,,,,
698,08/15/17 12:25:05 PM,30.255,,,,,
699,08/15/17 01:25:05 PM,29.853,,,,,
700,08/15/17 02:25:05 PM,30.054,,,,,
701,08/15/17 03:25:05 PM,30.054,,,,,
702,08/15/17 04:25:05 PM,30.154,,,,,
703,08/15/17 05:25:05 PM,30.054,,,,,
704,08/15/17 06:25:05 PM,29.953,,,,,
705,08/15/17 07:25:05 PM,29.853,,,,,
706,08/15/17 08:25:05 PM,29.853,,,,,
707,08/15/17 09:25:05 PM,29.752,,,,,
708,08/15/17 10:25:05 PM,29.652,,,,,
709,08/15/17 11:25:05 PM,29.552,,,,,
710,08/16/17 12:25:05 AM,29.452,,,,,
711,08/16/17 01:25:05 AM,29.352,,,,,
712,08/16/17 02:25:05 AM,29.252,,,,,
713,08/16/17 03:25:05 AM,29.252,,,,,
714,08/16/17 04:25:05 AM,29.152,,,,,
715,08/16/17 05:25:05 AM,29.152,,,,,
716,08/16/17 06:25:05 AM,29.053,,,,,
717,08/16/17 07:25:05 AM,29.053,,,,,
718,08/16/17 08:25:05 AM,28.953,,,,,
719,08/16/17 09:25:05 AM,28.853,,,,,
720,08/16/17 10:25:05 AM,29.053,,,,,
721,08/16/17 11:25:05 AM,29.152,,,,,
722,08/16/17 12:25:05 PM,29.252,,,,,
723,08/16/17 01:25:05 PM,29.252,,,,,
724,08/16/17 02:25:05 PM,29.352,,,,,
725,08/16/17 03:25:05 PM,29.452,,,,,
726,08/16/17 04:25:05 PM,29.452,,,,,
727,08/16/17 05:25:05 PM,29.552,,,,,
728,08/16/17 06:25:05 PM,29.352,,,,,
729,08/16/17 07:25:05 PM,29.152,,,,,
730,08/16/17 08:25:05 PM,29.053,,,,,
731,08/16/17 09:25:05 PM,28.953,,,,,
732,08/16/17 10:25:05 PM,28.953,,,,,
733,08/16/17 11:25:05 PM,28.853,,,,,
734,08/17/17 12:25:05 AM,28.853,,,,,
735,08/17/17 01:25:05 AM,28.853,,,,,
736,08/17/17 02:25:05 AM,28.853,,,,,
737,08/17/17 03:25:05 AM,28.853,,,,,
738,08/17/17 04:25:05 AM,28.853,,,,,
739,08/17/17 05:25:05 AM,28.853,,,,,
740,08/17/17 06:25:05 AM,28.754,,,,,
741,08/17/17 07:25:05 AM,28.853,,,,,
742,08/17/17 08:25:05 AM,28.953,,,,,
743,08/17/17 09:25:05 AM,29.053,,,,,
744,08/17/17 10:25:05 AM,29.352,,,,,
745,08/17/17 11:25:05 AM,29.452,,,,,
746,08/17/17 12:25:05 PM,29.652,,,,,
747,08/17/17 01:25:05 PM,29.752,,,,,
748,08/17/17 02:25:05 PM,29.652,,,,,
749,08/17/17 03:25:05 PM,29.552,,,,,
750,08/17/17 04:25:05 PM,29.452,,,,,
751,08/17/17 05:25:05 PM,29.252,,,,,
752,08/17/17 06:25:05 PM,29.152,,,,,
753,08/17/17 07:25:05 PM,29.152,,,,,
754,08/17/17 08:25:05 PM,29.053,,,,,
755,08/17/17 09:25:05 PM,29.053,,,,,
756,08/17/17 10:25:05 PM,28.953,,,,,
757,08/17/17 11:25:05 PM,28.953,,,,,
758,08/18/17 12:25:05 AM,28.953,,,,,
759,08/18/17 01:25:05 AM,28.853,,,,,
760,08/18/17 02:25:05 AM,28.853,,,,,
761,08/18/17 03:25:05 AM,28.853,,,,,
762,08/18/17 04:25:05 AM,28.853,,,,,
763,08/18/17 05:25:05 AM,28.754,,,,,
764,08/18/17 06:25:05 AM,28.754,,,,,
765,08/18/17 07:25:05 AM,28.754,,,,,
766,08/18/17 08:25:05 AM,28.853,,,,,
767,08/18/17 09:25:05 AM,29.152,,,,,
768,08/18/17 10:25:05 AM,29.352,,,,,
769,08/18/17 11:25:05 AM,29.552,,,,,
770,08/18/17 12:25:05 PM,29.953,,,,,
771,08/18/17 01:25:05 PM,30.255,,,,,
772,08/18/17 02:25:05 PM,29.853,,,,,
773,08/18/17 03:25:05 PM,29.652,,,,,
774,08/18/17 04:25:05 PM,29.352,,,,,
775,08/18/17 05:25:05 PM,29.252,,,,,
776,08/18/17 06:25:05 PM,29.352,,,,,
777,08/18/17 07:25:05 PM,29.252,,,,,
778,08/18/17 08:25:05 PM,29.452,,,,,
779,08/18/17 09:25:05 PM,29.252,,,,,
780,08/18/17 10:25:05 PM,29.252,,,,,
781,08/18/17 11:25:05 PM,29.053,,,,,
782,08/19/17 12:25:05 AM,29.252,,,,,
783,08/19/17 01:25:05 AM,29.252,,,,,
784,08/19/17 02:25:05 AM,29.252,,,,,
785,08/19/17 03:25:05 AM,29.152,,,,,
786,08/19/17 04:25:05 AM,29.053,,,,,
787,08/19/17 05:25:05 AM,28.853,,,,,
788,08/19/17 06:25:05 AM,28.853,,,,,
789,08/19/17 07:25:05 AM,28.953,,,,,
790,08/19/17 08:25:05 AM,28.953,,,,,
791,08/19/17 09:25:05 AM,29.252,,,,,
792,08/19/17 10:25:05 AM,29.352,,,,,
793,08/19/17 11:25:05 AM,29.552,,,,,
794,08/19/17 12:25:05 PM,29.352,,,,,
795,08/19/17 01:25:05 PM,29.352,,,,,
796,08/19/17 02:25:05 PM,29.352,,,,,
797,08/19/17 03:25:05 PM,29.252,,,,,
798,08/19/17 04:25:05 PM,29.152,,,,,
799,08/19/17 05:25:05 PM,29.252,,,,,
800,08/19/17 06:25:05 PM,29.152,,,,,
801,08/19/17 07:25:05 PM,29.152,,,,,
802,08/19/17 08:25:05 PM,28.953,,,,,
803,08/19/17 09:25:05 PM,29.053,,,,,
804,08/19/17 10:25:05 PM,28.953,,,,,
805,08/19/17 11:25:05 PM,28.853,,,,,
806,08/20/17 12:25:05 AM,28.953,,,,,
807,08/20/17 01:25:05 AM,28.953,,,,,
808,08/20/17 02:25:05 AM,28.953,,,,,
809,08/20/17 03:25:05 AM,28.953,,,,,
810,08/20/17 04:25:05 AM,28.953,,,,,
811,08/20/17 05:25:05 AM,28.953,,,,,
812,08/20/17 06:25:05 AM,28.853,,,,,
813,08/20/17 07:25:05 AM,28.853,,,,,
814,08/20/17 08:25:05 AM,28.853,,,,,
815,08/20/17 09:25:05 AM,28.655,,,,,
816,08/20/17 10:25:05 AM,28.754,,,,,
817,08/20/17 11:25:05 AM,28.853,,,,,
818,08/20/17 12:25:05 PM,29.053,,,,,
819,08/20/17 01:25:05 PM,28.953,,,,,
820,08/20/17 02:25:05 PM,28.853,,,,,
821,08/20/17 03:25:05 PM,28.953,,,,,
822,08/20/17 04:25:05 PM,28.953,,,,,
823,08/20/17 05:25:05 PM,28.953,,,,,
824,08/20/17 06:25:05 PM,28.953,,,,,
825,08/20/17 07:25:05 PM,28.853,,,,,
826,08/20/17 08:25:05 PM,28.754,,,,,
827,08/20/17 09:25:05 PM,28.754,,,,,
828,08/20/17 10:25:05 PM,28.754,,,,,
829,08/20/17 11:25:05 PM,28.754,,,,,
830,08/21/17 12:25:05 AM,28.655,,,,,
831,08/21/17 01:25:05 AM,28.655,,,,,
832,08/21/17 02:25:05 AM,28.655,,,,,
833,08/21/17 03:25:05 AM,28.655,,,,,
834,08/21/17 04:25:05 AM,28.555,,,,,
835,08/21/17 05:25:05 AM,28.555,,,,,
836,08/21/17 06:25:05 AM,28.555,,,,,
837,08/21/17 07:25:05 AM,28.555,,,,,
838,08/21/17 08:25:05 AM,28.655,,,,,
839,08/21/17 09:25:05 AM,28.456,,,,,
840,08/21/17 10:25:05 AM,28.555,,,,,
841,08/21/17 11:25:05 AM,28.853,,,,,
842,08/21/17 12:25:05 PM,28.953,,,,,
843,08/21/17 01:25:05 PM,29.252,,,,,
844,08/21/17 02:25:05 PM,29.452,,,,,
845,08/21/17 03:25:05 PM,29.652,,,,,
846,08/21/17 04:25:05 PM,29.352,,,,,
847,08/21/17 05:25:05 PM,29.352,,,,,
848,08/21/17 06:25:05 PM,29.152,,,,,
849,08/21/17 07:25:05 PM,29.152,,,,,
850,08/21/17 08:25:05 PM,29.352,,,,,
851,08/21/17 09:25:05 PM,29.352,,,,,
852,08/21/17 10:25:05 PM,29.252,,,,,
853,08/21/17 11:25:05 PM,29.152,,,,,
854,08/22/17 12:25:05 AM,29.352,,,,,
855,08/22/17 01:25:05 AM,29.452,,,,,
856,08/22/17 02:25:05 AM,29.452,,,,,
857,08/22/17 03:25:05 AM,29.352,,,,,
858,08/22/17 04:25:05 AM,29.252,,,,,
859,08/22/17 05:25:05 AM,29.152,,,,,
860,08/22/17 06:25:05 AM,29.152,,,,,
861,08/22/17 07:25:05 AM,29.152,,,,,
862,08/22/17 08:25:05 AM,29.352,,,,,
863,08/22/17 09:25:05 AM,29.552,,,,,
864,08/22/17 10:25:05 AM,29.652,,,,,
865,08/22/17 11:25:05 AM,29.953,,,,,
866,08/22/17 12:25:05 PM,30.054,,,,,
867,08/22/17 01:25:05 PM,30.255,,,,,
868,08/22/17 02:25:05 PM,30.154,,,,,
869,08/22/17 03:25:05 PM,30.255,,,,,
870,08/22/17 04:25:05 PM,30.054,,,,,
871,08/22/17 05:25:05 PM,29.853,,,,,
872,08/22/17 06:25:05 PM,29.853,,,,,
873,08/22/17 07:25:05 PM,29.853,,,,,
874,08/22/17 08:25:05 PM,29.752,,,,,
875,08/22/17 09:25:05 PM,29.652,,,,,
876,08/22/17 10:25:05 PM,29.652,,,,,
877,08/22/17 11:25:05 PM,29.752,,,,,
878,08/23/17 12:25:05 AM,29.652,,,,,
879,08/23/17 01:25:05 AM,29.552,,,,,
880,08/23/17 02:25:05 AM,29.452,,,,,
881,08/23/17 03:25:05 AM,29.252,,,,,
882,08/23/17 04:25:05 AM,29.152,,,,,
883,08/23/17 05:25:05 AM,29.252,,,,,
884,08/23/17 06:25:05 AM,29.152,,,,,
885,08/23/17 07:25:05 AM,29.152,,,,,
886,08/23/17 08:25:05 AM,29.152,,,,,
887,08/23/17 09:25:05 AM,29.252,,,,,
888,08/23/17 10:25:05 AM,29.152,,,,,
889,08/23/17 11:25:05 AM,29.152,,,,,
890,08/23/17 12:25:05 PM,29.152,,,,,
891,08/23/17 01:25:05 PM,29.152,,,,,
892,08/23/17 02:25:05 PM,29.252,,,,,
893,08/23/17 03:25:05 PM,29.252,,,,,
894,08/23/17 04:25:05 PM,29.152,,,,,
895,08/23/17 05:25:05 PM,29.152,,,,,
896,08/23/17 06:25:05 PM,29.152,,,,,
897,08/23/17 07:25:05 PM,29.152,,,,,
898,08/23/17 08:25:05 PM,29.053,,,,,
899,08/23/17 09:25:05 PM,29.053,,,,,
900,08/23/17 10:25:05 PM,29.053,,,,,
901,08/23/17 11:25:05 PM,29.053,,,,,
902,08/24/17 12:25:05 AM,28.953,,,,,
903,08/24/17 01:25:05 AM,28.953,,,,,
904,08/24/17 02:25:05 AM,28.953,,,,,
905,08/24/17 03:25:05 AM,28.953,,,,,
906,08/24/17 04:25:05 AM,28.853,,,,,
907,08/24/17 05:25:05 AM,28.853,,,,,
908,08/24/17 06:25:05 AM,28.853,,,,,
909,08/24/17 07:25:05 AM,28.853,,,,,
910,08/24/17 08:25:05 AM,28.754,,,,,
911,08/24/17 09:25:05 AM,28.853,,,,,
912,08/24/17 10:25:05 AM,29.053,,,,,
913,08/24/17 11:25:05 AM,29.352,,,,,
914,08/24/17 12:25:05 PM,29.352,,,,,
915,08/24/17 01:25:05 PM,29.352,,,,,
916,08/24/17 02:25:05 PM,29.352,,,,,
917,08/24/17 03:25:05 PM,29.352,,,,,
918,08/24/17 04:25:05 PM,29.252,,,,,
919,08/24/17 05:25:05 PM,29.352,,,,,
920,08/24/17 06:25:05 PM,29.252,,,,,
921,08/24/17 07:25:05 PM,29.252,,,,,
922,08/24/17 08:25:05 PM,29.352,,,,,
923,08/24/17 09:25:05 PM,29.452,,,,,
924,08/24/17 10:25:05 PM,29.352,,,,,
925,08/24/17 11:25:05 PM,29.352,,,,,
926,08/25/17 12:25:05 AM,29.352,,,,,
927,08/25/17 01:25:05 AM,29.352,,,,,
928,08/25/17 02:25:05 AM,29.352,,,,,
929,08/25/17 03:25:05 AM,29.252,,,,,
930,08/25/17 04:25:05 AM,29.252,,,,,
931,08/25/17 05:25:05 AM,29.252,,,,,
932,08/25/17 06:25:05 AM,29.252,,,,,
933,08/25/17 07:25:05 AM,29.252,,,,,
934,08/25/17 08:25:05 AM,29.352,,,,,
935,08/25/17 09:25:05 AM,29.552,,,,,
936,08/25/17 10:25:05 AM,29.652,,,,,
937,08/25/17 11:25:05 AM,29.853,,,,,
938,08/25/17 12:25:05 PM,30.255,,,,,
939,08/25/17 01:25:05 PM,30.154,,,,,
940,08/25/17 02:25:05 PM,30.054,,,,,
941,08/25/17 03:25:05 PM,30.054,,,,,
942,08/25/17 04:25:05 PM,30.054,,,,,
943,08/25/17 05:25:05 PM,30.054,,,,,
944,08/25/17 06:25:05 PM,29.953,,,,,
945,08/25/17 07:25:05 PM,29.853,,,,,
946,08/25/17 08:25:05 PM,29.853,,,,,
947,08/25/17 09:25:05 PM,29.853,,,,,
948,08/25/17 10:25:05 PM,29.752,,,,,
949,08/25/17 11:25:05 PM,29.652,,,,,
950,08/26/17 12:25:05 AM,29.652,,,,,
951,08/26/17 01:25:05 AM,29.552,,,,,
952,08/26/17 02:25:05 AM,29.552,,,,,
953,08/26/17 03:25:05 AM,29.552,,,,,
954,08/26/17 04:25:05 AM,29.552,,,,,
955,08/26/17 05:25:05 AM,29.452,,,,,
956,08/26/17 06:25:05 AM,29.452,,,,,
957,08/26/17 07:25:05 AM,29.452,,,,,
958,08/26/17 08:25:05 AM,29.452,,,,,
959,08/26/17 09:25:05 AM,29.452,,,,,
960,08/26/17 10:25:05 AM,29.552,,,,,
961,08/26/17 11:25:05 AM,29.752,,,,,
962,08/26/17 12:25:05 PM,30.255,,,,,
963,08/26/17 01:25:05 PM,30.76,,,,,
964,08/26/17 02:25:05 PM,31.472,,,,,
965,08/26/17 03:25:05 PM,30.76,,,,,
966,08/26/17 04:25:05 PM,30.154,,,,,
967,08/26/17 05:25:05 PM,30.054,,,,,
968,08/26/17 06:25:05 PM,29.953,,,,,
969,08/26/17 07:25:05 PM,29.953,,,,,
970,08/26/17 08:25:05 PM,29.953,,,,,
971,08/26/17 09:25:05 PM,29.953,,,,,
972,08/26/17 10:25:05 PM,29.853,,,,,
973,08/26/17 11:25:05 PM,29.853,,,,,
974,08/27/17 12:25:05 AM,29.752,,,,,
975,08/27/17 01:25:05 AM,29.752,,,,,
976,08/27/17 02:25:05 AM,29.752,,,,,
977,08/27/17 03:25:05 AM,29.652,,,,,
978,08/27/17 04:25:05 AM,29.552,,,,,
979,08/27/17 05:25:05 AM,29.452,,,,,
980,08/27/17 06:25:05 AM,29.352,,,,,
981,08/27/17 07:25:05 AM,29.252,,,,,
982,08/27/17 08:25:05 AM,29.352,,,,,
983,08/27/17 09:25:05 AM,29.552,,,,,
984,08/27/17 10:25:05 AM,29.752,,,,,
985,08/27/17 11:25:05 AM,29.853,,,,,
986,08/27/17 12:25:05 PM,30.054,,,,,
987,08/27/17 01:25:05 PM,29.953,,,,,
988,08/27/17 02:25:05 PM,29.853,,,,,
989,08/27/17 03:25:05 PM,29.752,,,,,
990,08/27/17 04:25:05 PM,29.352,,,,,
991,08/27/17 05:25:05 PM,29.152,,,,,
992,08/27/17 06:25:05 PM,29.053,,,,,
993,08/27/17 07:25:05 PM,29.053,,,,,
994,08/27/17 08:25:05 PM,28.953,,,,,
995,08/27/17 09:25:05 PM,29.053,,,,,
996,08/27/17 10:25:05 PM,28.953,,,,,
997,08/27/17 11:25:05 PM,28.953,,,,,
998,08/28/17 12:25:05 AM,28.953,,,,,
999,08/28/17 01:25:05 AM,28.853,,,,,
1000,08/28/17 02:25:05 AM,28.853,,,,,
1001,08/28/17 03:25:05 AM,28.853,,,,,
1002,08/28/17 04:25:05 AM,28.754,,,,,
1003,08/28/17 05:25:05 AM,28.754,,,,,
1004,08/28/17 06:25:05 AM,28.655,,,,,
1005,08/28/17 07:25:05 AM,28.655,,,,,
1006,08/28/17 08:25:05 AM,28.655,,,,,
1007,08/28/17 09:25:05 AM,28.754,,,,,
1008,08/28/17 10:25:05 AM,28.853,,,,,
1009,08/28/17 11:25:05 AM,29.152,,,,,
1010,08/28/17 12:25:05 PM,29.152,,,,,
1011,08/28/17 01:25:05 PM,29.252,,,,,
1012,08/28/17 02:25:05 PM,29.352,,,,,
1013,08/28/17 03:25:05 PM,29.452,,,,,
1014,08/28/17 04:25:05 PM,29.252,,,,,
1015,08/28/17 05:25:05 PM,29.053,,,,,
1016,08/28/17 06:25:05 PM,28.853,,,,,
1017,08/28/17 07:25:05 PM,28.754,,,,,
1018,08/28/17 08:25:05 PM,28.754,,,,,
1019,08/28/17 09:25:05 PM,28.754,,,,,
1020,08/28/17 10:25:05 PM,28.655,,,,,
1021,08/28/17 11:25:05 PM,28.655,,,,,
1022,08/29/17 12:25:05 AM,28.655,,,,,
1023,08/29/17 01:25:05 AM,28.655,,,,,
1024,08/29/17 02:25:05 AM,28.655,,,,,
1025,08/29/17 03:25:05 AM,28.655,,,,,
1026,08/29/17 04:25:05 AM,28.655,,,,,
1027,08/29/17 05:25:05 AM,28.456,,,,,
1028,08/29/17 06:25:05 AM,28.456,,,,,
1029,08/29/17 07:25:05 AM,28.456,,,,,
1030,08/29/17 08:25:05 AM,28.357,,,,,
1031,08/29/17 09:25:05 AM,28.357,,,,,
1032,08/29/17 10:25:05 AM,28.456,,,,,
1033,08/29/17 11:25:05 AM,28.655,,,,,
1034,08/29/17 12:25:05 PM,29.352,,,,,
1035,08/29/17 01:25:05 PM,29.752,,,,,
1036,08/29/17 02:25:05 PM,30.054,,,,,
1037,08/29/17 03:25:05 PM,30.154,,,,,
1038,08/29/17 04:25:05 PM,29.752,,,,,
1039,08/29/17 05:25:05 PM,29.652,,,,,
1040,08/29/17 06:25:05 PM,29.053,,,,,
1041,08/29/17 07:25:05 PM,28.853,,,,,
1042,08/29/17 08:25:05 PM,28.754,,,,,
1043,08/29/17 09:25:05 PM,28.754,,,,,
1044,08/29/17 10:25:05 PM,29.452,,,,,
1045,08/29/17 11:25:05 PM,29.853,,,,,
1046,08/30/17 12:25:05 AM,29.652,,,,,
1047,08/30/17 01:25:05 AM,29.552,,,,,
1048,08/30/17 02:25:05 AM,29.652,,,,,
1049,08/30/17 03:25:05 AM,29.652,,,,,
1050,08/30/17 04:25:05 AM,29.452,,,,,
1051,08/30/17 05:25:05 AM,29.352,,,,,
1052,08/30/17 06:25:05 AM,29.452,,,,,
1053,08/30/17 07:25:05 AM,29.452,,,,,
1054,08/30/17 08:25:05 AM,29.552,,,,,
1055,08/30/17 09:25:05 AM,29.552,,,,,
1056,08/30/17 10:25:05 AM,29.552,,,,,
1057,08/30/17 11:25:05 AM,29.552,,,,,
1058,08/30/17 12:25:05 PM,30.154,,,,,
1059,08/30/17 01:25:05 PM,30.154,,,,,
1060,08/30/17 02:25:05 PM,29.953,,,,,
1061,08/30/17 03:25:05 PM,29.853,,,,,
1062,08/30/17 04:25:05 PM,29.853,,,,,
1063,08/30/17 05:25:05 PM,29.752,,,,,
1064,08/30/17 06:25:05 PM,29.652,,,,,
1065,08/30/17 07:25:05 PM,29.552,,,,,
1066,08/30/17 08:25:05 PM,29.452,,,,,
1067,08/30/17 09:25:05 PM,29.452,,,,,
1068,08/30/17 10:25:05 PM,29.452,,,,,
1069,08/30/17 11:25:05 PM,29.452,,,,,
1070,08/31/17 12:25:05 AM,29.452,,,,,
1071,08/31/17 01:25:05 AM,29.452,,,,,
1072,08/31/17 02:25:05 AM,29.452,,,,,
1073,08/31/17 03:25:05 AM,29.452,,,,,
1074,08/31/17 04:25:05 AM,29.352,,,,,
1075,08/31/17 05:25:05 AM,29.352,,,,,
1076,08/31/17 06:25:05 AM,29.352,,,,,
1077,08/31/17 07:25:05 AM,29.352,,,,,
1078,08/31/17 08:25:05 AM,29.552,,,,,
1079,08/31/17 09:25:05 AM,29.752,,,,,
1080,08/31/17 10:25:05 AM,30.255,,,,,
1081,08/31/17 11:25:05 AM,30.659,,,,,
1082,08/31/17 12:25:05 PM,30.862,,,,,
1083,08/31/17 01:25:05 PM,30.76,,,,,
1084,08/31/17 02:25:05 PM,30.76,,,,,
1085,08/31/17 03:25:05 PM,30.76,,,,,
1086,08/31/17 04:25:05 PM,30.558,,,,,
1087,08/31/17 05:25:05 PM,30.457,,,,,
1088,08/31/17 06:25:05 PM,30.255,,,,,
1089,08/31/17 07:25:05 PM,30.154,,,,,
1090,08/31/17 08:25:05 PM,30.054,,,,,
1091,08/31/17 09:25:05 PM,29.953,,,,,
1092,08/31/17 10:25:05 PM,29.853,,,,,
1093,08/31/17 11:25:05 PM,29.752,,,,,
1094,09/01/2017 00:25,29.752,,,,,
1095,09/01/2017 01:25,29.652,,,,,
1096,09/01/2017 02:25,29.652,,,,,
1097,09/01/2017 03:25,29.652,,,,,
1098,09/01/2017 04:25,29.552,,,,,
1099,09/01/2017 05:25,29.552,,,,,
1100,09/01/2017 06:25,29.552,,,,,
1101,09/01/2017 07:25,29.552,,,,,
1102,09/01/2017 08:25,29.752,,,,,
1103,09/01/2017 09:25,29.953,,,,,
1104,09/01/2017 10:25,30.054,,,,,
1105,09/01/2017 11:25,30.255,,,,,
1106,09/01/2017 12:25,31.166,,,,,
1107,09/01/2017 13:25,30.659,,,,,
1108,09/01/2017 14:25,30.76,,,,,
1109,09/01/2017 15:25,30.558,,,,,
