Plot Title: Puerto Montt CHILE Site Y,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20462593, SEN S/N: 20462593)",Coupler Attached (LGR S/N: 20462593),Host Connected (LGR S/N: 20462593),Stopped (LGR S/N: 20462593),End Of File (LGR S/N: 20462593)
1932,3/11/2019 15:30,60.368,,,,
1933,3/11/2019 16:00,60.539,,,,
1934,3/11/2019 16:30,60.539,,,,
1935,3/11/2019 17:00,60.539,,,,
1936,3/11/2019 17:30,60.712,,,,
1937,3/11/2019 18:00,60.539,,,,
1938,3/11/2019 18:30,60.883,,,,
1939,3/11/2019 19:00,60.712,,,,
1940,3/11/2019 19:30,60.712,,,,
1941,3/11/2019 20:00,60.539,,,,
1942,3/11/2019 20:30,60.539,,,,
1943,3/11/2019 21:00,60.712,,,,
1944,3/11/2019 21:30,60.539,,,,
1945,3/11/2019 22:00,60.539,,,,
1946,3/11/2019 22:30,60.539,,,,
1947,3/11/2019 23:00,60.539,,,,
1948,3/11/2019 23:30,60.368,,,,
1949,3/12/2019 0:00,60.368,,,,
1950,3/12/2019 0:30,60.368,,,,
1951,3/12/2019 1:00,60.195,,,,
1952,3/12/2019 1:30,60.024,,,,
1953,3/12/2019 2:00,60.195,,,,
1954,3/12/2019 2:30,60.195,,,,
1955,3/12/2019 3:00,59.851,,,,
1956,3/12/2019 3:30,59.851,,,,
1957,3/12/2019 4:00,60.024,,,,
1958,3/12/2019 4:30,59.851,,,,
1959,3/12/2019 5:00,59.851,,,,
1960,3/12/2019 5:30,59.68,,,,
1961,3/12/2019 6:00,59.68,,,,
1962,3/12/2019 6:30,59.68,,,,
1963,3/12/2019 7:00,59.851,,,,
1964,3/12/2019 7:30,59.851,,,,
1965,3/12/2019 8:00,59.851,,,,
1966,3/12/2019 8:30,59.508,,,,
1967,3/12/2019 9:00,59.851,,,,
1968,3/12/2019 9:30,59.851,,,,
1969,3/12/2019 10:00,59.851,,,,
1970,3/12/2019 10:30,59.851,,,,
1971,3/12/2019 11:00,59.851,,,,
1972,3/12/2019 11:30,60.024,,,,
1973,3/12/2019 12:00,60.024,,,,
1974,3/12/2019 12:30,60.024,,,,
1975,3/12/2019 13:00,60.195,,,,
1976,3/12/2019 13:30,60.195,,,,
1977,3/12/2019 14:00,60.368,,,,
1978,3/12/2019 14:30,60.368,,,,
1979,3/12/2019 15:00,60.539,,,,
1980,3/12/2019 15:30,60.368,,,,
1981,3/12/2019 16:00,60.368,,,,
1982,3/12/2019 16:30,60.539,,,,
1983,3/12/2019 17:00,60.712,,,,
1984,3/12/2019 17:30,60.539,,,,
1985,3/12/2019 18:00,60.539,,,,
1986,3/12/2019 18:30,60.539,,,,
1987,3/12/2019 19:00,60.539,,,,
1988,3/12/2019 19:30,60.539,,,,
1989,3/12/2019 20:00,60.539,,,,
1990,3/12/2019 20:30,60.539,,,,
1991,3/12/2019 21:00,60.539,,,,
1992,3/12/2019 21:30,60.539,,,,
1993,3/12/2019 22:00,60.539,,,,
1994,3/12/2019 22:30,60.539,,,,
1995,3/12/2019 23:00,60.368,,,,
1996,3/12/2019 23:30,60.368,,,,
1997,3/13/2019 0:00,60.368,,,,
1998,3/13/2019 0:30,60.368,,,,
1999,3/13/2019 1:00,60.368,,,,
2000,3/13/2019 1:30,60.368,,,,
2001,3/13/2019 2:00,60.368,,,,
2002,3/13/2019 2:30,60.195,,,,
2003,3/13/2019 3:00,60.368,,,,
2004,3/13/2019 3:30,60.368,,,,
2005,3/13/2019 4:00,60.368,,,,
2006,3/13/2019 4:30,60.195,,,,
2007,3/13/2019 5:00,60.024,,,,
2008,3/13/2019 5:30,60.195,,,,
2009,3/13/2019 6:00,60.024,,,,
2010,3/13/2019 6:30,60.024,,,,
2011,3/13/2019 7:00,60.024,,,,
2012,3/13/2019 7:30,60.024,,,,
2013,3/13/2019 8:00,60.195,,,,
2014,3/13/2019 8:30,60.195,,,,
2015,3/13/2019 9:00,60.195,,,,
2016,3/13/2019 9:30,60.195,,,,
2017,3/13/2019 10:00,60.195,,,,
2018,3/13/2019 10:30,60.195,,,,
2019,3/13/2019 11:00,60.368,,,,
2020,3/13/2019 11:30,60.539,,,,
2021,3/13/2019 12:00,60.712,,,,
2022,3/13/2019 12:30,60.539,,,,
2023,3/13/2019 13:00,60.539,,,,
2024,3/13/2019 13:30,60.712,,,,
2025,3/13/2019 14:00,60.712,,,,
2026,3/13/2019 14:30,60.883,,,,
2027,3/13/2019 15:00,61.054,,,,
2028,3/13/2019 15:30,61.227,,,,
2029,3/13/2019 16:00,61.227,,,,
2030,3/13/2019 16:30,61.054,,,,
2031,3/13/2019 17:00,61.054,,,,
2032,3/13/2019 17:30,61.054,,,,
2033,3/13/2019 18:00,61.227,,,,
2034,3/13/2019 18:30,61.227,,,,
2035,3/13/2019 19:00,61.227,,,,
2036,3/13/2019 19:30,61.227,,,,
2037,3/13/2019 20:00,61.227,,,,
2038,3/13/2019 20:30,61.227,,,,
2039,3/13/2019 21:00,61.054,,,,
2040,3/13/2019 21:30,61.227,,,,
2041,3/13/2019 22:00,61.227,,,,
2042,3/13/2019 22:30,61.054,,,,
2043,3/13/2019 23:00,61.054,,,,
2044,3/13/2019 23:30,60.883,,,,
2045,3/14/2019 0:00,61.054,,,,
2046,3/14/2019 0:30,60.712,,,,
2047,3/14/2019 1:00,60.883,,,,
2048,3/14/2019 1:30,60.883,,,,
2049,3/14/2019 2:00,60.883,,,,
2050,3/14/2019 2:30,60.712,,,,
2051,3/14/2019 3:00,60.883,,,,
2052,3/14/2019 3:30,60.883,,,,
2053,3/14/2019 4:00,60.712,,,,
2054,3/14/2019 4:30,60.712,,,,
2055,3/14/2019 5:00,60.712,,,,
2056,3/14/2019 5:30,60.712,,,,
2057,3/14/2019 6:00,60.539,,,,
2058,3/14/2019 6:30,60.539,,,,
2059,3/14/2019 7:00,60.539,,,,
2060,3/14/2019 7:30,60.539,,,,
2061,3/14/2019 8:00,60.368,,,,
2062,3/14/2019 8:30,60.539,,,,
2063,3/14/2019 9:00,60.712,,,,
2064,3/14/2019 9:30,60.712,,,,
2065,3/14/2019 10:00,60.712,,,,
2066,3/14/2019 10:30,61.054,,,,
2067,3/14/2019 11:00,61.054,,,,
2068,3/14/2019 11:30,60.883,,,,
2069,3/14/2019 12:00,61.227,,,,
2070,3/14/2019 12:30,61.227,,,,
2071,3/14/2019 13:00,61.227,,,,
2072,3/14/2019 13:30,61.398,,,,
2073,3/14/2019 14:00,61.398,,,,
2074,3/14/2019 14:30,61.569,,,,
2075,3/14/2019 15:00,61.569,,,,
2076,3/14/2019 15:30,61.912,,,,
2077,3/14/2019 16:00,61.569,,,,
2078,3/14/2019 16:30,61.569,,,,
2079,3/14/2019 17:00,61.569,,,,
2080,3/14/2019 17:30,61.569,,,,
2081,3/14/2019 18:00,61.398,,,,
2082,3/14/2019 18:30,61.227,,,,
2083,3/14/2019 19:00,61.054,,,,
2084,3/14/2019 19:30,61.054,,,,
2085,3/14/2019 20:00,60.883,,,,
2086,3/14/2019 20:30,60.883,,,,
2087,3/14/2019 21:00,60.712,,,,
2088,3/14/2019 21:30,60.712,,,,
2089,3/14/2019 22:00,60.712,,,,
2090,3/14/2019 22:30,60.712,,,,
2091,3/14/2019 23:00,60.712,,,,
2092,3/14/2019 23:30,60.712,,,,
2093,3/15/2019 0:00,60.539,,,,
2094,3/15/2019 0:30,60.539,,,,
2095,3/15/2019 1:00,60.539,,,,
2096,3/15/2019 1:30,60.539,,,,
2097,3/15/2019 2:00,60.539,,,,
2098,3/15/2019 2:30,60.539,,,,
2099,3/15/2019 3:00,60.539,,,,
2100,3/15/2019 3:30,60.712,,,,
2101,3/15/2019 4:00,60.539,,,,
2102,3/15/2019 4:30,60.539,,,,
2103,3/15/2019 5:00,60.539,,,,
2104,3/15/2019 5:30,60.712,,,,
2105,3/15/2019 6:00,60.712,,,,
2106,3/15/2019 6:30,60.539,,,,
2107,3/15/2019 7:00,60.368,,,,
2108,3/15/2019 7:30,60.368,,,,
2109,3/15/2019 8:00,60.368,,,,
2110,3/15/2019 8:30,60.368,,,,
2111,3/15/2019 9:00,60.368,,,,
2112,3/15/2019 9:30,60.539,,,,
2113,3/15/2019 10:00,60.712,,,,
2114,3/15/2019 10:30,60.712,,,,
2115,3/15/2019 11:00,60.883,,,,
2116,3/15/2019 11:30,60.883,,,,
2117,3/15/2019 12:00,61.227,,,,
2118,3/15/2019 12:30,61.398,,,,
2119,3/15/2019 13:00,61.569,,,,
2120,3/15/2019 13:30,61.741,,,,
2121,3/15/2019 14:00,61.741,,,,
2122,3/15/2019 14:30,61.912,,,,
2123,3/15/2019 15:00,62.425,,,,
2124,3/15/2019 15:30,62.598,,,,
2125,3/15/2019 16:00,62.598,,,,
2126,3/15/2019 16:30,62.425,,,,
2127,3/15/2019 17:00,62.254,,,,
2128,3/15/2019 17:30,62.254,,,,
2129,3/15/2019 18:00,62.083,,,,
2130,3/15/2019 18:30,61.912,,,,
2131,3/15/2019 19:00,61.912,,,,
2132,3/15/2019 19:30,62.083,,,,
2133,3/15/2019 20:00,61.912,,,,
2134,3/15/2019 20:30,61.912,,,,
2135,3/15/2019 21:00,61.912,,,,
2136,3/15/2019 21:30,61.912,,,,
2137,3/15/2019 22:00,61.912,,,,
2138,3/15/2019 22:30,61.912,,,,
2139,3/15/2019 23:00,61.912,,,,
2140,3/15/2019 23:30,61.741,,,,
2141,3/16/2019 0:00,61.741,,,,
2142,3/16/2019 0:30,61.741,,,,
2143,3/16/2019 1:00,61.569,,,,
2144,3/16/2019 1:30,61.569,,,,
2145,3/16/2019 2:00,61.569,,,,
2146,3/16/2019 2:30,61.741,,,,
2147,3/16/2019 3:00,61.569,,,,
2148,3/16/2019 3:30,61.398,,,,
2149,3/16/2019 4:00,61.569,,,,
2150,3/16/2019 4:30,61.398,,,,
2151,3/16/2019 5:00,61.398,,,,
2152,3/16/2019 5:30,61.398,,,,
2153,3/16/2019 6:00,61.398,,,,
2154,3/16/2019 6:30,61.227,,,,
2155,3/16/2019 7:00,61.054,,,,
2156,3/16/2019 7:30,61.054,,,,
2157,3/16/2019 8:00,61.227,,,,
2158,3/16/2019 8:30,61.398,,,,
2159,3/16/2019 9:00,61.227,,,,
2160,3/16/2019 9:30,61.398,,,,
2161,3/16/2019 10:00,61.569,,,,
2162,3/16/2019 10:30,61.569,,,,
2163,3/16/2019 11:00,62.083,,,,
2164,3/16/2019 11:30,61.398,,,,
2165,3/16/2019 12:00,61.912,,,,
2166,3/16/2019 12:30,62.425,,,,
2167,3/16/2019 13:00,62.598,,,,
2168,3/16/2019 13:30,62.769,,,,
2169,3/16/2019 14:00,63.111,,,,
2170,3/16/2019 14:30,62.94,,,,
2171,3/16/2019 15:00,63.111,,,,
2172,3/16/2019 15:30,63.111,,,,
2173,3/16/2019 16:00,63.111,,,,
2174,3/16/2019 16:30,62.94,,,,
2175,3/16/2019 17:00,62.94,,,,
2176,3/16/2019 17:30,62.94,,,,
2177,3/16/2019 18:00,62.94,,,,
2178,3/16/2019 18:30,62.94,,,,
2179,3/16/2019 19:00,62.425,,,,
2180,3/16/2019 19:30,62.598,,,,
2181,3/16/2019 20:00,62.598,,,,
2182,3/16/2019 20:30,62.769,,,,
2183,3/16/2019 21:00,62.769,,,,
2184,3/16/2019 21:30,62.598,,,,
2185,3/16/2019 22:00,62.598,,,,
2186,3/16/2019 22:30,62.425,,,,
2187,3/16/2019 23:00,62.254,,,,
2188,3/16/2019 23:30,62.425,,,,
2189,3/17/2019 0:00,62.598,,,,
2190,3/17/2019 0:30,62.598,,,,
2191,3/17/2019 1:00,62.598,,,,
2192,3/17/2019 1:30,62.598,,,,
2193,3/17/2019 2:00,62.598,,,,
2194,3/17/2019 2:30,62.598,,,,
2195,3/17/2019 3:00,62.425,,,,
2196,3/17/2019 3:30,62.425,,,,
2197,3/17/2019 4:00,62.083,,,,
2198,3/17/2019 4:30,62.254,,,,
2199,3/17/2019 5:00,62.254,,,,
2200,3/17/2019 5:30,62.083,,,,
2201,3/17/2019 6:00,61.741,,,,
2202,3/17/2019 6:30,61.569,,,,
2203,3/17/2019 7:00,61.569,,,,
2204,3/17/2019 7:30,61.741,,,,
2205,3/17/2019 8:00,61.569,,,,
2206,3/17/2019 8:30,61.569,,,,
2207,3/17/2019 9:00,61.398,,,,
2208,3/17/2019 9:30,60.883,,,,
2209,3/17/2019 10:00,60.883,,,,
2210,3/17/2019 10:30,61.227,,,,
2211,3/17/2019 11:00,61.054,,,,
2212,3/17/2019 11:30,60.883,,,,
2213,3/17/2019 12:00,61.054,,,,
2214,3/17/2019 12:30,61.227,,,,
2215,3/17/2019 13:00,61.398,,,,
2216,3/17/2019 13:30,62.083,,,,
2217,3/17/2019 14:00,61.741,,,,
2218,3/17/2019 14:30,61.741,,,,
2219,3/17/2019 15:00,61.912,,,,
2220,3/17/2019 15:30,62.083,,,,
2221,3/17/2019 16:00,61.912,,,,
2222,3/17/2019 16:30,61.741,,,,
2223,3/17/2019 17:00,61.741,,,,
2224,3/17/2019 17:30,61.912,,,,
2225,3/17/2019 18:00,61.741,,,,
2226,3/17/2019 18:30,61.741,,,,
2227,3/17/2019 19:00,61.912,,,,
2228,3/17/2019 19:30,61.741,,,,
2229,3/17/2019 20:00,61.569,,,,
2230,3/17/2019 20:30,61.569,,,,
2231,3/17/2019 21:00,61.398,,,,
2232,3/17/2019 21:30,61.398,,,,
2233,3/17/2019 22:00,61.398,,,,
2234,3/17/2019 22:30,61.227,,,,
2235,3/17/2019 23:00,61.054,,,,
2236,3/17/2019 23:30,61.227,,,,
2237,3/18/2019 0:00,61.054,,,,
2238,3/18/2019 0:30,61.054,,,,
2239,3/18/2019 1:00,61.054,,,,
2240,3/18/2019 1:30,61.054,,,,
2241,3/18/2019 2:00,60.883,,,,
2242,3/18/2019 2:30,61.054,,,,
2243,3/18/2019 3:00,60.883,,,,
2244,3/18/2019 3:30,60.883,,,,
2245,3/18/2019 4:00,60.883,,,,
2246,3/18/2019 4:30,60.712,,,,
2247,3/18/2019 5:00,60.712,,,,
2248,3/18/2019 5:30,60.539,,,,
2249,3/18/2019 6:00,60.539,,,,
2250,3/18/2019 6:30,60.539,,,,
2251,3/18/2019 7:00,60.368,,,,
2252,3/18/2019 7:30,60.368,,,,
2253,3/18/2019 8:00,60.195,,,,
2254,3/18/2019 8:30,60.368,,,,
2255,3/18/2019 9:00,60.368,,,,
2256,3/18/2019 9:30,60.539,,,,
2257,3/18/2019 10:00,60.195,,,,
2258,3/18/2019 10:30,60.368,,,,
2259,3/18/2019 11:00,60.539,,,,
2260,3/18/2019 11:30,60.368,,,,
2261,3/18/2019 12:00,60.368,,,,
2262,3/18/2019 12:30,60.539,,,,
2263,3/18/2019 13:00,60.368,,,,
2264,3/18/2019 13:30,60.539,,,,
2265,3/18/2019 14:00,60.539,,,,
2266,3/18/2019 14:30,60.539,,,,
2267,3/18/2019 15:00,60.712,,,,
2268,3/18/2019 15:30,60.712,,,,
2269,3/18/2019 16:00,60.883,,,,
2270,3/18/2019 16:30,60.712,,,,
2271,3/18/2019 17:00,60.712,,,,
2272,3/18/2019 17:30,60.539,,,,
2273,3/18/2019 18:00,60.712,,,,
2274,3/18/2019 18:30,60.539,,,,
2275,3/18/2019 19:00,60.539,,,,
2276,3/18/2019 19:30,60.539,,,,
2277,3/18/2019 20:00,60.539,,,,
2278,3/18/2019 20:30,60.368,,,,
2279,3/18/2019 21:00,60.368,,,,
2280,3/18/2019 21:30,60.195,,,,
2281,3/18/2019 22:00,60.195,,,,
2282,3/18/2019 22:30,60.195,,,,
2283,3/18/2019 23:00,60.024,,,,
2284,3/18/2019 23:30,60.024,,,,
2285,3/19/2019 0:00,60.024,,,,
2286,3/19/2019 0:30,59.851,,,,
2287,3/19/2019 1:00,59.851,,,,
2288,3/19/2019 1:30,59.508,,,,
2289,3/19/2019 2:00,59.508,,,,
2290,3/19/2019 2:30,59.337,,,,
2291,3/19/2019 3:00,59.508,,,,
2292,3/19/2019 3:30,59.337,,,,
2293,3/19/2019 4:00,59.68,,,,
2294,3/19/2019 4:30,59.68,,,,
2295,3/19/2019 5:00,59.508,,,,
2296,3/19/2019 5:30,59.508,,,,
2297,3/19/2019 6:00,58.993,,,,
2298,3/19/2019 6:30,59.164,,,,
2299,3/19/2019 7:00,58.993,,,,
2300,3/19/2019 7:30,58.993,,,,
2301,3/19/2019 8:00,58.993,,,,
2302,3/19/2019 8:30,59.164,,,,
2303,3/19/2019 9:00,59.164,,,,
2304,3/19/2019 9:30,59.337,,,,
2305,3/19/2019 10:00,59.508,,,,
2306,3/19/2019 10:30,59.508,,,,
2307,3/19/2019 11:00,59.508,,,,
2308,3/19/2019 11:30,59.508,,,,
2309,3/19/2019 12:00,59.851,,,,
2310,3/19/2019 12:30,59.68,,,,
2311,3/19/2019 13:00,59.508,,,,
2312,3/19/2019 13:30,59.68,,,,
2313,3/19/2019 14:00,59.68,,,,
2314,3/19/2019 14:30,59.68,,,,
2315,3/19/2019 15:00,59.68,,,,
2316,3/19/2019 15:30,59.68,,,,
2317,3/19/2019 16:00,59.851,,,,
2318,3/19/2019 16:30,59.851,,,,
2319,3/19/2019 17:00,59.851,,,,
2320,3/19/2019 17:30,59.851,,,,
2321,3/19/2019 18:00,59.851,,,,
2322,3/19/2019 18:30,59.508,,,,
2323,3/19/2019 19:00,59.68,,,,
2324,3/19/2019 19:30,59.508,,,,
2325,3/19/2019 20:00,59.508,,,,
2326,3/19/2019 20:30,59.68,,,,
2327,3/19/2019 21:00,59.68,,,,
2328,3/19/2019 21:30,59.508,,,,
2329,3/19/2019 22:00,59.337,,,,
2330,3/19/2019 22:30,59.337,,,,
2331,3/19/2019 23:00,59.337,,,,
2332,3/19/2019 23:30,59.164,,,,
2333,3/20/2019 0:00,59.337,,,,
2334,3/20/2019 0:30,59.164,,,,
2335,3/20/2019 1:00,59.164,,,,
2336,3/20/2019 1:30,59.164,,,,
2337,3/20/2019 2:00,58.993,,,,
2338,3/20/2019 2:30,58.993,,,,
2339,3/20/2019 3:00,58.82,,,,
2340,3/20/2019 3:30,58.82,,,,
2341,3/20/2019 4:00,58.82,,,,
2342,3/20/2019 4:30,58.647,,,,
2343,3/20/2019 5:00,58.476,,,,
2344,3/20/2019 5:30,58.476,,,,
2345,3/20/2019 6:00,58.303,,,,
2346,3/20/2019 6:30,58.131,,,,
2347,3/20/2019 7:00,58.303,,,,
2348,3/20/2019 7:30,58.476,,,,
2349,3/20/2019 8:00,58.647,,,,
2350,3/20/2019 8:30,58.647,,,,
2351,3/20/2019 9:00,58.647,,,,
2352,3/20/2019 9:30,58.647,,,,
2353,3/20/2019 10:00,58.82,,,,
2354,3/20/2019 10:30,58.82,,,,
2355,3/20/2019 11:00,58.82,,,,
2356,3/20/2019 11:30,58.82,,,,
2357,3/20/2019 12:00,59.164,,,,
2358,3/20/2019 12:30,59.337,,,,
2359,3/20/2019 13:00,59.508,,,,
2360,3/20/2019 13:30,59.68,,,,
2361,3/20/2019 14:00,59.68,,,,
2362,3/20/2019 14:30,59.68,,,,
2363,3/20/2019 15:00,59.851,,,,
2364,3/20/2019 15:30,59.851,,,,
2365,3/20/2019 16:00,59.851,,,,
2366,3/20/2019 16:30,60.024,,,,
2367,3/20/2019 17:00,60.024,,,,
2368,3/20/2019 17:30,60.024,,,,
2369,3/20/2019 18:00,60.024,,,,
2370,3/20/2019 18:30,60.024,,,,
2371,3/20/2019 19:00,60.024,,,,
2372,3/20/2019 19:30,60.024,,,,
2373,3/20/2019 20:00,59.851,,,,
2374,3/20/2019 20:30,59.68,,,,
2375,3/20/2019 21:00,59.508,,,,
2376,3/20/2019 21:30,59.508,,,,
2377,3/20/2019 22:00,59.337,,,,
2378,3/20/2019 22:30,59.337,,,,
2379,3/20/2019 23:00,59.337,,,,
2380,3/20/2019 23:30,59.164,,,,
2381,3/21/2019 0:00,59.164,,,,
2382,3/21/2019 0:30,59.164,,,,
2383,3/21/2019 1:00,59.164,,,,
2384,3/21/2019 1:30,59.164,,,,
2385,3/21/2019 2:00,58.993,,,,
2386,3/21/2019 2:30,58.993,,,,
2387,3/21/2019 3:00,58.993,,,,
2388,3/21/2019 3:30,58.993,,,,
2389,3/21/2019 4:00,58.993,,,,
2390,3/21/2019 4:30,58.993,,,,
2391,3/21/2019 5:00,58.82,,,,
2392,3/21/2019 5:30,58.993,,,,
2393,3/21/2019 6:00,58.82,,,,
2394,3/21/2019 6:30,58.82,,,,
2395,3/21/2019 7:00,58.82,,,,
2396,3/21/2019 7:30,58.82,,,,
2397,3/21/2019 8:00,58.82,,,,
2398,3/21/2019 8:30,58.993,,,,
2399,3/21/2019 9:00,58.993,,,,
2400,3/21/2019 9:30,58.993,,,,
2401,3/21/2019 10:00,58.993,,,,
2402,3/21/2019 10:30,58.993,,,,
2403,3/21/2019 11:00,58.993,,,,
2404,3/21/2019 11:30,58.993,,,,
2405,3/21/2019 12:00,58.993,,,,
2406,3/21/2019 12:30,58.993,,,,
2407,3/21/2019 13:00,58.993,,,,
2408,3/21/2019 13:30,58.993,,,,
2409,3/21/2019 14:00,58.993,,,,
2410,3/21/2019 14:30,58.993,,,,
2411,3/21/2019 15:00,58.993,,,,
2412,3/21/2019 15:30,58.993,,,,
2413,3/21/2019 16:00,58.993,,,,
2414,3/21/2019 16:30,58.993,,,,
2415,3/21/2019 17:00,58.993,,,,
2416,3/21/2019 17:30,58.82,,,,
2417,3/21/2019 18:00,58.82,,,,
2418,3/21/2019 18:30,58.82,,,,
2419,3/21/2019 19:00,58.82,,,,
2420,3/21/2019 19:30,58.82,,,,
2421,3/21/2019 20:00,58.82,,,,
2422,3/21/2019 20:30,58.993,,,,
2423,3/21/2019 21:00,58.993,,,,
2424,3/21/2019 21:30,58.993,,,,
2425,3/21/2019 22:00,58.82,,,,
2426,3/21/2019 22:30,58.82,,,,
2427,3/21/2019 23:00,58.993,,,,
2428,3/21/2019 23:30,58.82,,,,
2429,3/22/2019 0:00,58.82,,,,
2430,3/22/2019 0:30,58.82,,,,
2431,3/22/2019 1:00,58.82,,,,
2432,3/22/2019 1:30,58.82,,,,
2433,3/22/2019 2:00,58.647,,,,
2434,3/22/2019 2:30,58.647,,,,
2435,3/22/2019 3:00,58.647,,,,
2436,3/22/2019 3:30,58.647,,,,
2437,3/22/2019 4:00,58.303,,,,
2438,3/22/2019 4:30,58.647,,,,
2439,3/22/2019 5:00,58.647,,,,
2440,3/22/2019 5:30,58.647,,,,
2441,3/22/2019 6:00,58.647,,,,
2442,3/22/2019 6:30,58.647,,,,
2443,3/22/2019 7:00,58.647,,,,
2444,3/22/2019 7:30,58.647,,,,
2445,3/22/2019 8:00,58.647,,,,
2446,3/22/2019 8:30,58.476,,,,
2447,3/22/2019 9:00,58.476,,,,
2448,3/22/2019 9:30,58.476,,,,
2449,3/22/2019 10:00,58.647,,,,
2450,3/22/2019 10:30,58.82,,,,
2451,3/22/2019 11:00,59.164,,,,
2452,3/22/2019 11:30,58.993,,,,
2453,3/22/2019 12:00,58.993,,,,
2454,3/22/2019 12:30,58.993,,,,
2455,3/22/2019 13:00,58.82,,,,
2456,3/22/2019 13:30,58.647,,,,
2457,3/22/2019 14:00,58.476,,,,
2458,3/22/2019 14:30,58.476,,,,
2459,3/22/2019 15:00,58.647,,,,
2460,3/22/2019 15:30,58.647,,,,
2461,3/22/2019 16:00,58.647,,,,
2462,3/22/2019 16:30,58.476,,,,
2463,3/22/2019 17:00,58.647,,,,
2464,3/22/2019 17:30,58.647,,,,
2465,3/22/2019 18:00,58.647,,,,
2466,3/22/2019 18:30,58.647,,,,
2467,3/22/2019 19:00,58.647,,,,
2468,3/22/2019 19:30,58.647,,,,
2469,3/22/2019 20:00,58.647,,,,
2470,3/22/2019 20:30,58.476,,,,
2471,3/22/2019 21:00,58.647,,,,
2472,3/22/2019 21:30,58.647,,,,
2473,3/22/2019 22:00,58.476,,,,
2474,3/22/2019 22:30,58.303,,,,
2475,3/22/2019 23:00,58.647,,,,
2476,3/22/2019 23:30,58.82,,,,
2477,3/23/2019 0:00,58.82,,,,
2478,3/23/2019 0:30,58.647,,,,
2479,3/23/2019 1:00,58.647,,,,
2480,3/23/2019 1:30,58.647,,,,
2481,3/23/2019 2:00,58.476,,,,
2482,3/23/2019 2:30,58.476,,,,
2483,3/23/2019 3:00,58.476,,,,
2484,3/23/2019 3:30,58.476,,,,
2485,3/23/2019 4:00,58.476,,,,
2486,3/23/2019 4:30,58.476,,,,
2487,3/23/2019 5:00,58.303,,,,
2488,3/23/2019 5:30,58.303,,,,
2489,3/23/2019 6:00,58.303,,,,
2490,3/23/2019 6:30,58.303,,,,
2491,3/23/2019 7:00,58.303,,,,
2492,3/23/2019 7:30,58.131,,,,
2493,3/23/2019 8:00,58.131,,,,
2494,3/23/2019 8:30,58.303,,,,
2495,3/23/2019 9:00,58.476,,,,
2496,3/23/2019 9:30,58.476,,,,
2497,3/23/2019 10:00,58.476,,,,
2498,3/23/2019 10:30,58.82,,,,
2499,3/23/2019 11:00,58.82,,,,
2500,3/23/2019 11:30,59.164,,,,
2501,3/23/2019 12:00,59.337,,,,
2502,3/23/2019 12:30,59.337,,,,
2503,3/23/2019 13:00,59.164,,,,
2504,3/23/2019 13:30,59.68,,,,
2505,3/23/2019 14:00,58.993,,,,
2506,3/23/2019 14:30,58.82,,,,
2507,3/23/2019 15:00,59.337,,,,
2508,3/23/2019 15:30,59.164,,,,
2509,3/23/2019 16:00,59.508,,,,
2510,3/23/2019 16:30,59.68,,,,
2511,3/23/2019 17:00,59.337,,,,
2512,3/23/2019 17:30,59.508,,,,
2513,3/23/2019 18:00,59.508,,,,
2514,3/23/2019 18:30,59.508,,,,
2515,3/23/2019 19:00,59.508,,,,
2516,3/23/2019 19:30,59.337,,,,
2517,3/23/2019 20:00,59.164,,,,
2518,3/23/2019 20:30,59.337,,,,
2519,3/23/2019 21:00,59.164,,,,
2520,3/23/2019 21:30,59.164,,,,
2521,3/23/2019 22:00,59.164,,,,
2522,3/23/2019 22:30,59.164,,,,
2523,3/23/2019 23:00,59.337,,,,
2524,3/23/2019 23:30,59.337,,,,
2525,3/24/2019 0:00,59.164,,,,
2526,3/24/2019 0:30,59.164,,,,
2527,3/24/2019 1:00,58.82,,,,
2528,3/24/2019 1:30,58.82,,,,
2529,3/24/2019 2:00,58.993,,,,
2530,3/24/2019 2:30,58.82,,,,
2531,3/24/2019 3:00,58.647,,,,
2532,3/24/2019 3:30,58.476,,,,
2533,3/24/2019 4:00,58.647,,,,
2534,3/24/2019 4:30,58.647,,,,
2535,3/24/2019 5:00,58.476,,,,
2536,3/24/2019 5:30,58.476,,,,
2537,3/24/2019 6:00,58.476,,,,
2538,3/24/2019 6:30,58.303,,,,
2539,3/24/2019 7:00,58.303,,,,
2540,3/24/2019 7:30,58.303,,,,
2541,3/24/2019 8:00,58.131,,,,
2542,3/24/2019 8:30,58.476,,,,
2543,3/24/2019 9:00,58.647,,,,
2544,3/24/2019 9:30,58.647,,,,
2545,3/24/2019 10:00,58.82,,,,
2546,3/24/2019 10:30,58.82,,,,
2547,3/24/2019 11:00,58.993,,,,
2548,3/24/2019 11:30,59.164,,,,
2549,3/24/2019 12:00,59.164,,,,
2550,3/24/2019 12:30,58.993,,,,
2551,3/24/2019 13:00,58.82,,,,
2552,3/24/2019 13:30,58.82,,,,
2553,3/24/2019 14:00,58.82,,,,
2554,3/24/2019 14:30,58.993,,,,
2555,3/24/2019 15:00,58.993,,,,
2556,3/24/2019 15:30,59.164,,,,
2557,3/24/2019 16:00,59.164,,,,
2558,3/24/2019 16:30,59.337,,,,
2559,3/24/2019 17:00,59.337,,,,
2560,3/24/2019 17:30,59.164,,,,
