Plot Title: Carmen_STRI_Panama,,,,
#,Date Time,,,
2530,8/14/2018 2:30,28.456,,
2531,8/14/2018 3:00,28.456,,
2532,8/14/2018 3:30,28.456,,
2533,8/14/2018 4:00,28.456,,
2534,8/14/2018 4:30,28.357,,
2535,8/14/2018 5:00,28.357,,
2536,8/14/2018 5:30,28.357,,
2537,8/14/2018 6:00,28.357,,
2538,8/14/2018 6:30,28.258,,
2539,8/14/2018 7:00,28.357,,
2540,8/14/2018 7:30,28.357,,
2541,8/14/2018 8:00,28.258,,
2542,8/14/2018 8:30,28.258,,
2543,8/14/2018 9:00,28.258,,
2544,8/14/2018 9:30,28.258,,
2545,8/14/2018 10:00,28.258,,
2546,8/14/2018 10:30,28.357,,
2547,8/14/2018 11:00,28.357,,
2548,8/14/2018 11:30,28.456,,
2549,8/14/2018 12:00,28.456,,
2550,8/14/2018 12:30,28.555,,
2551,8/14/2018 13:00,28.655,,
2552,8/14/2018 13:30,28.853,,
2553,8/14/2018 14:00,28.953,,
2554,8/14/2018 14:30,29.053,,
2555,8/14/2018 15:00,29.152,,
2556,8/14/2018 15:30,29.152,,
2557,8/14/2018 16:00,29.152,,
2558,8/14/2018 16:30,29.252,,
2559,8/14/2018 17:00,29.053,,
2560,8/14/2018 17:30,29.053,,
2561,8/14/2018 18:00,28.953,,
2562,8/14/2018 18:30,28.853,,
2563,8/14/2018 19:00,28.754,,
2564,8/14/2018 19:30,28.655,,
2565,8/14/2018 20:00,28.655,,
2566,8/14/2018 20:30,28.555,,
2567,8/14/2018 21:00,28.555,,
2568,8/14/2018 21:30,28.754,,
2569,8/14/2018 22:00,28.853,,
2570,8/14/2018 22:30,28.853,,
2571,8/14/2018 23:00,28.853,,
2572,8/14/2018 23:30,28.754,,
2573,8/15/2018 0:00,28.754,,
2574,8/15/2018 0:30,28.655,,
2575,8/15/2018 1:00,28.655,,
2576,8/15/2018 1:30,28.655,,
2577,8/15/2018 2:00,28.655,,
2578,8/15/2018 2:30,28.655,,
2579,8/15/2018 3:00,28.655,,
2580,8/15/2018 3:30,28.655,,
2581,8/15/2018 4:00,28.655,,
2582,8/15/2018 4:30,28.655,,
2583,8/15/2018 5:00,28.655,,
2584,8/15/2018 5:30,28.655,,
2585,8/15/2018 6:00,28.555,,
2586,8/15/2018 6:30,28.555,,
2587,8/15/2018 7:00,28.456,,
2588,8/15/2018 7:30,28.456,,
2589,8/15/2018 8:00,28.456,,
2590,8/15/2018 8:30,28.456,,
2591,8/15/2018 9:00,28.456,,
2592,8/15/2018 9:30,28.456,,
2593,8/15/2018 10:00,28.456,,
2594,8/15/2018 10:30,28.456,,
2595,8/15/2018 11:00,28.456,,
2596,8/15/2018 11:30,28.456,,
2597,8/15/2018 12:00,28.456,,
2598,8/15/2018 12:30,28.456,,
2599,8/15/2018 13:00,28.555,,
2600,8/15/2018 13:30,28.655,,
2601,8/15/2018 14:00,28.655,,
2602,8/15/2018 14:30,28.754,,
2603,8/15/2018 15:00,28.754,,
2604,8/15/2018 15:30,28.655,,
2605,8/15/2018 16:00,28.655,,
2606,8/15/2018 16:30,28.555,,
2607,8/15/2018 17:00,28.555,,
2608,8/15/2018 17:30,28.555,,
2609,8/15/2018 18:00,28.555,,
2610,8/15/2018 18:30,28.555,,
2611,8/15/2018 19:00,28.555,,
2612,8/15/2018 19:30,28.555,,
2613,8/15/2018 20:00,28.555,,
2614,8/15/2018 20:30,28.555,,
2615,8/15/2018 21:00,28.456,,
2616,8/15/2018 21:30,28.456,,
2617,8/15/2018 22:00,28.456,,
2618,8/15/2018 22:30,28.357,,
2619,8/15/2018 23:00,28.456,,
2620,8/15/2018 23:30,28.456,,
2621,8/16/2018 0:00,28.456,,
2622,8/16/2018 0:30,28.456,,
2623,8/16/2018 1:00,28.456,,
2624,8/16/2018 1:30,28.357,,
2625,8/16/2018 2:00,28.357,,
2626,8/16/2018 2:30,28.357,,
2627,8/16/2018 3:00,28.258,,
2628,8/16/2018 3:30,28.258,,
2629,8/16/2018 4:00,28.258,,
2630,8/16/2018 4:30,28.258,,
2631,8/16/2018 5:00,28.258,,
2632,8/16/2018 5:30,28.258,,
2633,8/16/2018 6:00,28.258,,
2634,8/16/2018 6:30,28.258,,
2635,8/16/2018 7:00,28.258,,
2636,8/16/2018 7:30,28.159,,
2637,8/16/2018 8:00,28.258,,
2638,8/16/2018 8:30,28.159,,
2639,8/16/2018 9:00,28.258,,
2640,8/16/2018 9:30,28.258,,
2641,8/16/2018 10:00,28.258,,
2642,8/16/2018 10:30,28.357,,
2643,8/16/2018 11:00,28.456,,
2644,8/16/2018 11:30,28.555,,
2645,8/16/2018 12:00,28.555,,
2646,8/16/2018 12:30,28.655,,
2647,8/16/2018 13:00,28.754,,
2648,8/16/2018 13:30,29.053,,
2649,8/16/2018 14:00,29.252,,
2650,8/16/2018 14:30,29.853,,
2651,8/16/2018 15:00,29.853,,
2652,8/16/2018 15:30,29.853,,
2653,8/16/2018 16:00,29.953,,
2654,8/16/2018 16:30,29.652,,
2655,8/16/2018 17:00,29.853,,
2656,8/16/2018 17:30,29.953,,
2657,8/16/2018 18:00,29.953,,
2658,8/16/2018 18:30,29.853,,
2659,8/16/2018 19:00,29.752,,
2660,8/16/2018 19:30,29.552,,
2661,8/16/2018 20:00,29.352,,
2662,8/16/2018 20:30,29.152,,
2663,8/16/2018 21:00,29.152,,
2664,8/16/2018 21:30,29.053,,
2665,8/16/2018 22:00,29.053,,
2666,8/16/2018 22:30,29.152,,
2667,8/16/2018 23:00,29.152,,
2668,8/16/2018 23:30,29.053,,
2669,8/17/2018 0:00,29.053,,
2670,8/17/2018 0:30,29.053,,
2671,8/17/2018 1:00,29.053,,
2672,8/17/2018 1:30,28.953,,
2673,8/17/2018 2:00,28.953,,
2674,8/17/2018 2:30,28.953,,
2675,8/17/2018 3:00,28.953,,
2676,8/17/2018 3:30,28.953,,
2677,8/17/2018 4:00,28.953,,
2678,8/17/2018 4:30,28.953,,
2679,8/17/2018 5:00,28.853,,
2680,8/17/2018 5:30,28.953,,
2681,8/17/2018 6:00,28.953,,
2682,8/17/2018 6:30,28.953,,
2683,8/17/2018 7:00,28.953,,
2684,8/17/2018 7:30,28.953,,
2685,8/17/2018 8:00,29.053,,
2686,8/17/2018 8:30,29.053,,
2687,8/17/2018 9:00,28.953,,
2688,8/17/2018 9:30,28.953,,
2689,8/17/2018 10:00,29.152,,
2690,8/17/2018 10:30,29.252,,
2691,8/17/2018 11:00,29.452,,
2692,8/17/2018 11:30,29.552,,
2693,8/17/2018 12:00,29.652,,
2694,8/17/2018 12:30,29.953,,
2695,8/17/2018 13:00,30.154,,
2696,8/17/2018 13:30,29.953,,
2697,8/17/2018 14:00,29.752,,
2698,8/17/2018 14:30,29.752,,
2699,8/17/2018 15:00,29.853,,
2700,8/17/2018 15:30,29.752,,
2701,8/17/2018 16:00,29.853,,
2702,8/17/2018 16:30,29.853,,
2703,8/17/2018 17:00,30.154,,
2704,8/17/2018 17:30,30.054,,
2705,8/17/2018 18:00,29.853,,
2706,8/17/2018 18:30,29.652,,
2707,8/17/2018 19:00,29.352,,
2708,8/17/2018 19:30,29.352,,
2709,8/17/2018 20:00,29.352,,
2710,8/17/2018 20:30,29.252,,
2711,8/17/2018 21:00,29.252,,
2712,8/17/2018 21:30,29.152,,
2713,8/17/2018 22:00,29.152,,
2714,8/17/2018 22:30,29.152,,
2715,8/17/2018 23:00,29.152,,
2716,8/17/2018 23:30,29.152,,
2717,8/18/2018 0:00,29.152,,
2718,8/18/2018 0:30,29.352,,
2719,8/18/2018 1:00,29.352,,
2720,8/18/2018 1:30,29.352,,
2721,8/18/2018 2:00,29.352,,
2722,8/18/2018 2:30,29.352,,
2723,8/18/2018 3:00,29.252,,
2724,8/18/2018 3:30,29.252,,
2725,8/18/2018 4:00,29.252,,
2726,8/18/2018 4:30,29.152,,
2727,8/18/2018 5:00,29.152,,
2728,8/18/2018 5:30,29.152,,
2729,8/18/2018 6:00,29.152,,
2730,8/18/2018 6:30,29.152,,
2731,8/18/2018 7:00,29.053,,
2732,8/18/2018 7:30,29.053,,
2733,8/18/2018 8:00,29.053,,
2734,8/18/2018 8:30,29.053,,
2735,8/18/2018 9:00,29.053,,
2736,8/18/2018 9:30,29.053,,
2737,8/18/2018 10:00,28.953,,
2738,8/18/2018 10:30,29.252,,
2739,8/18/2018 11:00,29.352,,
2740,8/18/2018 11:30,29.452,,
2741,8/18/2018 12:00,29.552,,
2742,8/18/2018 12:30,29.652,,
2743,8/18/2018 13:00,29.652,,
2744,8/18/2018 13:30,29.652,,
2745,8/18/2018 14:00,29.552,,
2746,8/18/2018 14:30,29.853,,
2747,8/18/2018 15:00,29.953,,
2748,8/18/2018 15:30,29.853,,
2749,8/18/2018 16:00,29.853,,
2750,8/18/2018 16:30,29.853,,
2751,8/18/2018 17:00,29.853,,
2752,8/18/2018 17:30,29.752,,
2753,8/18/2018 18:00,29.853,,
2754,8/18/2018 18:30,29.752,,
2755,8/18/2018 19:00,29.752,,
2756,8/18/2018 19:30,29.652,,
2757,8/18/2018 20:00,29.552,,
2758,8/18/2018 20:30,29.552,,
2759,8/18/2018 21:00,29.452,,
2760,8/18/2018 21:30,29.452,,
2761,8/18/2018 22:00,29.352,,
2762,8/18/2018 22:30,29.352,,
2763,8/18/2018 23:00,29.252,,
2764,8/18/2018 23:30,29.152,,
2765,8/19/2018 0:00,29.152,,
2766,8/19/2018 0:30,29.152,,
2767,8/19/2018 1:00,29.152,,
2768,8/19/2018 1:30,29.152,,
2769,8/19/2018 2:00,29.152,,
2770,8/19/2018 2:30,29.053,,
2771,8/19/2018 3:00,29.053,,
2772,8/19/2018 3:30,29.053,,
2773,8/19/2018 4:00,29.053,,
2774,8/19/2018 4:30,28.953,,
2775,8/19/2018 5:00,28.953,,
2776,8/19/2018 5:30,28.953,,
2777,8/19/2018 6:00,28.953,,
2778,8/19/2018 6:30,28.953,,
2779,8/19/2018 7:00,28.853,,
2780,8/19/2018 7:30,28.853,,
2781,8/19/2018 8:00,28.853,,
2782,8/19/2018 8:30,28.754,,
2783,8/19/2018 9:00,28.754,,
2784,8/19/2018 9:30,28.754,,
2785,8/19/2018 10:00,28.754,,
2786,8/19/2018 10:30,28.853,,
2787,8/19/2018 11:00,28.754,,
2788,8/19/2018 11:30,28.655,,
2789,8/19/2018 12:00,28.655,,
2790,8/19/2018 12:30,28.655,,
2791,8/19/2018 13:00,28.655,,
2792,8/19/2018 13:30,28.655,,
2793,8/19/2018 14:00,28.655,,
2794,8/19/2018 14:30,28.655,,
2795,8/19/2018 15:00,28.655,,
2796,8/19/2018 15:30,28.754,,
2797,8/19/2018 16:00,28.655,,
2798,8/19/2018 16:30,28.853,,
2799,8/19/2018 17:00,29.053,,
2800,8/19/2018 17:30,28.953,,
2801,8/19/2018 18:00,28.853,,
2802,8/19/2018 18:30,28.853,,
2803,8/19/2018 19:00,28.853,,
2804,8/19/2018 19:30,28.853,,
2805,8/19/2018 20:00,28.853,,
2806,8/19/2018 20:30,28.754,,
2807,8/19/2018 21:00,28.754,,
2808,8/19/2018 21:30,28.754,,
2809,8/19/2018 22:00,28.655,,
2810,8/19/2018 22:30,28.655,,
2811,8/19/2018 23:00,28.655,,
2812,8/19/2018 23:30,28.555,,
2813,8/20/2018 0:00,28.555,,
2814,8/20/2018 0:30,28.456,,
2815,8/20/2018 1:00,28.456,,
2816,8/20/2018 1:30,28.456,,
2817,8/20/2018 2:00,28.456,,
2818,8/20/2018 2:30,28.456,,
2819,8/20/2018 3:00,28.456,,
2820,8/20/2018 3:30,28.456,,
2821,8/20/2018 4:00,28.456,,
2822,8/20/2018 4:30,28.456,,
2823,8/20/2018 5:00,28.456,,
2824,8/20/2018 5:30,28.456,,
2825,8/20/2018 6:00,28.456,,
2826,8/20/2018 6:30,28.357,,
2827,8/20/2018 7:00,28.357,,
2828,8/20/2018 7:30,28.357,,
2829,8/20/2018 8:00,28.357,,
2830,8/20/2018 8:30,28.357,,
2831,8/20/2018 9:00,28.357,,
2832,8/20/2018 9:30,28.258,,
2833,8/20/2018 10:00,28.357,,
2834,8/20/2018 10:30,28.456,,
2835,8/20/2018 11:00,28.555,,
2836,8/20/2018 11:30,28.655,,
2837,8/20/2018 12:00,28.754,,
2838,8/20/2018 12:30,28.853,,
2839,8/20/2018 13:00,29.053,,
2840,8/20/2018 13:30,28.953,,
2841,8/20/2018 14:00,28.953,,
2842,8/20/2018 14:30,28.953,,
2843,8/20/2018 15:00,29.152,,
2844,8/20/2018 15:30,29.352,,
2845,8/20/2018 16:00,29.352,,
2846,8/20/2018 16:30,29.352,,
2847,8/20/2018 17:00,29.552,,
2848,8/20/2018 17:30,29.452,,
2849,8/20/2018 18:00,29.452,,
2850,8/20/2018 18:30,29.452,,
2851,8/20/2018 19:00,29.452,,
2852,8/20/2018 19:30,29.452,,
2853,8/20/2018 20:00,29.352,,
2854,8/20/2018 20:30,29.252,,
2855,8/20/2018 21:00,29.252,,
2856,8/20/2018 21:30,29.252,,
2857,8/20/2018 22:00,29.152,,
2858,8/20/2018 22:30,29.152,,
2859,8/20/2018 23:00,29.053,,
2860,8/20/2018 23:30,29.053,,
2861,8/21/2018 0:00,28.953,,
2862,8/21/2018 0:30,28.953,,
2863,8/21/2018 1:00,28.953,,
2864,8/21/2018 1:30,28.953,,
2865,8/21/2018 2:00,28.953,,
2866,8/21/2018 2:30,28.953,,
2867,8/21/2018 3:00,28.853,,
2868,8/21/2018 3:30,28.853,,
2869,8/21/2018 4:00,28.754,,
2870,8/21/2018 4:30,28.754,,
2871,8/21/2018 5:00,28.655,,
2872,8/21/2018 5:30,28.655,,
2873,8/21/2018 6:00,28.655,,
2874,8/21/2018 6:30,28.655,,
2875,8/21/2018 7:00,28.555,,
2876,8/21/2018 7:30,28.555,,
2877,8/21/2018 8:00,28.555,,
2878,8/21/2018 8:30,28.655,,
2879,8/21/2018 9:00,28.655,,
2880,8/21/2018 9:30,28.655,,
2881,8/21/2018 10:00,28.655,,
2882,8/21/2018 10:30,28.754,,
2883,8/21/2018 11:00,28.754,,
2884,8/21/2018 11:30,29.053,,
2885,8/21/2018 12:00,29.053,,
2886,8/21/2018 12:30,29.053,,
2887,8/21/2018 13:00,29.152,,
2888,8/21/2018 13:30,29.152,,
2889,8/21/2018 14:00,29.152,,
2890,8/21/2018 14:30,29.252,,
2891,8/21/2018 15:00,29.152,,
2892,8/21/2018 15:30,29.252,,
2893,8/21/2018 16:00,29.252,,
2894,8/21/2018 16:30,29.252,,
2895,8/21/2018 17:00,29.252,,
2896,8/21/2018 17:30,29.252,,
2897,8/21/2018 18:00,29.252,,
2898,8/21/2018 18:30,29.252,,
2899,8/21/2018 19:00,29.252,,
2900,8/21/2018 19:30,29.152,,
2901,8/21/2018 20:00,29.252,,
2902,8/21/2018 20:30,29.252,,
2903,8/21/2018 21:00,29.152,,
2904,8/21/2018 21:30,29.152,,
2905,8/21/2018 22:00,29.152,,
2906,8/21/2018 22:30,29.053,,
2907,8/21/2018 23:00,29.053,,
2908,8/21/2018 23:30,28.953,,
2909,8/22/2018 0:00,28.953,,
2910,8/22/2018 0:30,28.853,,
2911,8/22/2018 1:00,28.853,,
2912,8/22/2018 1:30,28.853,,
2913,8/22/2018 2:00,28.853,,
2914,8/22/2018 2:30,28.853,,
2915,8/22/2018 3:00,28.853,,
2916,8/22/2018 3:30,28.754,,
2917,8/22/2018 4:00,28.754,,
2918,8/22/2018 4:30,28.754,,
2919,8/22/2018 5:00,28.754,,
2920,8/22/2018 5:30,28.754,,
2921,8/22/2018 6:00,28.655,,
2922,8/22/2018 6:30,28.655,,
2923,8/22/2018 7:00,28.655,,
2924,8/22/2018 7:30,28.655,,
2925,8/22/2018 8:00,28.655,,
2926,8/22/2018 8:30,28.555,,
2927,8/22/2018 9:00,28.555,,
2928,8/22/2018 9:30,28.655,,
2929,8/22/2018 10:00,28.555,,
2930,8/22/2018 10:30,28.555,,
2931,8/22/2018 11:00,28.555,,
2932,8/22/2018 11:30,28.555,,
2933,8/22/2018 12:00,28.555,,
2934,8/22/2018 12:30,28.456,,
2935,8/22/2018 13:00,28.456,,
2936,8/22/2018 13:30,28.456,,
2937,8/22/2018 14:00,28.456,,
2938,8/22/2018 14:30,28.456,,
2939,8/22/2018 15:00,28.357,,
2940,8/22/2018 15:30,28.258,,
2941,8/22/2018 16:00,28.258,,
2942,8/22/2018 16:30,28.258,,
2943,8/22/2018 17:00,28.357,,
2944,8/22/2018 17:30,28.357,,
2945,8/22/2018 18:00,28.357,,
2946,8/22/2018 18:30,28.258,,
2947,8/22/2018 19:00,28.159,,
2948,8/22/2018 19:30,28.258,,
2949,8/22/2018 20:00,28.258,,
2950,8/22/2018 20:30,28.159,,
2951,8/22/2018 21:00,28.159,,
2952,8/22/2018 21:30,28.159,,
2953,8/22/2018 22:00,28.159,,
2954,8/22/2018 22:30,28.159,,
2955,8/22/2018 23:00,28.06,,
2956,8/22/2018 23:30,28.06,,
2957,8/23/2018 0:00,28.06,,
2958,8/23/2018 0:30,28.06,,
2959,8/23/2018 1:00,28.06,,
2960,8/23/2018 1:30,28.06,,
2961,8/23/2018 2:00,28.06,,
2962,8/23/2018 2:30,28.06,,
2963,8/23/2018 3:00,28.06,,
2964,8/23/2018 3:30,27.961,,
2965,8/23/2018 4:00,27.961,,
2966,8/23/2018 4:30,27.961,,
2967,8/23/2018 5:00,27.961,,
2968,8/23/2018 5:30,27.961,,
2969,8/23/2018 6:00,27.961,,
2970,8/23/2018 6:30,27.961,,
2971,8/23/2018 7:00,27.961,,
2972,8/23/2018 7:30,27.961,,
2973,8/23/2018 8:00,27.961,,
2974,8/23/2018 8:30,27.961,,
2975,8/23/2018 9:00,27.961,,
2976,8/23/2018 9:30,28.06,,
2977,8/23/2018 10:00,28.06,,
2978,8/23/2018 10:30,28.06,,
2979,8/23/2018 11:00,28.159,,
2980,8/23/2018 11:30,28.258,,
2981,8/23/2018 12:00,28.258,,
2982,8/23/2018 12:30,28.456,,
2983,8/23/2018 13:00,28.555,,
2984,8/23/2018 13:30,28.655,,
2985,8/23/2018 14:00,28.456,,
2986,8/23/2018 14:30,28.357,,
2987,8/23/2018 15:00,28.357,,
2988,8/23/2018 15:30,28.357,,
2989,8/23/2018 16:00,28.258,,
2990,8/23/2018 16:30,28.258,,
2991,8/23/2018 17:00,28.258,,
2992,8/23/2018 17:30,28.258,,
2993,8/23/2018 18:00,28.258,,
2994,8/23/2018 18:30,28.258,,
2995,8/23/2018 19:00,28.258,,
2996,8/23/2018 19:30,28.258,,
2997,8/23/2018 20:00,28.258,,
2998,8/23/2018 20:30,28.258,,
2999,8/23/2018 21:00,28.258,,
3000,8/23/2018 21:30,28.159,,
3001,8/23/2018 22:00,28.159,,
3002,8/23/2018 22:30,28.159,,
3003,8/23/2018 23:00,28.159,,
3004,8/23/2018 23:30,28.159,,
3005,8/24/2018 0:00,28.159,,
3006,8/24/2018 0:30,28.159,,
3007,8/24/2018 1:00,28.159,,
3008,8/24/2018 1:30,28.159,,
3009,8/24/2018 2:00,28.06,,
3010,8/24/2018 2:30,28.06,,
3011,8/24/2018 3:00,28.06,,
3012,8/24/2018 3:30,28.06,,
3013,8/24/2018 4:00,28.06,,
3014,8/24/2018 4:30,28.06,,
3015,8/24/2018 5:00,28.06,,
3016,8/24/2018 5:30,28.06,,
3017,8/24/2018 6:00,28.06,,
3018,8/24/2018 6:30,28.06,,
3019,8/24/2018 7:00,28.06,,
3020,8/24/2018 7:30,28.06,,
3021,8/24/2018 8:00,28.06,,
3022,8/24/2018 8:30,28.06,,
3023,8/24/2018 9:00,28.06,,
3024,8/24/2018 9:30,28.06,,
3025,8/24/2018 10:00,28.06,,
3026,8/24/2018 10:30,28.06,,
3027,8/24/2018 11:00,28.159,,
3028,8/24/2018 11:30,28.159,,
3029,8/24/2018 12:00,28.456,,
3030,8/24/2018 12:30,28.555,,
3031,8/24/2018 13:00,28.754,,
3032,8/24/2018 13:30,28.953,,
3033,8/24/2018 14:00,28.655,,
3034,8/24/2018 14:30,28.555,,
3035,8/24/2018 15:00,28.655,,
3036,8/24/2018 15:30,28.754,,
3037,8/24/2018 16:00,28.655,,
3038,8/24/2018 16:30,28.754,,
3039,8/24/2018 17:00,28.754,,
3040,8/24/2018 17:30,28.754,,
3041,8/24/2018 18:00,28.853,,
3042,8/24/2018 18:30,28.853,,
3043,8/24/2018 19:00,29.053,,
3044,8/24/2018 19:30,29.053,,
3045,8/24/2018 20:00,28.953,,
3046,8/24/2018 20:30,28.853,,
3047,8/24/2018 21:00,28.853,,
3048,8/24/2018 21:30,28.853,,
3049,8/24/2018 22:00,28.754,,
3050,8/24/2018 22:30,28.754,,
3051,8/24/2018 23:00,28.754,,
3052,8/24/2018 23:30,28.754,,
3053,8/25/2018 0:00,28.754,,
3054,8/25/2018 0:30,28.754,,
3055,8/25/2018 1:00,28.754,,
3056,8/25/2018 1:30,28.655,,
3057,8/25/2018 2:00,28.456,,
3058,8/25/2018 2:30,28.456,,
3059,8/25/2018 3:00,28.456,,
3060,8/25/2018 3:30,28.456,,
3061,8/25/2018 4:00,28.456,,
3062,8/25/2018 4:30,28.456,,
3063,8/25/2018 5:00,28.357,,
3064,8/25/2018 5:30,28.159,,
3065,8/25/2018 6:00,28.159,,
3066,8/25/2018 6:30,28.159,,
3067,8/25/2018 7:00,28.258,,
3068,8/25/2018 7:30,28.258,,
3069,8/25/2018 8:00,28.258,,
3070,8/25/2018 8:30,28.258,,
3071,8/25/2018 9:00,28.258,,
3072,8/25/2018 9:30,28.357,,
3073,8/25/2018 10:00,28.456,,
3074,8/25/2018 10:30,28.456,,
3075,8/25/2018 11:00,28.456,,
3076,8/25/2018 11:30,28.456,,
3077,8/25/2018 12:00,28.456,,
3078,8/25/2018 12:30,28.853,,
3079,8/25/2018 13:00,28.953,,
3080,8/25/2018 13:30,28.953,,
3081,8/25/2018 14:00,28.853,,
3082,8/25/2018 14:30,28.853,,
3083,8/25/2018 15:00,29.152,,
3084,8/25/2018 15:30,28.953,,
3085,8/25/2018 16:00,28.953,,
3086,8/25/2018 16:30,28.953,,
3087,8/25/2018 17:00,28.853,,
3088,8/25/2018 17:30,28.953,,
3089,8/25/2018 18:00,28.853,,
3090,8/25/2018 18:30,28.853,,
3091,8/25/2018 19:00,28.853,,
3092,8/25/2018 19:30,28.754,,
3093,8/25/2018 20:00,28.754,,
3094,8/25/2018 20:30,28.754,,
3095,8/25/2018 21:00,28.754,,
3096,8/25/2018 21:30,28.655,,
3097,8/25/2018 22:00,28.655,,
3098,8/25/2018 22:30,28.655,,
3099,8/25/2018 23:00,28.655,,
3100,8/25/2018 23:30,28.655,,
3101,8/26/2018 0:00,28.655,,
3102,8/26/2018 0:30,28.655,,
3103,8/26/2018 1:00,28.655,,
3104,8/26/2018 1:30,28.655,,
3105,8/26/2018 2:00,28.655,,
3106,8/26/2018 2:30,28.655,,
3107,8/26/2018 3:00,28.555,,
3108,8/26/2018 3:30,28.555,,
3109,8/26/2018 4:00,28.555,,
3110,8/26/2018 4:30,28.555,,
3111,8/26/2018 5:00,28.555,,
3112,8/26/2018 5:30,28.555,,
3113,8/26/2018 6:00,28.555,,
3114,8/26/2018 6:30,28.555,,
3115,8/26/2018 7:00,28.456,,
3116,8/26/2018 7:30,28.555,,
3117,8/26/2018 8:00,28.456,,
3118,8/26/2018 8:30,28.456,,
3119,8/26/2018 9:00,28.456,,
3120,8/26/2018 9:30,28.456,,
3121,8/26/2018 10:00,28.456,,
3122,8/26/2018 10:30,28.456,,
3123,8/26/2018 11:00,28.456,,
3124,8/26/2018 11:30,28.456,,
3125,8/26/2018 12:00,28.456,,
3126,8/26/2018 12:30,28.456,,
3127,8/26/2018 13:00,28.456,,
3128,8/26/2018 13:30,28.456,,
3129,8/26/2018 14:00,28.456,,
3130,8/26/2018 14:30,28.456,,
3131,8/26/2018 15:00,28.456,,
3132,8/26/2018 15:30,28.456,,
3133,8/26/2018 16:00,28.456,,
3134,8/26/2018 16:30,28.555,,
3135,8/26/2018 17:00,28.456,,
3136,8/26/2018 17:30,28.456,,
3137,8/26/2018 18:00,28.555,,
3138,8/26/2018 18:30,28.456,,
3139,8/26/2018 19:00,28.456,,
3140,8/26/2018 19:30,28.456,,
3141,8/26/2018 20:00,28.456,,
3142,8/26/2018 20:30,28.456,,
3143,8/26/2018 21:00,28.456,,
3144,8/26/2018 21:30,28.456,,
3145,8/26/2018 22:00,28.357,,
3146,8/26/2018 22:30,28.357,,
3147,8/26/2018 23:00,28.357,,
3148,8/26/2018 23:30,28.357,,
3149,8/27/2018 0:00,28.357,,
3150,8/27/2018 0:30,28.357,,
3151,8/27/2018 1:00,28.357,,
3152,8/27/2018 1:30,28.357,,
3153,8/27/2018 2:00,28.357,,
3154,8/27/2018 2:30,28.258,,
3155,8/27/2018 3:00,28.258,,
3156,8/27/2018 3:30,28.258,,
3157,8/27/2018 4:00,28.258,,
3158,8/27/2018 4:30,28.159,,
3159,8/27/2018 5:00,28.159,,
3160,8/27/2018 5:30,28.159,,
3161,8/27/2018 6:00,28.159,,
3162,8/27/2018 6:30,28.159,,
3163,8/27/2018 7:00,28.159,,
3164,8/27/2018 7:30,28.06,,
3165,8/27/2018 8:00,28.159,,
3166,8/27/2018 8:30,28.159,,
3167,8/27/2018 9:00,28.159,,
3168,8/27/2018 9:30,28.159,,
3169,8/27/2018 10:00,28.258,,
3170,8/27/2018 10:30,28.258,,
3171,8/27/2018 11:00,28.357,,
3172,8/27/2018 11:30,28.357,,
3173,8/27/2018 12:00,28.456,,
3174,8/27/2018 12:30,28.456,,
3175,8/27/2018 13:00,28.555,,
3176,8/27/2018 13:30,28.555,,
3177,8/27/2018 14:00,28.655,,
3178,8/27/2018 14:30,28.853,,
3179,8/27/2018 15:00,28.953,,
3180,8/27/2018 15:30,29.053,,
3181,8/27/2018 16:00,28.953,,
3182,8/27/2018 16:30,28.953,,
3183,8/27/2018 17:00,28.853,,
3184,8/27/2018 17:30,28.853,,
3185,8/27/2018 18:00,28.953,,
3186,8/27/2018 18:30,28.853,,
3187,8/27/2018 19:00,28.853,,
3188,8/27/2018 19:30,28.853,,
3189,8/27/2018 20:00,28.853,,
3190,8/27/2018 20:30,28.754,,
3191,8/27/2018 21:00,28.754,,
3192,8/27/2018 21:30,28.853,,
3193,8/27/2018 22:00,28.754,,
3194,8/27/2018 22:30,28.655,,
3195,8/27/2018 23:00,28.754,,
3196,8/27/2018 23:30,28.655,,
3197,8/28/2018 0:00,28.655,,
3198,8/28/2018 0:30,28.655,,
3199,8/28/2018 1:00,28.655,,
3200,8/28/2018 1:30,28.655,,
3201,8/28/2018 2:00,28.655,,
3202,8/28/2018 2:30,28.655,,
3203,8/28/2018 3:00,28.655,,
3204,8/28/2018 3:30,28.655,,
3205,8/28/2018 4:00,28.555,,
3206,8/28/2018 4:30,28.555,,
3207,8/28/2018 5:00,28.555,,
3208,8/28/2018 5:30,28.555,,
3209,8/28/2018 6:00,28.555,,
3210,8/28/2018 6:30,28.555,,
3211,8/28/2018 7:00,28.555,,
3212,8/28/2018 7:30,28.456,,
3213,8/28/2018 8:00,28.555,,
3214,8/28/2018 8:30,28.555,,
3215,8/28/2018 9:00,28.555,,
3216,8/28/2018 9:30,28.555,,
3217,8/28/2018 10:00,28.555,,
3218,8/28/2018 10:30,28.555,,
3219,8/28/2018 11:00,28.655,,
3220,8/28/2018 11:30,28.655,,
3221,8/28/2018 12:00,28.754,,
3222,8/28/2018 12:30,28.754,,
3223,8/28/2018 13:00,28.853,,
3224,8/28/2018 13:30,29.252,,
3225,8/28/2018 14:00,29.053,,
3226,8/28/2018 14:30,29.152,,
3227,8/28/2018 15:00,29.552,,
