Plot Title: Costa Rica,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20350663, SEN S/N: 20350663)",End Of File (LGR S/N: 20350663)
2345,7/29/2018 6:00,29.252,
2346,7/29/2018 6:30,29.152,
2347,7/29/2018 7:00,29.152,
2348,7/29/2018 7:30,29.152,
2349,7/29/2018 8:00,29.152,
2350,7/29/2018 8:30,29.152,
2351,7/29/2018 9:00,29.152,
2352,7/29/2018 9:30,29.152,
2353,7/29/2018 10:00,29.452,
2354,7/29/2018 10:30,29.552,
2355,7/29/2018 11:00,29.652,
2356,7/29/2018 11:30,29.752,
2357,7/29/2018 12:00,29.652,
2358,7/29/2018 12:30,29.953,
2359,7/29/2018 13:00,29.853,
2360,7/29/2018 13:30,29.452,
2361,7/29/2018 14:00,29.452,
2362,7/29/2018 14:30,29.452,
2363,7/29/2018 15:00,30.054,
2364,7/29/2018 15:30,29.552,
2365,7/29/2018 16:00,29.552,
2366,7/29/2018 16:30,29.552,
2367,7/29/2018 17:00,29.752,
2368,7/29/2018 17:30,29.853,
2369,7/29/2018 18:00,29.853,
2370,7/29/2018 18:30,29.853,
2371,7/29/2018 19:00,29.552,
2372,7/29/2018 19:30,29.652,
2373,7/29/2018 20:00,29.853,
2374,7/29/2018 20:30,29.953,
2375,7/29/2018 21:00,29.853,
2376,7/29/2018 21:30,29.752,
2377,7/29/2018 22:00,29.752,
2378,7/29/2018 22:30,29.652,
2379,7/29/2018 23:00,29.652,
2380,7/29/2018 23:30,29.552,
2381,7/30/2018 0:00,29.452,
2382,7/30/2018 0:30,29.352,
2383,7/30/2018 1:00,29.352,
2384,7/30/2018 1:30,29.452,
2385,7/30/2018 2:00,29.352,
2386,7/30/2018 2:30,29.252,
2387,7/30/2018 3:00,29.252,
2388,7/30/2018 3:30,29.252,
2389,7/30/2018 4:00,29.252,
2390,7/30/2018 4:30,29.352,
2391,7/30/2018 5:00,29.352,
2392,7/30/2018 5:30,29.252,
2393,7/30/2018 6:00,29.252,
2394,7/30/2018 6:30,29.152,
2395,7/30/2018 7:00,29.252,
2396,7/30/2018 7:30,29.152,
2397,7/30/2018 8:00,29.252,
2398,7/30/2018 8:30,29.252,
2399,7/30/2018 9:00,29.252,
2400,7/30/2018 9:30,29.252,
2401,7/30/2018 10:00,29.252,
2402,7/30/2018 10:30,29.652,
2403,7/30/2018 11:00,29.652,
2404,7/30/2018 11:30,30.054,
2405,7/30/2018 12:00,29.953,
2406,7/30/2018 12:30,29.652,
2407,7/30/2018 13:00,30.154,
2408,7/30/2018 13:30,30.862,
2409,7/30/2018 14:00,30.356,
2410,7/30/2018 14:30,30.356,
2411,7/30/2018 15:00,29.953,
2412,7/30/2018 15:30,29.853,
2413,7/30/2018 16:00,29.853,
2414,7/30/2018 16:30,29.853,
2415,7/30/2018 17:00,29.652,
2416,7/30/2018 17:30,29.652,
2417,7/30/2018 18:00,29.652,
2418,7/30/2018 18:30,29.652,
2419,7/30/2018 19:00,29.953,
2420,7/30/2018 19:30,30.054,
2421,7/30/2018 20:00,29.853,
2422,7/30/2018 20:30,29.953,
2423,7/30/2018 21:00,29.752,
2424,7/30/2018 21:30,29.552,
2425,7/30/2018 22:00,29.552,
2426,7/30/2018 22:30,29.452,
2427,7/30/2018 23:00,29.452,
2428,7/30/2018 23:30,29.452,
2429,7/31/2018 0:00,29.452,
2430,7/31/2018 0:30,29.352,
2431,7/31/2018 1:00,29.252,
2432,7/31/2018 1:30,29.252,
2433,7/31/2018 2:00,29.252,
2434,7/31/2018 2:30,29.252,
2435,7/31/2018 3:00,29.152,
2436,7/31/2018 3:30,29.152,
2437,7/31/2018 4:00,29.053,
2438,7/31/2018 4:30,29.053,
2439,7/31/2018 5:00,29.053,
2440,7/31/2018 5:30,29.053,
2441,7/31/2018 6:00,29.053,
2442,7/31/2018 6:30,29.053,
2443,7/31/2018 7:00,29.053,
2444,7/31/2018 7:30,29.053,
2445,7/31/2018 8:00,29.053,
2446,7/31/2018 8:30,29.152,
2447,7/31/2018 9:00,29.152,
2448,7/31/2018 9:30,29.352,
2449,7/31/2018 10:00,29.652,
2450,7/31/2018 10:30,29.652,
2451,7/31/2018 11:00,29.853,
2452,7/31/2018 11:30,30.054,
2453,7/31/2018 12:00,30.054,
2454,7/31/2018 12:30,30.054,
2455,7/31/2018 13:00,30.255,
2456,7/31/2018 13:30,30.558,
2457,7/31/2018 14:00,30.457,
2458,7/31/2018 14:30,30.558,
2459,7/31/2018 15:00,30.457,
2460,7/31/2018 15:30,30.054,
2461,7/31/2018 16:00,29.953,
2462,7/31/2018 16:30,29.953,
2463,7/31/2018 17:00,29.752,
2464,7/31/2018 17:30,29.752,
2465,7/31/2018 18:00,29.752,
2466,7/31/2018 18:30,29.752,
2467,7/31/2018 19:00,29.652,
2468,7/31/2018 19:30,29.652,
2469,7/31/2018 20:00,29.652,
2470,7/31/2018 20:30,29.652,
2471,7/31/2018 21:00,29.652,
2472,7/31/2018 21:30,29.652,
2473,7/31/2018 22:00,29.652,
2474,7/31/2018 22:30,29.552,
2475,7/31/2018 23:00,29.752,
2476,7/31/2018 23:30,29.752,
2477,8/1/2018 0:00,29.652,
2478,8/1/2018 0:30,29.652,
2479,8/1/2018 1:00,29.652,
2480,8/1/2018 1:30,29.552,
2481,8/1/2018 2:00,29.452,
2482,8/1/2018 2:30,29.452,
2483,8/1/2018 3:00,29.452,
2484,8/1/2018 3:30,29.352,
2485,8/1/2018 4:00,29.352,
2486,8/1/2018 4:30,29.352,
2487,8/1/2018 5:00,29.352,
2488,8/1/2018 5:30,29.352,
2489,8/1/2018 6:00,29.352,
2490,8/1/2018 6:30,29.352,
2491,8/1/2018 7:00,29.352,
2492,8/1/2018 7:30,29.252,
2493,8/1/2018 8:00,29.252,
2494,8/1/2018 8:30,29.252,
2495,8/1/2018 9:00,29.252,
2496,8/1/2018 9:30,29.352,
2497,8/1/2018 10:00,29.452,
2498,8/1/2018 10:30,29.452,
2499,8/1/2018 11:00,29.452,
2500,8/1/2018 11:30,29.652,
2501,8/1/2018 12:00,29.953,
2502,8/1/2018 12:30,30.154,
2503,8/1/2018 13:00,30.457,
2504,8/1/2018 13:30,30.356,
2505,8/1/2018 14:00,30.054,
2506,8/1/2018 14:30,30.054,
2507,8/1/2018 15:00,29.853,
2508,8/1/2018 15:30,29.853,
2509,8/1/2018 16:00,29.953,
2510,8/1/2018 16:30,29.853,
2511,8/1/2018 17:00,29.853,
2512,8/1/2018 17:30,29.853,
2513,8/1/2018 18:00,29.953,
2514,8/1/2018 18:30,29.953,
2515,8/1/2018 19:00,29.853,
2516,8/1/2018 19:30,29.752,
2517,8/1/2018 20:00,29.752,
2518,8/1/2018 20:30,29.652,
2519,8/1/2018 21:00,29.652,
2520,8/1/2018 21:30,29.652,
2521,8/1/2018 22:00,29.652,
2522,8/1/2018 22:30,30.154,
2523,8/1/2018 23:00,30.154,
2524,8/1/2018 23:30,29.953,
2525,8/2/2018 0:00,29.853,
2526,8/2/2018 0:30,29.752,
2527,8/2/2018 1:00,29.652,
2528,8/2/2018 1:30,29.552,
2529,8/2/2018 2:00,29.452,
2530,8/2/2018 2:30,29.452,
2531,8/2/2018 3:00,29.352,
2532,8/2/2018 3:30,29.352,
2533,8/2/2018 4:00,29.352,
2534,8/2/2018 4:30,29.252,
2535,8/2/2018 5:00,29.352,
2536,8/2/2018 5:30,29.252,
2537,8/2/2018 6:00,29.252,
2538,8/2/2018 6:30,29.252,
2539,8/2/2018 7:00,29.252,
2540,8/2/2018 7:30,29.252,
2541,8/2/2018 8:00,29.252,
2542,8/2/2018 8:30,29.252,
2543,8/2/2018 9:00,29.252,
2544,8/2/2018 9:30,29.352,
2545,8/2/2018 10:00,29.552,
2546,8/2/2018 10:30,29.652,
2547,8/2/2018 11:00,29.652,
2548,8/2/2018 11:30,29.552,
2549,8/2/2018 12:00,29.452,
2550,8/2/2018 12:30,29.452,
2551,8/2/2018 13:00,29.552,
2552,8/2/2018 13:30,29.652,
2553,8/2/2018 14:00,29.752,
2554,8/2/2018 14:30,29.552,
2555,8/2/2018 15:00,29.552,
2556,8/2/2018 15:30,29.452,
2557,8/2/2018 16:00,29.352,
2558,8/2/2018 16:30,29.552,
2559,8/2/2018 17:00,29.452,
2560,8/2/2018 17:30,29.352,
2561,8/2/2018 18:00,29.552,
2562,8/2/2018 18:30,29.452,
2563,8/2/2018 19:00,29.452,
2564,8/2/2018 19:30,29.452,
2565,8/2/2018 20:00,29.652,
2566,8/2/2018 20:30,29.652,
2567,8/2/2018 21:00,29.152,
2568,8/2/2018 21:30,29.152,
2569,8/2/2018 22:00,29.152,
2570,8/2/2018 22:30,29.152,
2571,8/2/2018 23:00,29.152,
2572,8/2/2018 23:30,29.252,
2573,8/3/2018 0:00,29.252,
2574,8/3/2018 0:30,29.252,
2575,8/3/2018 1:00,29.252,
2576,8/3/2018 1:30,29.152,
2577,8/3/2018 2:00,29.152,
2578,8/3/2018 2:30,29.152,
2579,8/3/2018 3:00,29.152,
2580,8/3/2018 3:30,29.252,
2581,8/3/2018 4:00,29.252,
2582,8/3/2018 4:30,29.252,
2583,8/3/2018 5:00,29.152,
2584,8/3/2018 5:30,29.152,
2585,8/3/2018 6:00,29.152,
2586,8/3/2018 6:30,29.053,
2587,8/3/2018 7:00,29.053,
2588,8/3/2018 7:30,29.053,
2589,8/3/2018 8:00,29.152,
2590,8/3/2018 8:30,29.053,
2591,8/3/2018 9:00,29.053,
2592,8/3/2018 9:30,29.152,
2593,8/3/2018 10:00,29.152,
2594,8/3/2018 10:30,29.152,
2595,8/3/2018 11:00,29.152,
2596,8/3/2018 11:30,29.252,
2597,8/3/2018 12:00,29.152,
2598,8/3/2018 12:30,29.252,
2599,8/3/2018 13:00,29.452,
2600,8/3/2018 13:30,29.352,
2601,8/3/2018 14:00,29.352,
2602,8/3/2018 14:30,29.552,
2603,8/3/2018 15:00,29.552,
2604,8/3/2018 15:30,29.652,
2605,8/3/2018 16:00,29.552,
2606,8/3/2018 16:30,29.752,
2607,8/3/2018 17:00,29.853,
2608,8/3/2018 17:30,29.752,
2609,8/3/2018 18:00,29.953,
2610,8/3/2018 18:30,30.054,
2611,8/3/2018 19:00,29.953,
2612,8/3/2018 19:30,29.552,
2613,8/3/2018 20:00,29.452,
2614,8/3/2018 20:30,29.452,
2615,8/3/2018 21:00,29.452,
2616,8/3/2018 21:30,29.552,
2617,8/3/2018 22:00,29.452,
2618,8/3/2018 22:30,29.452,
2619,8/3/2018 23:00,29.452,
2620,8/3/2018 23:30,29.452,
2621,8/4/2018 0:00,29.452,
2622,8/4/2018 0:30,29.452,
2623,8/4/2018 1:00,29.452,
2624,8/4/2018 1:30,29.452,
2625,8/4/2018 2:00,29.552,
2626,8/4/2018 2:30,29.552,
2627,8/4/2018 3:00,29.552,
2628,8/4/2018 3:30,29.552,
2629,8/4/2018 4:00,29.452,
2630,8/4/2018 4:30,29.452,
2631,8/4/2018 5:00,29.352,
2632,8/4/2018 5:30,29.352,
2633,8/4/2018 6:00,29.352,
2634,8/4/2018 6:30,29.352,
2635,8/4/2018 7:00,29.352,
2636,8/4/2018 7:30,29.252,
2637,8/4/2018 8:00,29.252,
2638,8/4/2018 8:30,29.352,
2639,8/4/2018 9:00,29.352,
2640,8/4/2018 9:30,29.352,
2641,8/4/2018 10:00,29.452,
2642,8/4/2018 10:30,29.452,
2643,8/4/2018 11:00,29.652,
2644,8/4/2018 11:30,29.652,
2645,8/4/2018 12:00,29.652,
2646,8/4/2018 12:30,29.752,
2647,8/4/2018 13:00,29.853,
2648,8/4/2018 13:30,29.652,
2649,8/4/2018 14:00,29.953,
2650,8/4/2018 14:30,29.953,
2651,8/4/2018 15:00,30.356,
2652,8/4/2018 15:30,30.154,
2653,8/4/2018 16:00,30.154,
2654,8/4/2018 16:30,30.154,
2655,8/4/2018 17:00,30.154,
2656,8/4/2018 17:30,30.356,
2657,8/4/2018 18:00,30.356,
2658,8/4/2018 18:30,30.154,
2659,8/4/2018 19:00,29.853,
2660,8/4/2018 19:30,29.752,
2661,8/4/2018 20:00,29.752,
2662,8/4/2018 20:30,29.752,
2663,8/4/2018 21:00,29.752,
2664,8/4/2018 21:30,29.652,
2665,8/4/2018 22:00,29.652,
2666,8/4/2018 22:30,29.752,
2667,8/4/2018 23:00,30.054,
2668,8/4/2018 23:30,29.953,
2669,8/5/2018 0:00,29.853,
2670,8/5/2018 0:30,29.853,
2671,8/5/2018 1:00,29.853,
2672,8/5/2018 1:30,29.652,
2673,8/5/2018 2:00,29.652,
2674,8/5/2018 2:30,29.652,
2675,8/5/2018 3:00,29.652,
2676,8/5/2018 3:30,29.552,
2677,8/5/2018 4:00,29.552,
2678,8/5/2018 4:30,29.552,
2679,8/5/2018 5:00,29.552,
2680,8/5/2018 5:30,29.552,
2681,8/5/2018 6:00,29.552,
2682,8/5/2018 6:30,29.552,
2683,8/5/2018 7:00,29.452,
2684,8/5/2018 7:30,29.452,
2685,8/5/2018 8:00,29.552,
2686,8/5/2018 8:30,29.552,
2687,8/5/2018 9:00,29.652,
2688,8/5/2018 9:30,29.752,
2689,8/5/2018 10:00,29.853,
2690,8/5/2018 10:30,29.953,
2691,8/5/2018 11:00,30.154,
2692,8/5/2018 11:30,30.154,
2693,8/5/2018 12:00,30.154,
2694,8/5/2018 12:30,30.154,
2695,8/5/2018 13:00,30.255,
2696,8/5/2018 13:30,30.356,
2697,8/5/2018 14:00,30.457,
2698,8/5/2018 14:30,30.558,
2699,8/5/2018 15:00,30.558,
2700,8/5/2018 15:30,30.457,
2701,8/5/2018 16:00,30.255,
2702,8/5/2018 16:30,30.255,
2703,8/5/2018 17:00,30.255,
2704,8/5/2018 17:30,30.154,
2705,8/5/2018 18:00,30.054,
2706,8/5/2018 18:30,29.853,
2707,8/5/2018 19:00,29.853,
2708,8/5/2018 19:30,29.853,
2709,8/5/2018 20:00,29.652,
2710,8/5/2018 20:30,29.652,
2711,8/5/2018 21:00,29.652,
2712,8/5/2018 21:30,29.652,
2713,8/5/2018 22:00,29.752,
2714,8/5/2018 22:30,29.652,
2715,8/5/2018 23:00,29.652,
2716,8/5/2018 23:30,29.652,
2717,8/6/2018 0:00,29.652,
2718,8/6/2018 0:30,29.552,
2719,8/6/2018 1:00,29.552,
2720,8/6/2018 1:30,29.552,
2721,8/6/2018 2:00,29.452,
2722,8/6/2018 2:30,29.552,
2723,8/6/2018 3:00,29.552,
2724,8/6/2018 3:30,29.452,
2725,8/6/2018 4:00,29.452,
2726,8/6/2018 4:30,29.452,
2727,8/6/2018 5:00,29.452,
2728,8/6/2018 5:30,29.352,
2729,8/6/2018 6:00,29.352,
2730,8/6/2018 6:30,29.352,
2731,8/6/2018 7:00,29.252,
2732,8/6/2018 7:30,29.252,
2733,8/6/2018 8:00,29.252,
2734,8/6/2018 8:30,29.252,
2735,8/6/2018 9:00,29.352,
2736,8/6/2018 9:30,29.552,
2737,8/6/2018 10:00,29.552,
2738,8/6/2018 10:30,29.752,
2739,8/6/2018 11:00,29.953,
2740,8/6/2018 11:30,29.853,
2741,8/6/2018 12:00,29.853,
2742,8/6/2018 12:30,30.054,
2743,8/6/2018 13:00,30.054,
2744,8/6/2018 13:30,30.255,
2745,8/6/2018 14:00,30.356,
2746,8/6/2018 14:30,30.457,
2747,8/6/2018 15:00,30.255,
2748,8/6/2018 15:30,30.356,
2749,8/6/2018 16:00,30.154,
2750,8/6/2018 16:30,30.154,
2751,8/6/2018 17:00,30.154,
2752,8/6/2018 17:30,30.154,
2753,8/6/2018 18:00,30.054,
2754,8/6/2018 18:30,30.054,
2755,8/6/2018 19:00,30.054,
2756,8/6/2018 19:30,29.953,
2757,8/6/2018 20:00,29.853,
2758,8/6/2018 20:30,29.853,
2759,8/6/2018 21:00,29.853,
2760,8/6/2018 21:30,29.853,
2761,8/6/2018 22:00,29.752,
2762,8/6/2018 22:30,29.652,
2763,8/6/2018 23:00,29.652,
2764,8/6/2018 23:30,29.552,
2765,8/7/2018 0:00,29.552,
2766,8/7/2018 0:30,29.552,
2767,8/7/2018 1:00,29.452,
2768,8/7/2018 1:30,29.452,
2769,8/7/2018 2:00,29.352,
2770,8/7/2018 2:30,29.452,
2771,8/7/2018 3:00,29.452,
2772,8/7/2018 3:30,29.452,
2773,8/7/2018 4:00,29.452,
2774,8/7/2018 4:30,29.452,
2775,8/7/2018 5:00,29.452,
2776,8/7/2018 5:30,29.352,
2777,8/7/2018 6:00,29.352,
2778,8/7/2018 6:30,29.352,
2779,8/7/2018 7:00,29.352,
2780,8/7/2018 7:30,29.352,
2781,8/7/2018 8:00,29.352,
2782,8/7/2018 8:30,29.352,
2783,8/7/2018 9:00,29.252,
2784,8/7/2018 9:30,29.252,
2785,8/7/2018 10:00,29.252,
2786,8/7/2018 10:30,29.352,
2787,8/7/2018 11:00,29.252,
2788,8/7/2018 11:30,29.352,
2789,8/7/2018 12:00,29.452,
2790,8/7/2018 12:30,29.652,
2791,8/7/2018 13:00,29.652,
2792,8/7/2018 13:30,29.853,
2793,8/7/2018 14:00,29.752,
2794,8/7/2018 14:30,29.652,
2795,8/7/2018 15:00,29.552,
2796,8/7/2018 15:30,29.652,
2797,8/7/2018 16:00,29.652,
2798,8/7/2018 16:30,29.652,
2799,8/7/2018 17:00,29.552,
2800,8/7/2018 17:30,29.652,
2801,8/7/2018 18:00,29.652,
2802,8/7/2018 18:30,29.552,
2803,8/7/2018 19:00,29.552,
2804,8/7/2018 19:30,29.452,
2805,8/7/2018 20:00,29.452,
2806,8/7/2018 20:30,29.452,
2807,8/7/2018 21:00,29.352,
2808,8/7/2018 21:30,29.352,
2809,8/7/2018 22:00,29.352,
2810,8/7/2018 22:30,29.252,
2811,8/7/2018 23:00,29.252,
2812,8/7/2018 23:30,29.252,
2813,8/8/2018 0:00,29.252,
2814,8/8/2018 0:30,29.252,
2815,8/8/2018 1:00,29.252,
2816,8/8/2018 1:30,29.152,
2817,8/8/2018 2:00,29.152,
2818,8/8/2018 2:30,29.152,
2819,8/8/2018 3:00,29.152,
2820,8/8/2018 3:30,29.152,
2821,8/8/2018 4:00,29.053,
2822,8/8/2018 4:30,29.053,
2823,8/8/2018 5:00,29.053,
2824,8/8/2018 5:30,29.053,
2825,8/8/2018 6:00,29.053,
2826,8/8/2018 6:30,29.053,
2827,8/8/2018 7:00,28.953,
2828,8/8/2018 7:30,28.953,
2829,8/8/2018 8:00,28.953,
2830,8/8/2018 8:30,28.953,
2831,8/8/2018 9:00,29.053,
2832,8/8/2018 9:30,29.152,
2833,8/8/2018 10:00,29.352,
2834,8/8/2018 10:30,29.352,
2835,8/8/2018 11:00,29.552,
2836,8/8/2018 11:30,29.552,
2837,8/8/2018 12:00,29.452,
2838,8/8/2018 12:30,29.552,
2839,8/8/2018 13:00,29.652,
2840,8/8/2018 13:30,29.552,
2841,8/8/2018 14:00,29.452,
2842,8/8/2018 14:30,29.452,
2843,8/8/2018 15:00,29.552,
2844,8/8/2018 15:30,29.552,
2845,8/8/2018 16:00,29.552,
2846,8/8/2018 16:30,29.652,
2847,8/8/2018 17:00,29.652,
2848,8/8/2018 17:30,29.652,
2849,8/8/2018 18:00,29.652,
2850,8/8/2018 18:30,29.652,
2851,8/8/2018 19:00,29.752,
2852,8/8/2018 19:30,29.552,
2853,8/8/2018 20:00,29.552,
2854,8/8/2018 20:30,29.552,
2855,8/8/2018 21:00,29.452,
2856,8/8/2018 21:30,29.452,
2857,8/8/2018 22:00,29.452,
2858,8/8/2018 22:30,29.452,
2859,8/8/2018 23:00,29.452,
2860,8/8/2018 23:30,29.352,
2861,8/9/2018 0:00,29.352,
2862,8/9/2018 0:30,29.352,
2863,8/9/2018 1:00,29.352,
2864,8/9/2018 1:30,29.352,
2865,8/9/2018 2:00,29.352,
2866,8/9/2018 2:30,29.352,
2867,8/9/2018 3:00,29.352,
2868,8/9/2018 3:30,29.252,
2869,8/9/2018 4:00,29.252,
2870,8/9/2018 4:30,29.252,
2871,8/9/2018 5:00,29.252,
2872,8/9/2018 5:30,29.252,
2873,8/9/2018 6:00,29.252,
2874,8/9/2018 6:30,29.252,
2875,8/9/2018 7:00,29.152,
2876,8/9/2018 7:30,29.152,
2877,8/9/2018 8:00,29.152,
2878,8/9/2018 8:30,29.152,
2879,8/9/2018 9:00,29.252,
2880,8/9/2018 9:30,29.252,
2881,8/9/2018 10:00,29.352,
2882,8/9/2018 10:30,29.352,
2883,8/9/2018 11:00,29.452,
2884,8/9/2018 11:30,29.352,
2885,8/9/2018 12:00,29.652,
2886,8/9/2018 12:30,29.752,
2887,8/9/2018 13:00,29.452,
2888,8/9/2018 13:30,29.452,
2889,8/9/2018 14:00,29.452,
2890,8/9/2018 14:30,29.652,
2891,8/9/2018 15:00,29.853,
2892,8/9/2018 15:30,29.652,
2893,8/9/2018 16:00,29.652,
2894,8/9/2018 16:30,29.752,
2895,8/9/2018 17:00,29.853,
2896,8/9/2018 17:30,29.853,
2897,8/9/2018 18:00,29.752,
2898,8/9/2018 18:30,29.652,
2899,8/9/2018 19:00,29.652,
2900,8/9/2018 19:30,29.652,
2901,8/9/2018 20:00,29.552,
2902,8/9/2018 20:30,29.452,
2903,8/9/2018 21:00,29.352,
2904,8/9/2018 21:30,29.352,
2905,8/9/2018 22:00,29.352,
2906,8/9/2018 22:30,29.352,
2907,8/9/2018 23:00,29.452,
2908,8/9/2018 23:30,29.352,
2909,8/10/2018 0:00,29.352,
2910,8/10/2018 0:30,29.352,
2911,8/10/2018 1:00,29.352,
2912,8/10/2018 1:30,29.352,
2913,8/10/2018 2:00,29.352,
2914,8/10/2018 2:30,29.352,
2915,8/10/2018 3:00,29.252,
2916,8/10/2018 3:30,29.352,
2917,8/10/2018 4:00,29.252,
2918,8/10/2018 4:30,29.252,
2919,8/10/2018 5:00,29.252,
2920,8/10/2018 5:30,29.252,
2921,8/10/2018 6:00,29.252,
2922,8/10/2018 6:30,29.252,
2923,8/10/2018 7:00,29.252,
2924,8/10/2018 7:30,29.252,
2925,8/10/2018 8:00,29.252,
2926,8/10/2018 8:30,29.252,
2927,8/10/2018 9:00,29.252,
2928,8/10/2018 9:30,29.352,
2929,8/10/2018 10:00,29.352,
2930,8/10/2018 10:30,29.352,
2931,8/10/2018 11:00,29.552,
2932,8/10/2018 11:30,29.552,
2933,8/10/2018 12:00,29.652,
2934,8/10/2018 12:30,29.953,
2935,8/10/2018 13:00,29.652,
2936,8/10/2018 13:30,29.552,
2937,8/10/2018 14:00,29.652,
2938,8/10/2018 14:30,29.352,
2939,8/10/2018 15:00,29.752,
2940,8/10/2018 15:30,29.953,
2941,8/10/2018 16:00,30.054,
2942,8/10/2018 16:30,29.953,
2943,8/10/2018 17:00,29.853,
2944,8/10/2018 17:30,29.752,
2945,8/10/2018 18:00,29.652,
2946,8/10/2018 18:30,29.652,
2947,8/10/2018 19:00,29.652,
2948,8/10/2018 19:30,29.652,
2949,8/10/2018 20:00,29.552,
2950,8/10/2018 20:30,29.652,
2951,8/10/2018 21:00,29.652,
2952,8/10/2018 21:30,29.552,
2953,8/10/2018 22:00,29.552,
2954,8/10/2018 22:30,29.552,
2955,8/10/2018 23:00,29.452,
2956,8/10/2018 23:30,29.352,
2957,8/11/2018 0:00,29.252,
2958,8/11/2018 0:30,29.252,
2959,8/11/2018 1:00,29.252,
2960,8/11/2018 1:30,29.252,
2961,8/11/2018 2:00,29.152,
2962,8/11/2018 2:30,29.152,
2963,8/11/2018 3:00,29.152,
2964,8/11/2018 3:30,29.152,
2965,8/11/2018 4:00,29.152,
2966,8/11/2018 4:30,29.152,
2967,8/11/2018 5:00,29.053,
2968,8/11/2018 5:30,29.053,
2969,8/11/2018 6:00,29.053,
2970,8/11/2018 6:30,28.953,
2971,8/11/2018 7:00,28.953,
2972,8/11/2018 7:30,28.953,
2973,8/11/2018 8:00,28.953,
2974,8/11/2018 8:30,28.953,
2975,8/11/2018 9:00,28.953,
2976,8/11/2018 9:30,29.053,
2977,8/11/2018 10:00,29.252,
2978,8/11/2018 10:30,29.352,
2979,8/11/2018 11:00,29.552,
2980,8/11/2018 11:30,29.552,
2981,8/11/2018 12:00,29.552,
2982,8/11/2018 12:30,29.652,
2983,8/11/2018 13:00,29.752,
2984,8/11/2018 13:30,29.853,
2985,8/11/2018 14:00,30.054,
2986,8/11/2018 14:30,30.054,
2987,8/11/2018 15:00,29.953,
2988,8/11/2018 15:30,29.652,
2989,8/11/2018 16:00,29.652,
2990,8/11/2018 16:30,29.953,
2991,8/11/2018 17:00,30.255,
2992,8/11/2018 17:30,30.054,
2993,8/11/2018 18:00,29.953,
2994,8/11/2018 18:30,29.853,
2995,8/11/2018 19:00,29.853,
2996,8/11/2018 19:30,30.054,
2997,8/11/2018 20:00,29.853,
2998,8/11/2018 20:30,29.752,
2999,8/11/2018 21:00,29.752,
3000,8/11/2018 21:30,29.752,
3001,8/11/2018 22:00,29.752,
3002,8/11/2018 22:30,29.652,
3003,8/11/2018 23:00,29.652,
3004,8/11/2018 23:30,29.652,
3005,8/12/2018 0:00,29.652,
3006,8/12/2018 0:30,29.652,
3007,8/12/2018 1:00,29.552,
3008,8/12/2018 1:30,29.552,
3009,8/12/2018 2:00,29.552,
3010,8/12/2018 2:30,29.552,
3011,8/12/2018 3:00,29.552,
3012,8/12/2018 3:30,29.552,
3013,8/12/2018 4:00,29.552,
3014,8/12/2018 4:30,29.452,
3015,8/12/2018 5:00,29.452,
3016,8/12/2018 5:30,29.452,
3017,8/12/2018 6:00,29.452,
3018,8/12/2018 6:30,29.452,
3019,8/12/2018 7:00,29.352,
3020,8/12/2018 7:30,29.352,
3021,8/12/2018 8:00,29.352,
3022,8/12/2018 8:30,29.452,
3023,8/12/2018 9:00,29.552,
3024,8/12/2018 9:30,29.752,
3025,8/12/2018 10:00,29.853,
3026,8/12/2018 10:30,30.054,
3027,8/12/2018 11:00,30.054,
3028,8/12/2018 11:30,29.853,
3029,8/12/2018 12:00,30.054,
3030,8/12/2018 12:30,30.558,
3031,8/12/2018 13:00,30.356,
3032,8/12/2018 13:30,30.457,
3033,8/12/2018 14:00,30.457,
3034,8/12/2018 14:30,30.457,
3035,8/12/2018 15:00,30.558,
3036,8/12/2018 15:30,30.356,
3037,8/12/2018 16:00,30.255,
3038,8/12/2018 16:30,30.356,
3039,8/12/2018 17:00,30.457,
3040,8/12/2018 17:30,30.457,
3041,8/12/2018 18:00,30.457,
3042,8/12/2018 18:30,30.154,
3043,8/12/2018 19:00,29.953,
3044,8/12/2018 19:30,29.853,
3045,8/12/2018 20:00,29.752,
3046,8/12/2018 20:30,29.752,
3047,8/12/2018 21:00,29.953,
3048,8/12/2018 21:30,29.853,
3049,8/12/2018 22:00,29.853,
3050,8/12/2018 22:30,29.752,
3051,8/12/2018 23:00,29.752,
3052,8/12/2018 23:30,29.752,
3053,8/13/2018 0:00,29.752,
3054,8/13/2018 0:30,29.652,
3055,8/13/2018 1:00,29.652,
3056,8/13/2018 1:30,29.552,
3057,8/13/2018 2:00,29.552,
3058,8/13/2018 2:30,29.552,
3059,8/13/2018 3:00,29.452,
3060,8/13/2018 3:30,29.452,
3061,8/13/2018 4:00,29.352,
3062,8/13/2018 4:30,29.352,
3063,8/13/2018 5:00,29.352,
3064,8/13/2018 5:30,29.352,
3065,8/13/2018 6:00,29.352,
3066,8/13/2018 6:30,29.352,
3067,8/13/2018 7:00,29.252,
3068,8/13/2018 7:30,29.252,
3069,8/13/2018 8:00,29.252,
3070,8/13/2018 8:30,29.252,
3071,8/13/2018 9:00,29.452,
3072,8/13/2018 9:30,29.452,
3073,8/13/2018 10:00,29.552,
3074,8/13/2018 10:30,29.552,
3075,8/13/2018 11:00,29.552,
3076,8/13/2018 11:30,29.552,
