Plot Title: SF Panamex,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20135469, SEN S/N: 20135469)",Coupler Attached (LGR S/N: 20135469),Host Connected (LGR S/N: 20135469),Coupler Detached (LGR S/N: 20135469),Stopped (LGR S/N: 20135469),End Of File (LGR S/N: 20135469)
3561,8/4/2017 14:59,17.379,,,,,
3562,8/4/2017 15:29,17.379,,,,,
3563,8/4/2017 15:59,17.379,,,,,
3564,8/4/2017 16:29,17.379,,,,,
3565,8/4/2017 16:59,17.379,,,,,
3566,8/4/2017 17:29,17.284,,,,,
3567,8/4/2017 17:59,17.379,,,,,
3568,8/4/2017 18:29,17.379,,,,,
3569,8/4/2017 18:59,17.379,,,,,
3570,8/4/2017 19:29,17.379,,,,,
3571,8/4/2017 19:59,17.379,,,,,
3572,8/4/2017 20:29,17.379,,,,,
3573,8/4/2017 20:59,17.379,,,,,
3574,8/4/2017 21:29,17.284,,,,,
3575,8/4/2017 21:59,17.189,,,,,
3576,8/4/2017 22:29,17.189,,,,,
3577,8/4/2017 22:59,17.189,,,,,
3578,8/4/2017 23:29,17.189,,,,,
3579,8/4/2017 23:59,17.189,,,,,
3580,8/5/2017 0:29,17.094,,,,,
3581,8/5/2017 0:59,17.094,,,,,
3582,8/5/2017 1:29,16.999,,,,,
3583,8/5/2017 1:59,16.999,,,,,
3584,8/5/2017 2:29,16.903,,,,,
3585,8/5/2017 2:59,16.808,,,,,
3586,8/5/2017 3:29,16.808,,,,,
3587,8/5/2017 3:59,16.808,,,,,
3588,8/5/2017 4:29,16.713,,,,,
3589,8/5/2017 4:59,16.713,,,,,
3590,8/5/2017 5:29,16.713,,,,,
3591,8/5/2017 5:59,16.713,,,,,
3592,8/5/2017 6:29,16.713,,,,,
3593,8/5/2017 6:59,16.713,,,,,
3594,8/5/2017 7:29,16.713,,,,,
3595,8/5/2017 7:59,16.713,,,,,
3596,8/5/2017 8:29,16.808,,,,,
3597,8/5/2017 8:59,16.808,,,,,
3598,8/5/2017 9:29,16.903,,,,,
3599,8/5/2017 9:59,17.094,,,,,
3600,8/5/2017 10:29,17.284,,,,,
3601,8/5/2017 10:59,17.284,,,,,
3602,8/5/2017 11:29,17.379,,,,,
3603,8/5/2017 11:59,17.379,,,,,
3604,8/5/2017 12:29,17.665,,,,,
3605,8/5/2017 12:59,17.76,,,,,
3606,8/5/2017 13:29,17.855,,,,,
3607,8/5/2017 13:59,18.045,,,,,
3608,8/5/2017 14:29,18.045,,,,,
3609,8/5/2017 14:59,18.14,,,,,
3610,8/5/2017 15:29,18.331,,,,,
3611,8/5/2017 15:59,18.236,,,,,
3612,8/5/2017 16:29,18.236,,,,,
3613,8/5/2017 16:59,18.14,,,,,
3614,8/5/2017 17:29,18.045,,,,,
3615,8/5/2017 17:59,17.855,,,,,
3616,8/5/2017 18:29,17.665,,,,,
3617,8/5/2017 18:59,17.76,,,,,
3618,8/5/2017 19:29,17.95,,,,,
3619,8/5/2017 19:59,17.76,,,,,
3620,8/5/2017 20:29,17.76,,,,,
3621,8/5/2017 20:59,17.57,,,,,
3622,8/5/2017 21:29,17.57,,,,,
3623,8/5/2017 21:59,17.379,,,,,
3624,8/5/2017 22:29,17.284,,,,,
3625,8/5/2017 22:59,17.379,,,,,
3626,8/5/2017 23:29,17.379,,,,,
3627,8/5/2017 23:59,17.379,,,,,
3628,8/6/2017 0:29,17.189,,,,,
3629,8/6/2017 0:59,16.999,,,,,
3630,8/6/2017 1:29,16.999,,,,,
3631,8/6/2017 1:59,16.999,,,,,
3632,8/6/2017 2:29,16.999,,,,,
3633,8/6/2017 2:59,17.094,,,,,
3634,8/6/2017 3:29,17.094,,,,,
3635,8/6/2017 3:59,17.094,,,,,
3636,8/6/2017 4:29,16.999,,,,,
3637,8/6/2017 4:59,16.903,,,,,
3638,8/6/2017 5:29,16.808,,,,,
3639,8/6/2017 5:59,16.808,,,,,
3640,8/6/2017 6:29,16.808,,,,,
3641,8/6/2017 6:59,16.808,,,,,
3642,8/6/2017 7:29,16.713,,,,,
3643,8/6/2017 7:59,16.713,,,,,
3644,8/6/2017 8:29,16.713,,,,,
3645,8/6/2017 8:59,16.808,,,,,
3646,8/6/2017 9:29,16.903,,,,,
3647,8/6/2017 9:59,16.903,,,,,
3648,8/6/2017 10:29,17.094,,,,,
3649,8/6/2017 10:59,17.284,,,,,
3650,8/6/2017 11:29,17.379,,,,,
3651,8/6/2017 11:59,17.475,,,,,
3652,8/6/2017 12:29,17.57,,,,,
3653,8/6/2017 12:59,17.665,,,,,
3654,8/6/2017 13:29,17.855,,,,,
3655,8/6/2017 13:59,18.045,,,,,
3656,8/6/2017 14:29,18.045,,,,,
3657,8/6/2017 14:59,18.14,,,,,
3658,8/6/2017 15:29,18.14,,,,,
3659,8/6/2017 15:59,18.331,,,,,
3660,8/6/2017 16:29,18.426,,,,,
3661,8/6/2017 16:59,18.331,,,,,
3662,8/6/2017 17:29,18.331,,,,,
3663,8/6/2017 17:59,18.331,,,,,
3664,8/6/2017 18:29,18.236,,,,,
3665,8/6/2017 18:59,18.14,,,,,
3666,8/6/2017 19:29,18.045,,,,,
3667,8/6/2017 19:59,17.95,,,,,
3668,8/6/2017 20:29,17.76,,,,,
3669,8/6/2017 20:59,17.57,,,,,
3670,8/6/2017 21:29,17.57,,,,,
3671,8/6/2017 21:59,17.475,,,,,
3672,8/6/2017 22:29,17.379,,,,,
3673,8/6/2017 22:59,17.379,,,,,
3674,8/6/2017 23:29,17.379,,,,,
3675,8/6/2017 23:59,17.189,,,,,
3676,8/7/2017 0:29,17.189,,,,,
3677,8/7/2017 0:59,17.094,,,,,
3678,8/7/2017 1:29,16.999,,,,,
3679,8/7/2017 1:59,16.999,,,,,
3680,8/7/2017 2:29,16.999,,,,,
3681,8/7/2017 2:59,16.999,,,,,
3682,8/7/2017 3:29,16.999,,,,,
3683,8/7/2017 3:59,16.999,,,,,
3684,8/7/2017 4:29,16.903,,,,,
3685,8/7/2017 4:59,16.903,,,,,
3686,8/7/2017 5:29,16.999,,,,,
3687,8/7/2017 5:59,16.999,,,,,
3688,8/7/2017 6:29,16.903,,,,,
3689,8/7/2017 6:59,16.903,,,,,
3690,8/7/2017 7:29,16.808,,,,,
3691,8/7/2017 7:59,16.808,,,,,
3692,8/7/2017 8:29,16.808,,,,,
3693,8/7/2017 8:59,16.903,,,,,
3694,8/7/2017 9:29,16.808,,,,,
3695,8/7/2017 9:59,16.999,,,,,
3696,8/7/2017 10:29,16.999,,,,,
3697,8/7/2017 10:59,17.189,,,,,
3698,8/7/2017 11:29,17.475,,,,,
3699,8/7/2017 11:59,17.76,,,,,
3700,8/7/2017 12:29,17.95,,,,,
3701,8/7/2017 12:59,18.14,,,,,
3702,8/7/2017 13:29,18.045,,,,,
3703,8/7/2017 13:59,18.045,,,,,
3704,8/7/2017 14:29,18.236,,,,,
3705,8/7/2017 14:59,18.331,,,,,
3706,8/7/2017 15:29,18.331,,,,,
3707,8/7/2017 15:59,18.616,,,,,
3708,8/7/2017 16:29,18.711,,,,,
3709,8/7/2017 16:59,18.616,,,,,
3710,8/7/2017 17:29,18.521,,,,,
3711,8/7/2017 17:59,18.521,,,,,
3712,8/7/2017 18:29,18.426,,,,,
3713,8/7/2017 18:59,18.14,,,,,
3714,8/7/2017 19:29,17.95,,,,,
3715,8/7/2017 19:59,17.95,,,,,
3716,8/7/2017 20:29,17.855,,,,,
3717,8/7/2017 20:59,17.76,,,,,
3718,8/7/2017 21:29,17.665,,,,,
3719,8/7/2017 21:59,17.665,,,,,
3720,8/7/2017 22:29,17.57,,,,,
3721,8/7/2017 22:59,17.57,,,,,
3722,8/7/2017 23:29,17.57,,,,,
3723,8/7/2017 23:59,17.475,,,,,
3724,8/8/2017 0:29,17.475,,,,,
3725,8/8/2017 0:59,17.284,,,,,
3726,8/8/2017 1:29,17.189,,,,,
3727,8/8/2017 1:59,17.189,,,,,
3728,8/8/2017 2:29,17.189,,,,,
3729,8/8/2017 2:59,17.189,,,,,
3730,8/8/2017 3:29,17.094,,,,,
3731,8/8/2017 3:59,17.189,,,,,
3732,8/8/2017 4:29,16.999,,,,,
3733,8/8/2017 4:59,16.999,,,,,
3734,8/8/2017 5:29,16.999,,,,,
3735,8/8/2017 5:59,17.094,,,,,
3736,8/8/2017 6:29,16.999,,,,,
3737,8/8/2017 6:59,17.094,,,,,
3738,8/8/2017 7:29,16.999,,,,,
3739,8/8/2017 7:59,16.903,,,,,
3740,8/8/2017 8:29,16.808,,,,,
3741,8/8/2017 8:59,16.808,,,,,
3742,8/8/2017 9:29,16.903,,,,,
3743,8/8/2017 9:59,16.999,,,,,
3744,8/8/2017 10:29,17.094,,,,,
3745,8/8/2017 10:59,17.189,,,,,
3746,8/8/2017 11:29,17.284,,,,,
3747,8/8/2017 11:59,17.379,,,,,
3748,8/8/2017 12:29,17.475,,,,,
3749,8/8/2017 12:59,17.57,,,,,
3750,8/8/2017 13:29,17.665,,,,,
3751,8/8/2017 13:59,17.76,,,,,
3752,8/8/2017 14:29,17.76,,,,,
3753,8/8/2017 14:59,17.76,,,,,
3754,8/8/2017 15:29,17.76,,,,,
3755,8/8/2017 15:59,17.855,,,,,
3756,8/8/2017 16:29,17.855,,,,,
3757,8/8/2017 16:59,17.95,,,,,
3758,8/8/2017 17:29,17.855,,,,,
3759,8/8/2017 17:59,17.76,,,,,
3760,8/8/2017 18:29,17.76,,,,,
3761,8/8/2017 18:59,17.665,,,,,
3762,8/8/2017 19:29,17.665,,,,,
3763,8/8/2017 19:59,17.57,,,,,
3764,8/8/2017 20:29,17.475,,,,,
3765,8/8/2017 20:59,17.475,,,,,
3766,8/8/2017 21:29,17.379,,,,,
3767,8/8/2017 21:59,17.379,,,,,
3768,8/8/2017 22:29,17.379,,,,,
3769,8/8/2017 22:59,17.284,,,,,
3770,8/8/2017 23:29,17.189,,,,,
3771,8/8/2017 23:59,17.094,,,,,
3772,8/9/2017 0:29,17.094,,,,,
3773,8/9/2017 0:59,17.189,,,,,
3774,8/9/2017 1:29,17.189,,,,,
3775,8/9/2017 1:59,17.094,,,,,
3776,8/9/2017 2:29,16.999,,,,,
3777,8/9/2017 2:59,16.999,,,,,
3778,8/9/2017 3:29,16.903,,,,,
3779,8/9/2017 3:59,16.903,,,,,
3780,8/9/2017 4:29,16.903,,,,,
3781,8/9/2017 4:59,16.903,,,,,
3782,8/9/2017 5:29,16.999,,,,,
3783,8/9/2017 5:59,16.903,,,,,
3784,8/9/2017 6:29,16.903,,,,,
3785,8/9/2017 6:59,16.903,,,,,
3786,8/9/2017 7:29,16.903,,,,,
3787,8/9/2017 7:59,16.903,,,,,
3788,8/9/2017 8:29,16.903,,,,,
3789,8/9/2017 8:59,16.903,,,,,
3790,8/9/2017 9:29,16.713,,,,,
3791,8/9/2017 9:59,16.808,,,,,
3792,8/9/2017 10:29,16.713,,,,,
3793,8/9/2017 10:59,16.713,,,,,
3794,8/9/2017 11:29,16.903,,,,,
3795,8/9/2017 11:59,17.094,,,,,
3796,8/9/2017 12:29,17.189,,,,,
3797,8/9/2017 12:59,17.284,,,,,
3798,8/9/2017 13:29,17.379,,,,,
3799,8/9/2017 13:59,17.379,,,,,
3800,8/9/2017 14:29,17.475,,,,,
3801,8/9/2017 14:59,17.57,,,,,
3802,8/9/2017 15:29,17.665,,,,,
3803,8/9/2017 15:59,17.665,,,,,
3804,8/9/2017 16:29,17.57,,,,,
3805,8/9/2017 16:59,17.57,,,,,
3806,8/9/2017 17:29,17.57,,,,,
3807,8/9/2017 17:59,17.665,,,,,
3808,8/9/2017 18:29,17.57,,,,,
3809,8/9/2017 18:59,17.57,,,,,
3810,8/9/2017 19:29,17.475,,,,,
3811,8/9/2017 19:59,17.475,,,,,
3812,8/9/2017 20:29,17.379,,,,,
3813,8/9/2017 20:59,17.284,,,,,
3814,8/9/2017 21:29,17.284,,,,,
3815,8/9/2017 21:59,17.284,,,,,
3816,8/9/2017 22:29,17.284,,,,,
3817,8/9/2017 22:59,17.189,,,,,
3818,8/9/2017 23:29,17.189,,,,,
3819,8/9/2017 23:59,17.189,,,,,
3820,8/10/2017 0:29,17.094,,,,,
3821,8/10/2017 0:59,17.094,,,,,
3822,8/10/2017 1:29,16.999,,,,,
3823,8/10/2017 1:59,16.999,,,,,
3824,8/10/2017 2:29,16.999,,,,,
3825,8/10/2017 2:59,16.903,,,,,
3826,8/10/2017 3:29,16.903,,,,,
3827,8/10/2017 3:59,16.903,,,,,
3828,8/10/2017 4:29,16.808,,,,,
3829,8/10/2017 4:59,16.808,,,,,
3830,8/10/2017 5:29,16.903,,,,,
3831,8/10/2017 5:59,16.808,,,,,
3832,8/10/2017 6:29,16.808,,,,,
3833,8/10/2017 6:59,16.808,,,,,
3834,8/10/2017 7:29,16.808,,,,,
3835,8/10/2017 7:59,16.808,,,,,
3836,8/10/2017 8:29,16.808,,,,,
3837,8/10/2017 8:59,16.808,,,,,
3838,8/10/2017 9:29,16.713,,,,,
3839,8/10/2017 9:59,16.713,,,,,
3840,8/10/2017 10:29,16.713,,,,,
3841,8/10/2017 10:59,16.713,,,,,
3842,8/10/2017 11:29,16.808,,,,,
3843,8/10/2017 11:59,16.903,,,,,
3844,8/10/2017 12:29,16.999,,,,,
3845,8/10/2017 12:59,17.189,,,,,
3846,8/10/2017 13:29,17.284,,,,,
3847,8/10/2017 13:59,17.475,,,,,
3848,8/10/2017 14:29,17.57,,,,,
3849,8/10/2017 14:59,17.665,,,,,
3850,8/10/2017 15:29,17.76,,,,,
3851,8/10/2017 15:59,17.855,,,,,
3852,8/10/2017 16:29,17.855,,,,,
3853,8/10/2017 16:59,17.95,,,,,
3854,8/10/2017 17:29,17.95,,,,,
3855,8/10/2017 17:59,17.855,,,,,
3856,8/10/2017 18:29,17.855,,,,,
3857,8/10/2017 18:59,17.76,,,,,
3858,8/10/2017 19:29,17.665,,,,,
3859,8/10/2017 19:59,17.665,,,,,
3860,8/10/2017 20:29,17.475,,,,,
3861,8/10/2017 20:59,17.284,,,,,
3862,8/10/2017 21:29,17.284,,,,,
3863,8/10/2017 21:59,17.189,,,,,
3864,8/10/2017 22:29,17.189,,,,,
3865,8/10/2017 22:59,17.284,,,,,
3866,8/10/2017 23:29,17.284,,,,,
3867,8/10/2017 23:59,17.189,,,,,
3868,8/11/2017 0:29,17.189,,,,,
3869,8/11/2017 0:59,17.189,,,,,
3870,8/11/2017 1:29,17.094,,,,,
3871,8/11/2017 1:59,17.094,,,,,
3872,8/11/2017 2:29,16.999,,,,,
3873,8/11/2017 2:59,16.999,,,,,
3874,8/11/2017 3:29,16.999,,,,,
3875,8/11/2017 3:59,16.903,,,,,
3876,8/11/2017 4:29,16.903,,,,,
3877,8/11/2017 4:59,16.903,,,,,
3878,8/11/2017 5:29,16.999,,,,,
3879,8/11/2017 5:59,16.903,,,,,
3880,8/11/2017 6:29,16.808,,,,,
3881,8/11/2017 6:59,16.808,,,,,
3882,8/11/2017 7:29,16.808,,,,,
3883,8/11/2017 7:59,16.808,,,,,
3884,8/11/2017 8:29,16.808,,,,,
3885,8/11/2017 8:59,16.808,,,,,
3886,8/11/2017 9:29,16.808,,,,,
3887,8/11/2017 9:59,16.808,,,,,
3888,8/11/2017 10:29,16.808,,,,,
3889,8/11/2017 10:59,16.713,,,,,
3890,8/11/2017 11:29,16.808,,,,,
3891,8/11/2017 11:59,16.903,,,,,
3892,8/11/2017 12:29,17.094,,,,,
3893,8/11/2017 12:59,17.284,,,,,
3894,8/11/2017 13:29,17.665,,,,,
3895,8/11/2017 13:59,17.855,,,,,
3896,8/11/2017 14:29,17.95,,,,,
3897,8/11/2017 14:59,18.045,,,,,
3898,8/11/2017 15:29,18.14,,,,,
3899,8/11/2017 15:59,18.236,,,,,
3900,8/11/2017 16:29,18.14,,,,,
3901,8/11/2017 16:59,18.236,,,,,
3902,8/11/2017 17:29,18.236,,,,,
3903,8/11/2017 17:59,18.14,,,,,
3904,8/11/2017 18:29,18.14,,,,,
3905,8/11/2017 18:59,18.045,,,,,
3906,8/11/2017 19:29,18.045,,,,,
3907,8/11/2017 19:59,17.855,,,,,
3908,8/11/2017 20:29,17.855,,,,,
3909,8/11/2017 20:59,17.76,,,,,
3910,8/11/2017 21:29,17.57,,,,,
3911,8/11/2017 21:59,17.57,,,,,
3912,8/11/2017 22:29,17.57,,,,,
3913,8/11/2017 22:59,17.475,,,,,
3914,8/11/2017 23:29,17.57,,,,,
3915,8/11/2017 23:59,17.475,,,,,
3916,8/12/2017 0:29,17.475,,,,,
3917,8/12/2017 0:59,17.475,,,,,
3918,8/12/2017 1:29,17.284,,,,,
3919,8/12/2017 1:59,17.284,,,,,
3920,8/12/2017 2:29,17.189,,,,,
3921,8/12/2017 2:59,17.094,,,,,
3922,8/12/2017 3:29,17.189,,,,,
3923,8/12/2017 3:59,17.094,,,,,
3924,8/12/2017 4:29,17.094,,,,,
3925,8/12/2017 4:59,17.094,,,,,
3926,8/12/2017 5:29,17.094,,,,,
3927,8/12/2017 5:59,16.999,,,,,
3928,8/12/2017 6:29,16.999,,,,,
3929,8/12/2017 6:59,16.999,,,,,
3930,8/12/2017 7:29,16.999,,,,,
3931,8/12/2017 7:59,16.999,,,,,
3932,8/12/2017 8:29,16.999,,,,,
3933,8/12/2017 8:59,16.999,,,,,
3934,8/12/2017 9:29,16.999,,,,,
3935,8/12/2017 9:59,16.903,,,,,
3936,8/12/2017 10:29,16.903,,,,,
3937,8/12/2017 10:59,16.903,,,,,
3938,8/12/2017 11:29,16.903,,,,,
3939,8/12/2017 11:59,16.903,,,,,
3940,8/12/2017 12:29,16.903,,,,,
3941,8/12/2017 12:59,16.999,,,,,
3942,8/12/2017 13:29,17.094,,,,,
3943,8/12/2017 13:59,17.189,,,,,
3944,8/12/2017 14:29,17.284,,,,,
3945,8/12/2017 14:59,17.379,,,,,
3946,8/12/2017 15:29,17.475,,,,,
3947,8/12/2017 15:59,17.57,,,,,
3948,8/12/2017 16:29,17.57,,,,,
3949,8/12/2017 16:59,17.665,,,,,
3950,8/12/2017 17:29,17.475,,,,,
3951,8/12/2017 17:59,17.475,,,,,
3952,8/12/2017 18:29,17.57,,,,,
3953,8/12/2017 18:59,17.57,,,,,
3954,8/12/2017 19:29,17.475,,,,,
3955,8/12/2017 19:59,17.379,,,,,
3956,8/12/2017 20:29,17.379,,,,,
3957,8/12/2017 20:59,17.379,,,,,
3958,8/12/2017 21:29,17.189,,,,,
3959,8/12/2017 21:59,17.189,,,,,
3960,8/12/2017 22:29,17.094,,,,,
3961,8/12/2017 22:59,17.094,,,,,
3962,8/12/2017 23:29,17.094,,,,,
3963,8/12/2017 23:59,17.094,,,,,
3964,8/13/2017 0:29,16.999,,,,,
3965,8/13/2017 0:59,16.999,,,,,
3966,8/13/2017 1:29,16.999,,,,,
3967,8/13/2017 1:59,16.903,,,,,
3968,8/13/2017 2:29,16.808,,,,,
3969,8/13/2017 2:59,16.808,,,,,
3970,8/13/2017 3:29,16.713,,,,,
3971,8/13/2017 3:59,16.713,,,,,
3972,8/13/2017 4:29,16.713,,,,,
3973,8/13/2017 4:59,16.713,,,,,
3974,8/13/2017 5:29,16.713,,,,,
3975,8/13/2017 5:59,16.618,,,,,
3976,8/13/2017 6:29,16.713,,,,,
3977,8/13/2017 6:59,16.713,,,,,
3978,8/13/2017 7:29,16.713,,,,,
3979,8/13/2017 7:59,16.713,,,,,
3980,8/13/2017 8:29,16.713,,,,,
3981,8/13/2017 8:59,16.713,,,,,
3982,8/13/2017 9:29,16.713,,,,,
3983,8/13/2017 9:59,16.713,,,,,
3984,8/13/2017 10:29,16.713,,,,,
3985,8/13/2017 10:59,16.713,,,,,
3986,8/13/2017 11:29,16.808,,,,,
3987,8/13/2017 11:59,16.903,,,,,
3988,8/13/2017 12:29,16.713,,,,,
3989,8/13/2017 12:59,16.999,,,,,
3990,8/13/2017 13:29,17.189,,,,,
3991,8/13/2017 13:59,17.284,,,,,
3992,8/13/2017 14:29,17.475,,,,,
3993,8/13/2017 14:59,17.57,,,,,
3994,8/13/2017 15:29,17.665,,,,,
3995,8/13/2017 15:59,17.76,,,,,
3996,8/13/2017 16:29,17.665,,,,,
3997,8/13/2017 16:59,17.76,,,,,
3998,8/13/2017 17:29,17.665,,,,,
3999,8/13/2017 17:59,17.57,,,,,
4000,8/13/2017 18:29,17.57,,,,,
4001,8/13/2017 18:59,17.665,,,,,
4002,8/13/2017 19:29,17.57,,,,,
4003,8/13/2017 19:59,17.379,,,,,
4004,8/13/2017 20:29,17.379,,,,,
4005,8/13/2017 20:59,17.475,,,,,
4006,8/13/2017 21:29,17.379,,,,,
4007,8/13/2017 21:59,17.379,,,,,
4008,8/13/2017 22:29,17.284,,,,,
4009,8/13/2017 22:59,17.189,,,,,
4010,8/13/2017 23:29,17.094,,,,,
4011,8/13/2017 23:59,17.094,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
