Plot Title: Newport,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20350664, SEN S/N: 20350664)","End Of File (LGR S/N: 20350664, SEN S/N: 20350664)"
2894,8/15/2018 20:30,12.98,
2895,8/15/2018 21:00,12.98,
2896,8/15/2018 21:30,13.076,
2897,8/15/2018 22:00,13.173,
2898,8/15/2018 22:30,13.076,
2899,8/15/2018 23:00,13.076,
2900,8/15/2018 23:30,12.98,
2901,8/16/2018 0:00,12.787,
2902,8/16/2018 0:30,13.076,
2903,8/16/2018 1:00,12.98,
2904,8/16/2018 1:30,13.076,
2905,8/16/2018 2:00,12.98,
2906,8/16/2018 2:30,13.173,
2907,8/16/2018 3:00,13.076,
2908,8/16/2018 3:30,13.173,
2909,8/16/2018 4:00,12.883,
2910,8/16/2018 4:30,12.883,
2911,8/16/2018 5:00,12.883,
2912,8/16/2018 5:30,12.883,
2913,8/16/2018 6:00,12.883,
2914,8/16/2018 6:30,12.883,
2915,8/16/2018 7:00,12.883,
2916,8/16/2018 7:30,12.883,
2917,8/16/2018 8:00,12.883,
2918,8/16/2018 8:30,12.883,
2919,8/16/2018 9:00,12.883,
2920,8/16/2018 9:30,12.787,
2921,8/16/2018 10:00,12.883,
2922,8/16/2018 10:30,12.787,
2923,8/16/2018 11:00,12.883,
2924,8/16/2018 11:30,12.883,
2925,8/16/2018 12:00,12.883,
2926,8/16/2018 12:30,12.98,
2927,8/16/2018 13:00,12.98,
2928,8/16/2018 13:30,13.076,
2929,8/16/2018 14:00,13.076,
2930,8/16/2018 14:30,13.365,
2931,8/16/2018 15:00,13.365,
2932,8/16/2018 15:30,13.461,
2933,8/16/2018 16:00,13.365,
2934,8/16/2018 16:30,13.461,
2935,8/16/2018 17:00,13.558,
2936,8/16/2018 17:30,13.75,
2937,8/16/2018 18:00,13.654,
2938,8/16/2018 18:30,13.558,
2939,8/16/2018 19:00,13.558,
2940,8/16/2018 19:30,13.654,
2941,8/16/2018 20:00,13.654,
2942,8/16/2018 20:30,13.654,
2943,8/16/2018 21:00,13.558,
2944,8/16/2018 21:30,13.558,
2945,8/16/2018 22:00,13.558,
2946,8/16/2018 22:30,13.558,
2947,8/16/2018 23:00,13.558,
2948,8/16/2018 23:30,13.461,
2949,8/17/2018 0:00,13.461,
2950,8/17/2018 0:30,13.461,
2951,8/17/2018 1:00,13.461,
2952,8/17/2018 1:30,13.461,
2953,8/17/2018 2:00,13.461,
2954,8/17/2018 2:30,13.461,
2955,8/17/2018 3:00,13.558,
2956,8/17/2018 3:30,13.558,
2957,8/17/2018 4:00,13.654,
2958,8/17/2018 4:30,13.558,
2959,8/17/2018 5:00,13.558,
2960,8/17/2018 5:30,13.461,
2961,8/17/2018 6:00,13.558,
2962,8/17/2018 6:30,13.654,
2963,8/17/2018 7:00,13.558,
2964,8/17/2018 7:30,13.654,
2965,8/17/2018 8:00,13.558,
2966,8/17/2018 8:30,13.558,
2967,8/17/2018 9:00,13.461,
2968,8/17/2018 9:30,13.558,
2969,8/17/2018 10:00,13.461,
2970,8/17/2018 10:30,13.365,
2971,8/17/2018 11:00,13.269,
2972,8/17/2018 11:30,13.173,
2973,8/17/2018 12:00,13.173,
2974,8/17/2018 12:30,13.365,
2975,8/17/2018 13:00,13.558,
2976,8/17/2018 13:30,13.173,
2977,8/17/2018 14:00,13.269,
2978,8/17/2018 14:30,13.461,
2979,8/17/2018 15:00,13.461,
2980,8/17/2018 15:30,13.558,
2981,8/17/2018 16:00,13.461,
2982,8/17/2018 16:30,14.038,
2983,8/17/2018 17:00,13.654,
2984,8/17/2018 17:30,13.654,
2985,8/17/2018 18:00,13.654,
2986,8/17/2018 18:30,13.365,
2987,8/17/2018 19:00,13.461,
2988,8/17/2018 19:30,13.365,
2989,8/17/2018 20:00,13.365,
2990,8/17/2018 20:30,13.461,
2991,8/17/2018 21:00,13.558,
2992,8/17/2018 21:30,13.558,
2993,8/17/2018 22:00,13.365,
2994,8/17/2018 22:30,13.173,
2995,8/17/2018 23:00,13.173,
2996,8/17/2018 23:30,13.173,
2997,8/18/2018 0:00,13.173,
2998,8/18/2018 0:30,13.365,
2999,8/18/2018 1:00,13.461,
3000,8/18/2018 1:30,13.558,
3001,8/18/2018 2:00,13.654,
3002,8/18/2018 2:30,13.654,
3003,8/18/2018 3:00,13.654,
3004,8/18/2018 3:30,13.654,
3005,8/18/2018 4:00,13.654,
3006,8/18/2018 4:30,13.654,
3007,8/18/2018 5:00,13.461,
3008,8/18/2018 5:30,13.558,
3009,8/18/2018 6:00,13.654,
3010,8/18/2018 6:30,13.558,
3011,8/18/2018 7:00,13.461,
3012,8/18/2018 7:30,13.365,
3013,8/18/2018 8:00,13.173,
3014,8/18/2018 8:30,13.365,
3015,8/18/2018 9:00,13.461,
3016,8/18/2018 9:30,13.461,
3017,8/18/2018 10:00,13.461,
3018,8/18/2018 10:30,13.461,
3019,8/18/2018 11:00,13.365,
3020,8/18/2018 11:30,13.269,
3021,8/18/2018 12:00,13.365,
3022,8/18/2018 12:30,13.269,
3023,8/18/2018 13:00,13.173,
3024,8/18/2018 13:30,13.269,
3025,8/18/2018 14:00,13.269,
3026,8/18/2018 14:30,13.076,
3027,8/18/2018 15:00,12.594,
3028,8/18/2018 15:30,12.787,
3029,8/18/2018 16:00,12.883,
3030,8/18/2018 16:30,13.076,
3031,8/18/2018 17:00,13.076,
3032,8/18/2018 17:30,13.558,
3033,8/18/2018 18:00,13.173,
3034,8/18/2018 18:30,13.269,
3035,8/18/2018 19:00,13.269,
3036,8/18/2018 19:30,13.269,
3037,8/18/2018 20:00,13.076,
3038,8/18/2018 20:30,13.076,
3039,8/18/2018 21:00,13.076,
3040,8/18/2018 21:30,12.98,
3041,8/18/2018 22:00,12.98,
3042,8/18/2018 22:30,12.98,
3043,8/18/2018 23:00,13.173,
3044,8/18/2018 23:30,13.269,
3045,8/19/2018 0:00,13.173,
3046,8/19/2018 0:30,13.269,
3047,8/19/2018 1:00,13.269,
3048,8/19/2018 1:30,13.365,
3049,8/19/2018 2:00,13.365,
3050,8/19/2018 2:30,13.461,
3051,8/19/2018 3:00,13.461,
3052,8/19/2018 3:30,13.461,
3053,8/19/2018 4:00,13.461,
3054,8/19/2018 4:30,13.558,
3055,8/19/2018 5:00,13.558,
3056,8/19/2018 5:30,13.558,
3057,8/19/2018 6:00,13.654,
3058,8/19/2018 6:30,13.654,
3059,8/19/2018 7:00,13.654,
3060,8/19/2018 7:30,13.654,
3061,8/19/2018 8:00,13.461,
3062,8/19/2018 8:30,13.365,
3063,8/19/2018 9:00,13.461,
3064,8/19/2018 9:30,13.461,
3065,8/19/2018 10:00,13.654,
3066,8/19/2018 10:30,13.558,
3067,8/19/2018 11:00,13.654,
3068,8/19/2018 11:30,13.558,
3069,8/19/2018 12:00,13.365,
3070,8/19/2018 12:30,13.365,
3071,8/19/2018 13:00,13.173,
3072,8/19/2018 13:30,12.883,
3073,8/19/2018 14:00,13.173,
3074,8/19/2018 14:30,13.076,
3075,8/19/2018 15:00,13.076,
3076,8/19/2018 15:30,13.076,
3077,8/19/2018 16:00,13.076,
3078,8/19/2018 16:30,12.787,
3079,8/19/2018 17:00,12.69,
3080,8/19/2018 17:30,12.787,
3081,8/19/2018 18:00,12.883,
3082,8/19/2018 18:30,12.98,
3083,8/19/2018 19:00,12.883,
3084,8/19/2018 19:30,13.173,
3085,8/19/2018 20:00,13.076,
3086,8/19/2018 20:30,13.269,
3087,8/19/2018 21:00,13.365,
3088,8/19/2018 21:30,13.461,
3089,8/19/2018 22:00,13.365,
3090,8/19/2018 22:30,13.076,
3091,8/19/2018 23:00,12.69,
3092,8/19/2018 23:30,12.787,
3093,8/20/2018 0:00,12.883,
3094,8/20/2018 0:30,12.497,
3095,8/20/2018 1:00,12.11,
3096,8/20/2018 1:30,12.304,
3097,8/20/2018 2:00,12.207,
3098,8/20/2018 2:30,12.69,
3099,8/20/2018 3:00,12.401,
3100,8/20/2018 3:30,12.401,
3101,8/20/2018 4:00,12.401,
3102,8/20/2018 4:30,12.883,
3103,8/20/2018 5:00,13.173,
3104,8/20/2018 5:30,13.173,
3105,8/20/2018 6:00,12.883,
3106,8/20/2018 6:30,12.883,
3107,8/20/2018 7:00,13.076,
3108,8/20/2018 7:30,12.883,
3109,8/20/2018 8:00,13.076,
3110,8/20/2018 8:30,12.69,
3111,8/20/2018 9:00,12.69,
3112,8/20/2018 9:30,12.497,
3113,8/20/2018 10:00,12.401,
3114,8/20/2018 10:30,12.207,
3115,8/20/2018 11:00,12.304,
3116,8/20/2018 11:30,12.497,
3117,8/20/2018 12:00,12.497,
3118,8/20/2018 12:30,12.497,
3119,8/20/2018 13:00,12.497,
3120,8/20/2018 13:30,12.497,
3121,8/20/2018 14:00,12.497,
3122,8/20/2018 14:30,12.401,
3123,8/20/2018 15:00,12.207,
3124,8/20/2018 15:30,12.11,
3125,8/20/2018 16:00,12.11,
3126,8/20/2018 16:30,12.207,
3127,8/20/2018 17:00,12.207,
3128,8/20/2018 17:30,12.013,
3129,8/20/2018 18:00,12.207,
3130,8/20/2018 18:30,12.207,
3131,8/20/2018 19:00,12.69,
3132,8/20/2018 19:30,12.98,
3133,8/20/2018 20:00,12.787,
3134,8/20/2018 20:30,12.401,
3135,8/20/2018 21:00,12.594,
3136,8/20/2018 21:30,12.594,
3137,8/20/2018 22:00,12.594,
3138,8/20/2018 22:30,12.787,
3139,8/20/2018 23:00,12.594,
3140,8/20/2018 23:30,12.497,
3141,8/21/2018 0:00,12.497,
3142,8/21/2018 0:30,12.497,
3143,8/21/2018 1:00,12.497,
3144,8/21/2018 1:30,12.401,
3145,8/21/2018 2:00,12.207,
3146,8/21/2018 2:30,12.11,
3147,8/21/2018 3:00,12.207,
3148,8/21/2018 3:30,12.304,
3149,8/21/2018 4:00,12.497,
3150,8/21/2018 4:30,12.497,
3151,8/21/2018 5:00,12.497,
3152,8/21/2018 5:30,12.594,
3153,8/21/2018 6:00,12.594,
3154,8/21/2018 6:30,12.69,
3155,8/21/2018 7:00,12.69,
3156,8/21/2018 7:30,12.594,
3157,8/21/2018 8:00,12.69,
3158,8/21/2018 8:30,12.69,
3159,8/21/2018 9:00,12.69,
3160,8/21/2018 9:30,12.69,
3161,8/21/2018 10:00,12.594,
3162,8/21/2018 10:30,12.401,
3163,8/21/2018 11:00,12.304,
3164,8/21/2018 11:30,12.304,
3165,8/21/2018 12:00,12.304,
3166,8/21/2018 12:30,12.401,
3167,8/21/2018 13:00,12.497,
3168,8/21/2018 13:30,12.594,
3169,8/21/2018 14:00,12.594,
3170,8/21/2018 14:30,12.497,
3171,8/21/2018 15:00,12.497,
3172,8/21/2018 15:30,12.401,
3173,8/21/2018 16:00,12.594,
3174,8/21/2018 16:30,12.207,
3175,8/21/2018 17:00,12.304,
3176,8/21/2018 17:30,12.497,
3177,8/21/2018 18:00,12.594,
3178,8/21/2018 18:30,12.787,
3179,8/21/2018 19:00,12.594,
3180,8/21/2018 19:30,12.883,
3181,8/21/2018 20:00,13.173,
3182,8/21/2018 20:30,13.076,
3183,8/21/2018 21:00,13.076,
3184,8/21/2018 21:30,13.076,
3185,8/21/2018 22:00,13.076,
3186,8/21/2018 22:30,13.269,
3187,8/21/2018 23:00,12.98,
3188,8/21/2018 23:30,13.173,
3189,8/22/2018 0:00,13.173,
3190,8/22/2018 0:30,12.98,
3191,8/22/2018 1:00,12.98,
3192,8/22/2018 1:30,12.69,
3193,8/22/2018 2:00,12.69,
3194,8/22/2018 2:30,12.11,
3195,8/22/2018 3:00,12.304,
3196,8/22/2018 3:30,12.401,
3197,8/22/2018 4:00,12.401,
3198,8/22/2018 4:30,12.497,
3199,8/22/2018 5:00,12.497,
3200,8/22/2018 5:30,12.497,
3201,8/22/2018 6:00,12.497,
3202,8/22/2018 6:30,12.594,
3203,8/22/2018 7:00,12.594,
3204,8/22/2018 7:30,12.787,
3205,8/22/2018 8:00,12.883,
3206,8/22/2018 8:30,12.883,
3207,8/22/2018 9:00,13.076,
3208,8/22/2018 9:30,12.98,
3209,8/22/2018 10:00,12.98,
3210,8/22/2018 10:30,12.883,
3211,8/22/2018 11:00,12.787,
3212,8/22/2018 11:30,12.594,
3213,8/22/2018 12:00,12.401,
3214,8/22/2018 12:30,12.594,
3215,8/22/2018 13:00,12.594,
3216,8/22/2018 13:30,12.594,
3217,8/22/2018 14:00,12.594,
3218,8/22/2018 14:30,12.594,
3219,8/22/2018 15:00,12.787,
3220,8/22/2018 15:30,12.787,
3221,8/22/2018 16:00,12.787,
3222,8/22/2018 16:30,12.69,
3223,8/22/2018 17:00,12.883,
3224,8/22/2018 17:30,12.98,
3225,8/22/2018 18:00,12.787,
3226,8/22/2018 18:30,12.883,
3227,8/22/2018 19:00,12.69,
3228,8/22/2018 19:30,13.076,
3229,8/22/2018 20:00,12.98,
3230,8/22/2018 20:30,12.787,
3231,8/22/2018 21:00,12.207,
3232,8/22/2018 21:30,12.207,
3233,8/22/2018 22:00,11.916,
3234,8/22/2018 22:30,12.013,
3235,8/22/2018 23:00,12.11,
3236,8/22/2018 23:30,12.11,
3237,8/23/2018 0:00,12.013,
3238,8/23/2018 0:30,12.11,
3239,8/23/2018 1:00,12.304,
3240,8/23/2018 1:30,12.304,
3241,8/23/2018 2:00,12.207,
3242,8/23/2018 2:30,12.304,
3243,8/23/2018 3:00,12.207,
3244,8/23/2018 3:30,12.013,
3245,8/23/2018 4:00,12.013,
3246,8/23/2018 4:30,11.819,
3247,8/23/2018 5:00,11.722,
3248,8/23/2018 5:30,11.625,
3249,8/23/2018 6:00,11.431,
3250,8/23/2018 6:30,11.334,
3251,8/23/2018 7:00,11.334,
3252,8/23/2018 7:30,11.334,
3253,8/23/2018 8:00,11.431,
3254,8/23/2018 8:30,12.207,
3255,8/23/2018 9:00,12.207,
3256,8/23/2018 9:30,12.497,
3257,8/23/2018 10:00,12.401,
3258,8/23/2018 10:30,12.401,
3259,8/23/2018 11:00,12.497,
3260,8/23/2018 11:30,12.401,
3261,8/23/2018 12:00,12.207,
3262,8/23/2018 12:30,12.11,
3263,8/23/2018 13:00,12.11,
3264,8/23/2018 13:30,12.207,
3265,8/23/2018 14:00,12.304,
3266,8/23/2018 14:30,12.304,
3267,8/23/2018 15:00,12.304,
3268,8/23/2018 15:30,12.401,
3269,8/23/2018 16:00,12.594,
3270,8/23/2018 16:30,12.207,
3271,8/23/2018 17:00,12.401,
3272,8/23/2018 17:30,12.304,
3273,8/23/2018 18:00,12.11,
3274,8/23/2018 18:30,12.497,
3275,8/23/2018 19:00,12.304,
3276,8/23/2018 19:30,12.497,
3277,8/23/2018 20:00,12.401,
3278,8/23/2018 20:30,12.497,
3279,8/23/2018 21:00,12.497,
3280,8/23/2018 21:30,12.594,
3281,8/23/2018 22:00,12.594,
3282,8/23/2018 22:30,12.497,
3283,8/23/2018 23:00,12.594,
3284,8/23/2018 23:30,12.69,
3285,8/24/2018 0:00,12.69,
3286,8/24/2018 0:30,12.69,
3287,8/24/2018 1:00,12.594,
3288,8/24/2018 1:30,12.69,
3289,8/24/2018 2:00,12.594,
3290,8/24/2018 2:30,12.594,
3291,8/24/2018 3:00,12.69,
3292,8/24/2018 3:30,12.594,
3293,8/24/2018 4:00,12.594,
3294,8/24/2018 4:30,12.497,
3295,8/24/2018 5:00,12.304,
3296,8/24/2018 5:30,12.207,
3297,8/24/2018 6:00,12.11,
3298,8/24/2018 6:30,12.013,
3299,8/24/2018 7:00,12.013,
3300,8/24/2018 7:30,12.013,
3301,8/24/2018 8:00,11.916,
3302,8/24/2018 8:30,11.916,
3303,8/24/2018 9:00,11.916,
3304,8/24/2018 9:30,12.304,
3305,8/24/2018 10:00,12.787,
3306,8/24/2018 10:30,12.787,
3307,8/24/2018 11:00,12.787,
3308,8/24/2018 11:30,12.69,
3309,8/24/2018 12:00,12.787,
3310,8/24/2018 12:30,12.594,
3311,8/24/2018 13:00,12.69,
3312,8/24/2018 13:30,12.594,
3313,8/24/2018 14:00,12.401,
3314,8/24/2018 14:30,12.594,
3315,8/24/2018 15:00,12.787,
3316,8/24/2018 15:30,12.787,
3317,8/24/2018 16:00,12.883,
3318,8/24/2018 16:30,12.787,
3319,8/24/2018 17:00,13.076,
3320,8/24/2018 17:30,12.883,
3321,8/24/2018 18:00,12.98,
3322,8/24/2018 18:30,13.076,
3323,8/24/2018 19:00,13.076,
3324,8/24/2018 19:30,12.98,
3325,8/24/2018 20:00,12.883,
3326,8/24/2018 20:30,12.98,
3327,8/24/2018 21:00,12.98,
3328,8/24/2018 21:30,13.076,
3329,8/24/2018 22:00,13.173,
3330,8/24/2018 22:30,13.076,
3331,8/24/2018 23:00,13.076,
3332,8/24/2018 23:30,13.076,
3333,8/25/2018 0:00,13.173,
3334,8/25/2018 0:30,13.173,
3335,8/25/2018 1:00,13.269,
3336,8/25/2018 1:30,13.269,
3337,8/25/2018 2:00,13.269,
3338,8/25/2018 2:30,13.173,
3339,8/25/2018 3:00,12.98,
3340,8/25/2018 3:30,12.98,
3341,8/25/2018 4:00,12.98,
3342,8/25/2018 4:30,12.98,
3343,8/25/2018 5:00,12.98,
3344,8/25/2018 5:30,12.883,
3345,8/25/2018 6:00,12.787,
3346,8/25/2018 6:30,12.69,
3347,8/25/2018 7:00,12.594,
3348,8/25/2018 7:30,12.497,
3349,8/25/2018 8:00,12.497,
3350,8/25/2018 8:30,12.401,
3351,8/25/2018 9:00,12.401,
3352,8/25/2018 9:30,12.401,
3353,8/25/2018 10:00,12.401,
3354,8/25/2018 10:30,13.076,
3355,8/25/2018 11:00,13.269,
3356,8/25/2018 11:30,13.269,
3357,8/25/2018 12:00,13.365,
3358,8/25/2018 12:30,13.269,
3359,8/25/2018 13:00,13.173,
3360,8/25/2018 13:30,13.076,
3361,8/25/2018 14:00,12.98,
3362,8/25/2018 14:30,12.98,
3363,8/25/2018 15:00,12.883,
3364,8/25/2018 15:30,12.883,
3365,8/25/2018 16:00,12.883,
3366,8/25/2018 16:30,12.883,
3367,8/25/2018 17:00,12.883,
3368,8/25/2018 17:30,12.594,
3369,8/25/2018 18:00,12.98,
3370,8/25/2018 18:30,12.98,
3371,8/25/2018 19:00,13.076,
3372,8/25/2018 19:30,12.98,
3373,8/25/2018 20:00,13.173,
3374,8/25/2018 20:30,13.173,
3375,8/25/2018 21:00,13.269,
3376,8/25/2018 21:30,13.269,
3377,8/25/2018 22:00,13.269,
3378,8/25/2018 22:30,13.365,
3379,8/25/2018 23:00,13.461,
3380,8/25/2018 23:30,13.461,
3381,8/26/2018 0:00,13.558,
3382,8/26/2018 0:30,13.558,
3383,8/26/2018 1:00,13.654,
3384,8/26/2018 1:30,13.461,
3385,8/26/2018 2:00,13.558,
3386,8/26/2018 2:30,13.461,
3387,8/26/2018 3:00,13.269,
3388,8/26/2018 3:30,13.173,
3389,8/26/2018 4:00,13.173,
3390,8/26/2018 4:30,13.173,
3391,8/26/2018 5:00,13.076,
3392,8/26/2018 5:30,12.98,
3393,8/26/2018 6:00,12.883,
3394,8/26/2018 6:30,12.883,
3395,8/26/2018 7:00,12.787,
3396,8/26/2018 7:30,12.69,
3397,8/26/2018 8:00,12.69,
3398,8/26/2018 8:30,12.69,
3399,8/26/2018 9:00,12.69,
3400,8/26/2018 9:30,12.594,
3401,8/26/2018 10:00,12.594,
3402,8/26/2018 10:30,12.594,
3403,8/26/2018 11:00,13.076,
3404,8/26/2018 11:30,13.269,
3405,8/26/2018 12:00,13.269,
3406,8/26/2018 12:30,13.365,
3407,8/26/2018 13:00,13.365,
3408,8/26/2018 13:30,13.269,
3409,8/26/2018 14:00,13.173,
3410,8/26/2018 14:30,13.173,
3411,8/26/2018 15:00,12.98,
3412,8/26/2018 15:30,12.98,
3413,8/26/2018 16:00,13.076,
3414,8/26/2018 16:30,13.365,
3415,8/26/2018 17:00,13.461,
3416,8/26/2018 17:30,13.75,
3417,8/26/2018 18:00,13.846,
3418,8/26/2018 18:30,13.942,
3419,8/26/2018 19:00,13.558,
3420,8/26/2018 19:30,13.75,
3421,8/26/2018 20:00,13.558,
3422,8/26/2018 20:30,13.269,
3423,8/26/2018 21:00,13.558,
3424,8/26/2018 21:30,13.654,
3425,8/26/2018 22:00,13.75,
3426,8/26/2018 22:30,13.75,
3427,8/26/2018 23:00,13.75,
3428,8/26/2018 23:30,13.558,
3429,8/27/2018 0:00,13.269,
3430,8/27/2018 0:30,13.269,
3431,8/27/2018 1:00,13.461,
3432,8/27/2018 1:30,13.461,
3433,8/27/2018 2:00,13.173,
3434,8/27/2018 2:30,13.365,
3435,8/27/2018 3:00,13.173,
3436,8/27/2018 3:30,13.365,
3437,8/27/2018 4:00,12.98,
3438,8/27/2018 4:30,13.654,
3439,8/27/2018 5:00,13.365,
3440,8/27/2018 5:30,13.269,
3441,8/27/2018 6:00,12.98,
3442,8/27/2018 6:30,12.883,
3443,8/27/2018 7:00,12.883,
3444,8/27/2018 7:30,12.883,
3445,8/27/2018 8:00,12.69,
3446,8/27/2018 8:30,12.69,
3447,8/27/2018 9:00,12.787,
3448,8/27/2018 9:30,12.69,
3449,8/27/2018 10:00,12.594,
3450,8/27/2018 10:30,12.69,
3451,8/27/2018 11:00,13.076,
3452,8/27/2018 11:30,13.076,
3453,8/27/2018 12:00,13.461,
3454,8/27/2018 12:30,13.558,
3455,8/27/2018 13:00,13.558,
3456,8/27/2018 13:30,13.461,
3457,8/27/2018 14:00,13.365,
3458,8/27/2018 14:30,13.365,
3459,8/27/2018 15:00,13.173,
3460,8/27/2018 15:30,13.076,
3461,8/27/2018 16:00,13.269,
3462,8/27/2018 16:30,13.365,
3463,8/27/2018 17:00,13.461,
3464,8/27/2018 17:30,13.846,
3465,8/27/2018 18:00,13.75,
3466,8/27/2018 18:30,13.365,
3467,8/27/2018 19:00,13.558,
3468,8/27/2018 19:30,13.558,
3469,8/27/2018 20:00,13.558,
3470,8/27/2018 20:30,13.654,
3471,8/27/2018 21:00,13.75,
3472,8/27/2018 21:30,13.75,
3473,8/27/2018 22:00,13.846,
3474,8/27/2018 22:30,13.75,
3475,8/27/2018 23:00,13.75,
3476,8/27/2018 23:30,13.846,
3477,8/28/2018 0:00,13.75,
3478,8/28/2018 0:30,13.942,
3479,8/28/2018 1:00,13.942,
3480,8/28/2018 1:30,14.038,
3481,8/28/2018 2:00,14.134,
3482,8/28/2018 2:30,14.038,
3483,8/28/2018 3:00,14.134,
3484,8/28/2018 3:30,14.038,
3485,8/28/2018 4:00,13.942,
3486,8/28/2018 4:30,13.75,
3487,8/28/2018 5:00,13.75,
3488,8/28/2018 5:30,13.846,
3489,8/28/2018 6:00,13.75,
3490,8/28/2018 6:30,13.654,
3491,8/28/2018 7:00,13.558,
3492,8/28/2018 7:30,13.558,
3493,8/28/2018 8:00,13.461,
3494,8/28/2018 8:30,13.461,
3495,8/28/2018 9:00,13.365,
3496,8/28/2018 9:30,13.173,
3497,8/28/2018 10:00,13.076,
3498,8/28/2018 10:30,13.173,
3499,8/28/2018 11:00,13.173,
3500,8/28/2018 11:30,13.269,
3501,8/28/2018 12:00,13.75,
3502,8/28/2018 12:30,13.75,
3503,8/28/2018 13:00,13.942,
3504,8/28/2018 13:30,13.846,
3505,8/28/2018 14:00,13.846,
3506,8/28/2018 14:30,13.846,
3507,8/28/2018 15:00,13.75,
3508,8/28/2018 15:30,13.75,
3509,8/28/2018 16:00,13.558,
3510,8/28/2018 16:30,13.654,
3511,8/28/2018 17:00,13.558,
3512,8/28/2018 17:30,13.75,
3513,8/28/2018 18:00,13.558,
3514,8/28/2018 18:30,13.654,
3515,8/28/2018 19:00,13.461,
3516,8/28/2018 19:30,13.269,
3517,8/28/2018 20:00,13.365,
3518,8/28/2018 20:30,13.558,
3519,8/28/2018 21:00,13.75,
3520,8/28/2018 21:30,13.846,
3521,8/28/2018 22:00,13.942,
3522,8/28/2018 22:30,13.846,
3523,8/28/2018 23:00,13.846,
3524,8/28/2018 23:30,13.942,
3525,8/29/2018 0:00,13.846,
3526,8/29/2018 0:30,13.942,
3527,8/29/2018 1:00,13.846,
3528,8/29/2018 1:30,13.942,
3529,8/29/2018 2:00,13.942,
3530,8/29/2018 2:30,13.942,
3531,8/29/2018 3:00,14.038,
3532,8/29/2018 3:30,14.038,
3533,8/29/2018 4:00,14.038,
3534,8/29/2018 4:30,14.038,
3535,8/29/2018 5:00,13.942,
3536,8/29/2018 5:30,13.75,
3537,8/29/2018 6:00,13.558,
3538,8/29/2018 6:30,13.461,
3539,8/29/2018 7:00,13.365,
3540,8/29/2018 7:30,13.173,
3541,8/29/2018 8:00,13.076,
3542,8/29/2018 8:30,12.98,
3543,8/29/2018 9:00,12.98,
3544,8/29/2018 9:30,13.076,
3545,8/29/2018 10:00,13.076,
3546,8/29/2018 10:30,13.173,
3547,8/29/2018 11:00,13.173,
3548,8/29/2018 11:30,13.269,
3549,8/29/2018 12:00,13.365,
3550,8/29/2018 12:30,13.269,
3551,8/29/2018 13:00,13.365,
3552,8/29/2018 13:30,13.365,
3553,8/29/2018 14:00,13.365,
3554,8/29/2018 14:30,13.269,
3555,8/29/2018 15:00,13.173,
3556,8/29/2018 15:30,13.173,
3557,8/29/2018 16:00,13.076,
3558,8/29/2018 16:30,13.076,
3559,8/29/2018 17:00,13.269,
3560,8/29/2018 17:30,13.365,
3561,8/29/2018 18:00,13.365,
3562,8/29/2018 18:30,13.558,
3563,8/29/2018 19:00,13.173,
3564,8/29/2018 19:30,13.269,
3565,8/29/2018 20:00,12.883,
3566,8/29/2018 20:30,13.173,
3567,8/29/2018 21:00,13.173,
3568,8/29/2018 21:30,13.269,
3569,8/29/2018 22:00,13.461,
3570,8/29/2018 22:30,13.461,
3571,8/29/2018 23:00,13.461,
3572,8/29/2018 23:30,13.269,
3573,8/30/2018 0:00,13.461,
3574,8/30/2018 0:30,12.497,
3575,8/30/2018 1:00,12.787,
3576,8/30/2018 1:30,12.497,
3577,8/30/2018 2:00,12.594,
3578,8/30/2018 2:30,12.304,
3579,8/30/2018 3:00,12.11,
3580,8/30/2018 3:30,12.207,
3581,8/30/2018 4:00,12.11,
3582,8/30/2018 4:30,12.11,
3583,8/30/2018 5:00,12.11,
3584,8/30/2018 5:30,12.207,
3585,8/30/2018 6:00,12.304,
3586,8/30/2018 6:30,12.401,
3587,8/30/2018 7:00,12.304,
3588,8/30/2018 7:30,12.304,
3589,8/30/2018 8:00,12.11,
3590,8/30/2018 8:30,12.11,
3591,8/30/2018 9:00,12.013,
3592,8/30/2018 9:30,12.013,
3593,8/30/2018 10:00,12.11,
3594,8/30/2018 10:30,12.013,
3595,8/30/2018 11:00,11.916,
3596,8/30/2018 11:30,11.916,
3597,8/30/2018 12:00,11.819,
3598,8/30/2018 12:30,12.11,
3599,8/30/2018 13:00,12.207,
3600,8/30/2018 13:30,12.304,
3601,8/30/2018 14:00,12.304,
3602,8/30/2018 14:30,12.304,
3603,8/30/2018 15:00,12.207,
3604,8/30/2018 15:30,12.207,
3605,8/30/2018 16:00,12.207,
3606,8/30/2018 16:30,12.304,
3607,8/30/2018 17:00,12.497,
3608,8/30/2018 17:30,12.594,
3609,8/30/2018 18:00,12.594,
3610,8/30/2018 18:30,12.594,
3611,8/30/2018 19:00,13.269,
3612,8/30/2018 19:30,12.883,
3613,8/30/2018 20:00,12.787,
3614,8/30/2018 20:30,12.98,
3615,8/30/2018 21:00,12.883,
3616,8/30/2018 21:30,12.98,
3617,8/30/2018 22:00,12.883,
3618,8/30/2018 22:30,12.787,
3619,8/30/2018 23:00,12.787,
3620,8/30/2018 23:30,12.69,
3621,8/31/2018 0:00,12.401,
3622,8/31/2018 0:30,12.594,
3623,8/31/2018 1:00,12.787,
3624,8/31/2018 1:30,12.69,
3625,8/31/2018 2:00,12.594,
