Plot Title: PMA,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20462596, SEN S/N: 20462596)",End Of File (LGR S/N: 20462596)
2070,2/7/2019 12:30,68.248,
2071,2/7/2019 13:00,68.248,
2072,2/7/2019 13:30,68.763,
2073,2/7/2019 14:00,68.934,
2074,2/7/2019 14:30,68.763,
2075,2/7/2019 15:00,68.763,
2076,2/7/2019 15:30,68.763,
2077,2/7/2019 16:00,68.592,
2078,2/7/2019 16:30,68.421,
2079,2/7/2019 17:00,68.421,
2080,2/7/2019 17:30,68.077,
2081,2/7/2019 18:00,67.906,
2082,2/7/2019 18:30,67.735,
2083,2/7/2019 19:00,67.392,
2084,2/7/2019 19:30,67.392,
2085,2/7/2019 20:00,67.221,
2086,2/7/2019 20:30,67.392,
2087,2/7/2019 21:00,67.392,
2088,2/7/2019 21:30,67.392,
2089,2/7/2019 22:00,67.392,
2090,2/7/2019 22:30,67.392,
2091,2/7/2019 23:00,67.392,
2092,2/7/2019 23:30,67.392,
2093,2/8/2019 0:00,67.221,
2094,2/8/2019 0:30,67.221,
2095,2/8/2019 1:00,67.221,
2096,2/8/2019 1:30,67.221,
2097,2/8/2019 2:00,67.564,
2098,2/8/2019 2:30,67.392,
2099,2/8/2019 3:00,67.392,
2100,2/8/2019 3:30,67.392,
2101,2/8/2019 4:00,67.221,
2102,2/8/2019 4:30,67.221,
2103,2/8/2019 5:00,67.05,
2104,2/8/2019 5:30,66.879,
2105,2/8/2019 6:00,67.221,
2106,2/8/2019 6:30,67.05,
2107,2/8/2019 7:00,67.564,
2108,2/8/2019 7:30,67.906,
2109,2/8/2019 8:00,67.906,
2110,2/8/2019 8:30,68.248,
2111,2/8/2019 9:00,68.248,
2112,2/8/2019 9:30,68.077,
2113,2/8/2019 10:00,68.248,
2114,2/8/2019 10:30,67.906,
2115,2/8/2019 11:00,67.906,
2116,2/8/2019 11:30,68.077,
2117,2/8/2019 12:00,68.077,
2118,2/8/2019 12:30,68.248,
2119,2/8/2019 13:00,68.592,
