Plot Title: PanAmEx BOCAS Summer 2019 SN#20462603,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 20462603, SEN S/N: 20462603)",Coupler Detached (LGR S/N: 20462603),Coupler Attached (LGR S/N: 20462603),Host Connected (LGR S/N: 20462603),Stopped (LGR S/N: 20462603),End Of File (LGR S/N: 20462603)
1270,9/11/2019 4:20,29.053,,,,,
1271,9/11/2019 4:50,29.152,,,,,
1272,9/11/2019 5:20,29.053,,,,,
1273,9/11/2019 5:50,29.053,,,,,
1274,9/11/2019 6:20,29.053,,,,,
1275,9/11/2019 6:50,29.152,,,,,
1276,9/11/2019 7:20,28.953,,,,,
1277,9/11/2019 7:50,28.953,,,,,
1278,9/11/2019 8:20,29.053,,,,,
1279,9/11/2019 8:50,29.053,,,,,
1280,9/11/2019 9:20,29.152,,,,,
1281,9/11/2019 9:50,28.853,,,,,
1282,9/11/2019 10:20,28.754,,,,,
1283,9/11/2019 10:50,28.655,,,,,
1284,9/11/2019 11:20,28.655,,,,,
1285,9/11/2019 11:50,28.655,,,,,
1286,9/11/2019 12:20,28.655,,,,,
1287,9/11/2019 12:50,28.655,,,,,
1288,9/11/2019 13:20,28.754,,,,,
1289,9/11/2019 13:50,28.853,,,,,
1290,9/11/2019 14:20,28.853,,,,,
1291,9/11/2019 14:50,28.953,,,,,
1292,9/11/2019 15:20,28.853,,,,,
1293,9/11/2019 15:50,28.853,,,,,
1294,9/11/2019 16:20,28.953,,,,,
1295,9/11/2019 16:50,28.953,,,,,
1296,9/11/2019 17:20,29.053,,,,,
1297,9/11/2019 17:50,29.252,,,,,
1298,9/11/2019 18:20,29.452,,,,,
1299,9/11/2019 18:50,29.552,,,,,
1300,9/11/2019 19:20,29.652,,,,,
1301,9/11/2019 19:50,29.752,,,,,
1302,9/11/2019 20:20,29.752,,,,,
1303,9/11/2019 20:50,29.853,,,,,
1304,9/11/2019 21:20,29.853,,,,,
1305,9/11/2019 21:50,29.752,,,,,
1306,9/11/2019 22:20,29.752,,,,,
1307,9/11/2019 22:50,29.752,,,,,
1308,9/11/2019 23:20,29.652,,,,,
1309,9/11/2019 23:50,29.552,,,,,
1310,9/12/2019 0:20,29.552,,,,,
1311,9/12/2019 0:50,29.552,,,,,
1312,9/12/2019 1:20,29.452,,,,,
1313,9/12/2019 1:50,29.552,,,,,
1314,9/12/2019 2:20,29.552,,,,,
1315,9/12/2019 2:50,29.452,,,,,
1316,9/12/2019 3:20,29.452,,,,,
1317,9/12/2019 3:50,29.452,,,,,
1318,9/12/2019 4:20,29.452,,,,,
1319,9/12/2019 4:50,29.252,,,,,
1320,9/12/2019 5:20,29.252,,,,,
1321,9/12/2019 5:50,29.252,,,,,
1322,9/12/2019 6:20,29.152,,,,,
1323,9/12/2019 6:50,29.252,,,,,
1324,9/12/2019 7:20,29.152,,,,,
1325,9/12/2019 7:50,29.053,,,,,
1326,9/12/2019 8:20,28.853,,,,,
1327,9/12/2019 8:50,28.953,,,,,
1328,9/12/2019 9:20,28.953,,,,,
1329,9/12/2019 9:50,28.853,,,,,
1330,9/12/2019 10:20,28.853,,,,,
1331,9/12/2019 10:50,28.754,,,,,
1332,9/12/2019 11:20,28.655,,,,,
1333,9/12/2019 11:50,28.655,,,,,
1334,9/12/2019 12:20,28.555,,,,,
1335,9/12/2019 12:50,28.555,,,,,
1336,9/12/2019 13:20,28.555,,,,,
1337,9/12/2019 13:50,28.655,,,,,
1338,9/12/2019 14:20,28.655,,,,,
1339,9/12/2019 14:50,28.456,,,,,
1340,9/12/2019 15:20,28.258,,,,,
1341,9/12/2019 15:50,28.357,,,,,
1342,9/12/2019 16:20,28.357,,,,,
1343,9/12/2019 16:50,28.357,,,,,
1344,9/12/2019 17:20,28.456,,,,,
1345,9/12/2019 17:50,28.357,,,,,
1346,9/12/2019 18:20,28.456,,,,,
1347,9/12/2019 18:50,28.456,,,,,
1348,9/12/2019 19:20,28.555,,,,,
1349,9/12/2019 19:50,28.655,,,,,
1350,9/12/2019 20:20,28.655,,,,,
1351,9/12/2019 20:50,28.754,,,,,
1352,9/12/2019 21:20,28.754,,,,,
1353,9/12/2019 21:50,28.456,,,,,
1354,9/12/2019 22:20,28.655,,,,,
1355,9/12/2019 22:50,28.853,,,,,
1356,9/12/2019 23:20,28.953,,,,,
1357,9/12/2019 23:50,28.953,,,,,
1358,9/13/2019 0:20,28.456,,,,,
1359,9/13/2019 0:50,28.754,,,,,
1360,9/13/2019 1:20,28.853,,,,,
1361,9/13/2019 1:50,28.853,,,,,
1362,9/13/2019 2:20,28.754,,,,,
1363,9/13/2019 2:50,28.655,,,,,
1364,9/13/2019 3:20,28.754,,,,,
1365,9/13/2019 3:50,28.853,,,,,
1366,9/13/2019 4:20,28.555,,,,,
1367,9/13/2019 4:50,28.655,,,,,
1368,9/13/2019 5:20,28.357,,,,,
1369,9/13/2019 5:50,28.357,,,,,
1370,9/13/2019 6:20,28.357,,,,,
1371,9/13/2019 6:50,28.258,,,,,
1372,9/13/2019 7:20,28.456,,,,,
1373,9/13/2019 7:50,28.555,,,,,
1374,9/13/2019 8:20,28.357,,,,,
1375,9/13/2019 8:50,28.655,,,,,
1376,9/13/2019 9:20,28.555,,,,,
1377,9/13/2019 9:50,28.456,,,,,
1378,9/13/2019 10:20,28.357,,,,,
1379,9/13/2019 10:50,28.258,,,,,
1380,9/13/2019 11:20,28.258,,,,,
1381,9/13/2019 11:50,28.357,,,,,
1382,9/13/2019 12:20,28.258,,,,,
1383,9/13/2019 12:50,28.357,,,,,
1384,9/13/2019 13:20,28.456,,,,,
1385,9/13/2019 13:50,28.357,,,,,
1386,9/13/2019 14:20,28.555,,,,,
1387,9/13/2019 14:50,28.555,,,,,
1388,9/13/2019 15:20,28.655,,,,,
1389,9/13/2019 15:50,28.754,,,,,
1390,9/13/2019 16:20,28.853,,,,,
1391,9/13/2019 16:50,28.754,,,,,
1392,9/13/2019 17:20,28.853,,,,,
1393,9/13/2019 17:50,28.953,,,,,
1394,9/13/2019 18:20,29.053,,,,,
1395,9/13/2019 18:50,29.053,,,,,
1396,9/13/2019 19:20,29.152,,,,,
1397,9/13/2019 19:50,29.152,,,,,
1398,9/13/2019 20:20,29.053,,,,,
1399,9/13/2019 20:50,29.053,,,,,
1400,9/13/2019 21:20,28.953,,,,,
1401,9/13/2019 21:50,28.953,,,,,
1402,9/13/2019 22:20,29.152,,,,,
1403,9/13/2019 22:50,29.352,,,,,
1404,9/13/2019 23:20,29.352,,,,,
1405,9/13/2019 23:50,29.452,,,,,
1406,9/14/2019 0:20,29.452,,,,,
1407,9/14/2019 0:50,29.452,,,,,
1408,9/14/2019 1:20,29.452,,,,,
1409,9/14/2019 1:50,29.452,,,,,
1410,9/14/2019 2:20,29.452,,,,,
1411,9/14/2019 2:50,29.452,,,,,
1412,9/14/2019 3:20,29.352,,,,,
1413,9/14/2019 3:50,29.252,,,,,
1414,9/14/2019 4:20,29.152,,,,,
1415,9/14/2019 4:50,29.152,,,,,
1416,9/14/2019 5:20,29.152,,,,,
1417,9/14/2019 5:50,29.152,,,,,
1418,9/14/2019 6:20,29.152,,,,,
1419,9/14/2019 6:50,28.953,,,,,
1420,9/14/2019 7:20,28.754,,,,,
1421,9/14/2019 7:50,28.655,,,,,
1422,9/14/2019 8:20,28.555,,,,,
1423,9/14/2019 8:50,28.555,,,,,
1424,9/14/2019 9:20,28.655,,,,,
1425,9/14/2019 9:50,28.655,,,,,
1426,9/14/2019 10:20,28.754,,,,,
1427,9/14/2019 10:50,28.754,,,,,
1428,9/14/2019 11:20,28.456,,,,,
1429,9/14/2019 11:50,28.159,,,,,
1430,9/14/2019 12:20,28.357,,,,,
1431,9/14/2019 12:50,28.357,,,,,
1432,9/14/2019 13:20,28.754,,,,,
1433,9/14/2019 13:50,28.853,,,,,
1434,9/14/2019 14:20,28.853,,,,,
1435,9/14/2019 14:50,28.555,,,,,
1436,9/14/2019 15:20,28.754,,,,,
1437,9/14/2019 15:50,28.953,,,,,
1438,9/14/2019 16:20,29.252,,,,,
1439,9/14/2019 16:50,29.252,,,,,
1440,9/14/2019 17:20,29.352,,,,,
1441,9/14/2019 17:50,29.552,,,,,
1442,9/14/2019 18:20,29.853,,,,,
1443,9/14/2019 18:50,29.953,,,,,
1444,9/14/2019 19:20,30.054,,,,,
1445,9/14/2019 19:50,30.154,,,,,
1446,9/14/2019 20:20,29.953,,,,,
1447,9/14/2019 20:50,29.853,,,,,
1448,9/14/2019 21:20,29.853,,,,,
1449,9/14/2019 21:50,29.752,,,,,
1450,9/14/2019 22:20,29.752,,,,,
1451,9/14/2019 22:50,29.953,,,,,
1452,9/14/2019 23:20,30.054,,,,,
1453,9/14/2019 23:50,29.953,,,,,
1454,9/15/2019 0:20,29.853,,,,,
1455,9/15/2019 0:50,29.752,,,,,
1456,9/15/2019 1:20,29.452,,,,,
1457,9/15/2019 1:50,29.352,,,,,
1458,9/15/2019 2:20,29.352,,,,,
1459,9/15/2019 2:50,29.552,,,,,
1460,9/15/2019 3:20,29.452,,,,,
1461,9/15/2019 3:50,29.452,,,,,
1462,9/15/2019 4:20,29.252,,,,,
1463,9/15/2019 4:50,29.252,,,,,
1464,9/15/2019 5:20,29.252,,,,,
1465,9/15/2019 5:50,29.252,,,,,
1466,9/15/2019 6:20,29.152,,,,,
1467,9/15/2019 6:50,29.152,,,,,
1468,9/15/2019 7:20,29.053,,,,,
1469,9/15/2019 7:50,29.053,,,,,
1470,9/15/2019 8:20,29.053,,,,,
1471,9/15/2019 8:50,29.053,,,,,
1472,9/15/2019 9:20,29.053,,,,,
1473,9/15/2019 9:50,29.053,,,,,
1474,9/15/2019 10:20,29.053,,,,,
1475,9/15/2019 10:50,29.053,,,,,
1476,9/15/2019 11:20,28.953,,,,,
1477,9/15/2019 11:50,28.953,,,,,
1478,9/15/2019 12:20,28.953,,,,,
1479,9/15/2019 12:50,28.853,,,,,
1480,9/15/2019 13:20,28.456,,,,,
1481,9/15/2019 13:50,28.555,,,,,
1482,9/15/2019 14:20,28.555,,,,,
1483,9/15/2019 14:50,28.555,,,,,
1484,9/15/2019 15:20,28.456,,,,,
1485,9/15/2019 15:50,28.456,,,,,
1486,9/15/2019 16:20,28.456,,,,,
1487,9/15/2019 16:50,28.357,,,,,
1488,9/15/2019 17:20,28.357,,,,,
1489,9/15/2019 17:50,28.456,,,,,
1490,9/15/2019 18:20,28.555,,,,,
1491,9/15/2019 18:50,28.456,,,,,
1492,9/15/2019 19:20,28.159,,,,,
1493,9/15/2019 19:50,28.159,,,,,
1494,9/15/2019 20:20,28.258,,,,,
1495,9/15/2019 20:50,28.357,,,,,
1496,9/15/2019 21:20,28.357,,,,,
1497,9/15/2019 21:50,28.456,,,,,
1498,9/15/2019 22:20,28.655,,,,,
1499,9/15/2019 22:50,28.655,,,,,
1500,9/15/2019 23:20,28.655,,,,,
1501,9/15/2019 23:50,28.555,,,,,
1502,9/16/2019 0:20,27.665,,,,,
1503,9/16/2019 0:50,27.862,,,,,
1504,9/16/2019 1:20,27.961,,,,,
1505,9/16/2019 1:50,28.06,,,,,
1506,9/16/2019 2:20,28.258,,,,,
1507,9/16/2019 2:50,28.159,,,,,
1508,9/16/2019 3:20,27.173,,,,,
1509,9/16/2019 3:50,28.555,,,,,
1510,9/16/2019 4:20,28.555,,,,,
1511,9/16/2019 4:50,28.456,,,,,
1512,9/16/2019 5:20,28.357,,,,,
1513,9/16/2019 5:50,28.456,,,,,
1514,9/16/2019 6:20,28.357,,,,,
1515,9/16/2019 6:50,28.456,,,,,
1516,9/16/2019 7:20,28.357,,,,,
1517,9/16/2019 7:50,28.357,,,,,
1518,9/16/2019 8:20,28.357,,,,,
1519,9/16/2019 8:50,28.357,,,,,
1520,9/16/2019 9:20,28.159,,,,,
1521,9/16/2019 9:50,27.764,,,,,
1522,9/16/2019 10:20,26.879,,,,,
1523,9/16/2019 10:50,27.37,,,,,
1524,9/16/2019 11:20,28.06,,,,,
1525,9/16/2019 11:50,28.159,,,,,
1526,9/16/2019 12:20,28.06,,,,,
1527,9/16/2019 12:50,27.862,,,,,
1528,9/16/2019 13:20,27.862,,,,,
1529,9/16/2019 13:50,27.862,,,,,
1530,9/16/2019 14:20,28.357,,,,,
1531,9/16/2019 14:50,28.456,,,,,
1532,9/16/2019 15:20,28.357,,,,,
1533,9/16/2019 15:50,28.159,,,,,
1534,9/16/2019 16:20,28.655,,,,,
1535,9/16/2019 16:50,28.953,,,,,
1536,9/16/2019 17:20,28.953,,,,,
1537,9/16/2019 17:50,29.752,,,,,
1538,9/16/2019 18:20,30.154,,,,,
1539,9/16/2019 18:50,30.154,,,,,
1540,9/16/2019 19:20,30.356,,,,,
1541,9/16/2019 19:50,30.356,,,,,
1542,9/16/2019 20:20,29.953,,,,,
1543,9/16/2019 20:50,29.752,,,,,
1544,9/16/2019 21:20,29.853,,,,,
1545,9/16/2019 21:50,29.853,,,,,
1546,9/16/2019 22:20,29.853,,,,,
1547,9/16/2019 22:50,29.853,,,,,
1548,9/16/2019 23:20,29.953,,,,,
1549,9/16/2019 23:50,29.853,,,,,
1550,9/17/2019 0:20,29.853,,,,,
1551,9/17/2019 0:50,29.853,,,,,
1552,9/17/2019 1:20,29.853,,,,,
1553,9/17/2019 1:50,29.953,,,,,
1554,9/17/2019 2:20,29.953,,,,,
1555,9/17/2019 2:50,29.953,,,,,
1556,9/17/2019 3:20,29.953,,,,,
1557,9/17/2019 3:50,29.953,,,,,
1558,9/17/2019 4:20,29.953,,,,,
1559,9/17/2019 4:50,29.953,,,,,
1560,9/17/2019 5:20,29.953,,,,,
1561,9/17/2019 5:50,29.853,,,,,
1562,9/17/2019 6:20,29.953,,,,,
1563,9/17/2019 6:50,29.853,,,,,
1564,9/17/2019 7:20,29.752,,,,,
1565,9/17/2019 7:50,29.752,,,,,
1566,9/17/2019 8:20,29.652,,,,,
1567,9/17/2019 8:50,29.752,,,,,
1568,9/17/2019 9:20,29.652,,,,,
1569,9/17/2019 9:50,29.752,,,,,
1570,9/17/2019 10:20,29.652,,,,,
1571,9/17/2019 10:50,29.552,,,,,
1572,9/17/2019 11:20,29.452,,,,,
1573,9/17/2019 11:50,29.252,,,,,
1574,9/17/2019 12:20,29.252,,,,,
1575,9/17/2019 12:50,29.352,,,,,
1576,9/17/2019 13:20,29.252,,,,,
1577,9/17/2019 13:50,29.053,,,,,
1578,9/17/2019 14:20,29.252,,,,,
1579,9/17/2019 14:50,29.352,,,,,
1580,9/17/2019 15:20,29.452,,,,,
1581,9/17/2019 15:50,29.552,,,,,
1582,9/17/2019 16:20,29.652,,,,,
1583,9/17/2019 16:50,29.853,,,,,
1584,9/17/2019 17:20,29.953,,,,,
1585,9/17/2019 17:50,29.953,,,,,
1586,9/17/2019 18:20,30.054,,,,,
1587,9/17/2019 18:50,30.154,,,,,
1588,9/17/2019 19:20,30.457,,,,,
1589,9/17/2019 19:50,30.356,,,,,
1590,9/17/2019 20:20,30.558,,,,,
1591,9/17/2019 20:50,30.659,,,,,
1592,9/17/2019 21:20,30.76,,,,,
1593,9/17/2019 21:50,30.76,,,,,
1594,9/17/2019 22:20,30.862,,,,,
1595,9/17/2019 22:50,30.356,,,,,
1596,9/17/2019 23:20,30.255,,,,,
1597,9/17/2019 23:50,30.255,,,,,
1598,9/18/2019 0:20,30.255,,,,,
1599,9/18/2019 0:50,30.457,,,,,
1600,9/18/2019 1:20,30.356,,,,,
1601,9/18/2019 1:50,30.054,,,,,
1602,9/18/2019 2:20,30.457,,,,,
1603,9/18/2019 2:50,30.356,,,,,
1604,9/18/2019 3:20,30.457,,,,,
1605,9/18/2019 3:50,30.457,,,,,
1606,9/18/2019 4:20,30.154,,,,,
1607,9/18/2019 4:50,29.452,,,,,
1608,9/18/2019 5:20,29.452,,,,,
1609,9/18/2019 5:50,29.552,,,,,
1610,9/18/2019 6:20,29.552,,,,,
1611,9/18/2019 6:50,29.552,,,,,
1612,9/18/2019 7:20,29.452,,,,,
1613,9/18/2019 7:50,29.552,,,,,
1614,9/18/2019 8:20,29.252,,,,,
1615,9/18/2019 8:50,29.152,,,,,
1616,9/18/2019 9:20,29.152,,,,,
1617,9/18/2019 9:50,28.953,,,,,
1618,9/18/2019 10:20,29.053,,,,,
1619,9/18/2019 10:50,28.953,,,,,
1620,9/18/2019 11:20,28.953,,,,,
1621,9/18/2019 11:50,29.053,,,,,
1622,9/18/2019 12:20,29.152,,,,,
1623,9/18/2019 12:50,29.152,,,,,
1624,9/18/2019 13:20,29.152,,,,,
1625,9/18/2019 13:50,29.152,,,,,
1626,9/18/2019 14:20,29.352,,,,,
1627,9/18/2019 14:50,29.252,,,,,
1628,9/18/2019 15:20,29.452,,,,,
1629,9/18/2019 15:50,29.953,,,,,
1630,9/18/2019 16:20,30.154,,,,,
1631,9/18/2019 16:50,30.356,,,,,
1632,9/18/2019 17:20,30.457,,,,,
1633,9/18/2019 17:50,30.255,,,,,
1634,9/18/2019 18:20,30.457,,,,,
1635,9/18/2019 18:50,30.558,,,,,
1636,9/18/2019 19:20,30.76,,,,,
1637,9/18/2019 19:50,30.76,,,,,
1638,9/18/2019 20:20,30.255,,,,,
1639,9/18/2019 20:50,30.356,,,,,
1640,9/18/2019 21:20,30.558,,,,,
1641,9/18/2019 21:50,30.76,,,,,
1642,9/18/2019 22:20,30.76,,,,,
1643,9/18/2019 22:50,30.558,,,,,
1644,9/18/2019 23:20,30.457,,,,,
1645,9/18/2019 23:50,30.255,,,,,
1646,9/19/2019 0:20,30.054,,,,,
1647,9/19/2019 0:50,30.054,,,,,
1648,9/19/2019 1:20,30.255,,,,,
1649,9/19/2019 1:50,30.054,,,,,
1650,9/19/2019 2:20,30.054,,,,,
1651,9/19/2019 2:50,30.154,,,,,
1652,9/19/2019 3:20,30.154,,,,,
1653,9/19/2019 3:50,29.752,,,,,
1654,9/19/2019 4:20,29.652,,,,,
1655,9/19/2019 4:50,29.953,,,,,
1656,9/19/2019 5:20,29.853,,,,,
1657,9/19/2019 5:50,29.552,,,,,
1658,9/19/2019 6:20,29.652,,,,,
1659,9/19/2019 6:50,29.552,,,,,
1660,9/19/2019 7:20,29.552,,,,,
1661,9/19/2019 7:50,29.552,,,,,
1662,9/19/2019 8:20,29.452,,,,,
1663,9/19/2019 8:50,29.352,,,,,
1664,9/19/2019 9:20,29.352,,,,,
1665,9/19/2019 9:50,29.252,,,,,
1666,9/19/2019 10:20,29.352,,,,,
1667,9/19/2019 10:50,29.152,,,,,
1668,9/19/2019 11:20,29.152,,,,,
1669,9/19/2019 11:50,29.053,,,,,
1670,9/19/2019 12:20,29.152,,,,,
1671,9/19/2019 12:50,29.152,,,,,
1672,9/19/2019 13:20,29.152,,,,,
1673,9/19/2019 13:50,29.252,,,,,
1674,9/19/2019 14:20,29.252,,,,,
1675,9/19/2019 14:50,29.452,,,,,
1676,9/19/2019 15:20,29.853,,,,,
1677,9/19/2019 15:50,30.356,,,,,
1678,9/19/2019 16:20,30.457,,,,,
1679,9/19/2019 16:50,30.558,,,,,
1680,9/19/2019 17:20,30.457,,,,,
1681,9/19/2019 17:50,30.659,,,,,
1682,9/19/2019 18:20,30.76,,,,,
1683,9/19/2019 18:50,30.457,,,,,
1684,9/19/2019 19:20,30.255,,,,,
1685,9/19/2019 19:50,30.255,,,,,
1686,9/19/2019 20:20,30.255,,,,,
1687,9/19/2019 20:50,30.154,,,,,
1688,9/19/2019 21:20,30.255,,,,,
1689,9/19/2019 21:50,30.255,,,,,
1690,9/19/2019 22:20,30.255,,,,,
1691,9/19/2019 22:50,30.154,,,,,
1692,9/19/2019 23:20,30.154,,,,,
1693,9/19/2019 23:50,30.054,,,,,
1694,9/20/2019 0:20,29.953,,,,,
1695,9/20/2019 0:50,29.953,,,,,
1696,9/20/2019 1:20,29.953,,,,,
1697,9/20/2019 1:50,29.853,,,,,
1698,9/20/2019 2:20,29.853,,,,,
1699,9/20/2019 2:50,29.752,,,,,
1700,9/20/2019 3:20,29.652,,,,,
1701,9/20/2019 3:50,29.752,,,,,
1702,9/20/2019 4:20,29.752,,,,,
1703,9/20/2019 4:50,29.652,,,,,
1704,9/20/2019 5:20,29.652,,,,,
1705,9/20/2019 5:50,29.552,,,,,
1706,9/20/2019 6:20,29.552,,,,,
1707,9/20/2019 6:50,29.552,,,,,
1708,9/20/2019 7:20,29.552,,,,,
1709,9/20/2019 7:50,29.552,,,,,
1710,9/20/2019 8:20,29.352,,,,,
1711,9/20/2019 8:50,29.352,,,,,
1712,9/20/2019 9:20,29.352,,,,,
1713,9/20/2019 9:50,29.252,,,,,
1714,9/20/2019 10:20,29.252,,,,,
1715,9/20/2019 10:50,29.652,,,,,
1716,9/20/2019 11:20,29.652,,,,,
1717,9/20/2019 11:50,29.552,,,,,
1718,9/20/2019 12:20,29.552,,,,,
1719,9/20/2019 12:50,29.752,,,,,
1720,9/20/2019 13:20,29.853,,,,,
1721,9/20/2019 13:50,29.853,,,,,
1722,9/20/2019 14:20,29.953,,,,,
1723,9/20/2019 14:50,30.054,,,,,
1724,9/20/2019 15:20,30.255,,,,,
1725,9/20/2019 15:50,30.862,,,,,
1726,9/20/2019 16:20,31.268,,,,,
1727,9/20/2019 16:50,31.37,,,,,
1728,9/20/2019 17:20,31.166,,,,,
1729,9/20/2019 17:50,31.268,,,,,
1730,9/20/2019 18:20,31.37,,,,,
1731,9/20/2019 18:50,31.37,,,,,
1732,9/20/2019 19:20,31.37,,,,,
1733,9/20/2019 19:50,31.37,,,,,
1734,9/20/2019 20:20,31.064,,,,,
1735,9/20/2019 20:50,30.963,,,,,
1736,9/20/2019 21:20,30.862,,,,,
1737,9/20/2019 21:50,30.76,,,,,
1738,9/20/2019 22:20,30.558,,,,,
1739,9/20/2019 22:50,30.558,,,,,
1740,9/20/2019 23:20,30.659,,,,,
1741,9/20/2019 23:50,30.659,,,,,
1742,9/21/2019 0:20,30.659,,,,,
1743,9/21/2019 0:50,30.659,,,,,
1744,9/21/2019 1:20,30.659,,,,,
1745,9/21/2019 1:50,30.558,,,,,
1746,9/21/2019 2:20,30.558,,,,,
1747,9/21/2019 2:50,30.558,,,,,
1748,9/21/2019 3:20,30.457,,,,,
1749,9/21/2019 3:50,30.457,,,,,
1750,9/21/2019 4:20,30.356,,,,,
1751,9/21/2019 4:50,30.356,,,,,
1752,9/21/2019 5:20,30.255,,,,,
1753,9/21/2019 5:50,30.255,,,,,
1754,9/21/2019 6:20,30.154,,,,,
1755,9/21/2019 6:50,30.154,,,,,
1756,9/21/2019 7:20,30.154,,,,,
1757,9/21/2019 7:50,30.154,,,,,
1758,9/21/2019 8:20,30.054,,,,,
1759,9/21/2019 8:50,29.953,,,,,
1760,9/21/2019 9:20,29.953,,,,,
1761,9/21/2019 9:50,29.953,,,,,
1762,9/21/2019 10:20,29.953,,,,,
1763,9/21/2019 10:50,30.054,,,,,
1764,9/21/2019 11:20,30.054,,,,,
1765,9/21/2019 11:50,29.953,,,,,
1766,9/21/2019 12:20,29.953,,,,,
1767,9/21/2019 12:50,29.853,,,,,
1768,9/21/2019 13:20,29.853,,,,,
1769,9/21/2019 13:50,29.853,,,,,
1770,9/21/2019 14:20,29.853,,,,,
1771,9/21/2019 14:50,29.853,,,,,
1772,9/21/2019 15:20,30.054,,,,,
1773,9/21/2019 15:50,30.255,,,,,
1774,9/21/2019 16:20,30.356,,,,,
1775,9/21/2019 16:50,30.457,,,,,
1776,9/21/2019 17:20,30.659,,,,,
1777,9/21/2019 17:50,30.963,,,,,
1778,9/21/2019 18:20,31.064,,,,,
1779,9/21/2019 18:50,31.166,,,,,
1780,9/21/2019 19:20,31.166,,,,,
1781,9/21/2019 19:50,31.166,,,,,
1782,9/21/2019 20:20,31.064,,,,,
1783,9/21/2019 20:50,30.963,,,,,
1784,9/21/2019 21:20,30.862,,,,,
1785,9/21/2019 21:50,30.76,,,,,
1786,9/21/2019 22:20,30.659,,,,,
1787,9/21/2019 22:50,30.457,,,,,
1788,9/21/2019 23:20,30.356,,,,,
1789,9/21/2019 23:50,30.255,,,,,
1790,9/22/2019 0:20,30.356,,,,,
1791,9/22/2019 0:50,30.154,,,,,
1792,9/22/2019 1:20,30.154,,,,,
1793,9/22/2019 1:50,30.255,,,,,
1794,9/22/2019 2:20,30.356,,,,,
1795,9/22/2019 2:50,30.356,,,,,
1796,9/22/2019 3:20,30.356,,,,,
1797,9/22/2019 3:50,30.356,,,,,
1798,9/22/2019 4:20,30.255,,,,,
1799,9/22/2019 4:50,30.255,,,,,
1800,9/22/2019 5:20,30.255,,,,,
1801,9/22/2019 5:50,30.154,,,,,
1802,9/22/2019 6:20,29.953,,,,,
1803,9/22/2019 6:50,29.953,,,,,
1804,9/22/2019 7:20,29.953,,,,,
1805,9/22/2019 7:50,29.853,,,,,
1806,9/22/2019 8:20,29.752,,,,,
1807,9/22/2019 8:50,29.752,,,,,
1808,9/22/2019 9:20,29.652,,,,,
1809,9/22/2019 9:50,29.552,,,,,
1810,9/22/2019 10:20,29.452,,,,,
1811,9/22/2019 10:50,29.452,,,,,
1812,9/22/2019 11:20,29.352,,,,,
1813,9/22/2019 11:50,29.352,,,,,
1814,9/22/2019 12:20,29.252,,,,,
1815,9/22/2019 12:50,29.252,,,,,
1816,9/22/2019 13:20,29.352,,,,,
1817,9/22/2019 13:50,29.452,,,,,
1818,9/22/2019 14:20,29.853,,,,,
1819,9/22/2019 14:50,29.953,,,,,
1820,9/22/2019 15:20,30.054,,,,,
1821,9/22/2019 15:50,30.659,,,,,
1822,9/22/2019 16:20,30.963,,,,,
1823,9/22/2019 16:50,30.963,,,,,
1824,9/22/2019 17:20,30.963,,,,,
1825,9/22/2019 17:50,30.963,,,,,
1826,9/22/2019 18:20,30.963,,,,,
1827,9/22/2019 18:50,30.963,,,,,
1828,9/22/2019 19:20,30.963,,,,,
1829,9/22/2019 19:50,30.963,,,,,
1830,9/22/2019 20:20,30.963,,,,,
1831,9/22/2019 20:50,30.963,,,,,
1832,9/22/2019 21:20,30.76,,,,,
1833,9/22/2019 21:50,30.862,,,,,
1834,9/22/2019 22:20,30.76,,,,,
1835,9/22/2019 22:50,30.76,,,,,
1836,9/22/2019 23:20,30.659,,,,,
1837,9/22/2019 23:50,30.659,,,,,
1838,9/23/2019 0:20,30.558,,,,,
1839,9/23/2019 0:50,30.558,,,,,
1840,9/23/2019 1:20,30.558,,,,,
1841,9/23/2019 1:50,30.558,,,,,
1842,9/23/2019 2:20,30.457,,,,,
1843,9/23/2019 2:50,30.457,,,,,
1844,9/23/2019 3:20,30.457,,,,,
1845,9/23/2019 3:50,30.457,,,,,
1846,9/23/2019 4:20,30.457,,,,,
1847,9/23/2019 4:50,30.356,,,,,
1848,9/23/2019 5:20,30.356,,,,,
1849,9/23/2019 5:50,30.255,,,,,
1850,9/23/2019 6:20,30.255,,,,,
1851,9/23/2019 6:50,30.154,,,,,
1852,9/23/2019 7:20,30.154,,,,,
1853,9/23/2019 7:50,30.054,,,,,
1854,9/23/2019 8:20,30.154,,,,,
1855,9/23/2019 8:50,30.054,,,,,
1856,9/23/2019 9:20,30.054,,,,,
1857,9/23/2019 9:50,29.953,,,,,
1858,9/23/2019 10:20,29.953,,,,,
1859,9/23/2019 10:50,29.953,,,,,
1860,9/23/2019 11:20,29.953,,,,,
1861,9/23/2019 11:50,29.853,,,,,
1862,9/23/2019 12:20,29.853,,,,,
1863,9/23/2019 12:50,29.853,,,,,
1864,9/23/2019 13:20,29.953,,,,,
1865,9/23/2019 13:50,30.255,,,,,
1866,9/23/2019 14:20,30.457,,,,,
1867,9/23/2019 14:50,30.76,,,,,
1868,9/23/2019 15:20,30.963,,,,,
1869,9/23/2019 15:50,31.472,,,,,
