Plot Title: 20337493 - Garças X,,
#,"Date Time, GMT -1000","Temp, °C"
1619,4/1/2019 3:00,28.7
1620,4/1/2019 3:30,28.57
1621,4/1/2019 4:00,28.83
1622,4/1/2019 4:30,28.91
1623,4/1/2019 5:00,29
1624,4/1/2019 5:30,28.91
1625,4/1/2019 6:00,29.04
1626,4/1/2019 6:30,29.13
1627,4/1/2019 7:00,29
1628,4/1/2019 7:30,29.17
1629,4/1/2019 8:00,29.08
1630,4/1/2019 8:30,29
1631,4/1/2019 9:00,28.91
1632,4/1/2019 9:30,28.91
1633,4/1/2019 10:00,28.87
1634,4/1/2019 10:30,28.91
1635,4/1/2019 11:00,28.95
1636,4/1/2019 11:30,28.91
1637,4/1/2019 12:00,28.83
1638,4/1/2019 12:30,28.65
1639,4/1/2019 13:00,28.7
1640,4/1/2019 13:30,28.01
1641,4/1/2019 14:00,28.7
1642,4/1/2019 14:30,28.7
1643,4/1/2019 15:00,28.57
1644,4/1/2019 15:30,28.53
1645,4/1/2019 16:00,28.74
1646,4/1/2019 16:30,28.78
1647,4/1/2019 17:00,28.74
1648,4/1/2019 17:30,28.83
1649,4/1/2019 18:00,28.78
1650,4/1/2019 18:30,28.78
1651,4/1/2019 19:00,28.95
1652,4/1/2019 19:30,29
1653,4/1/2019 20:00,29.04
1654,4/1/2019 20:30,28.44
1655,4/1/2019 21:00,28.65
1656,4/1/2019 21:30,28.35
1657,4/1/2019 22:00,28.44
1658,4/1/2019 22:30,28.57
1659,4/1/2019 23:00,28.61
1660,4/1/2019 23:30,28.61
1661,4/2/2019 0:00,28.65
1662,4/2/2019 0:30,28.74
1663,4/2/2019 1:00,28.78
1664,4/2/2019 1:30,28.83
1665,4/2/2019 2:00,28.95
1666,4/2/2019 2:30,29.21
1667,4/2/2019 3:00,28.95
1668,4/2/2019 3:30,28.91
1669,4/2/2019 4:00,29.04
1670,4/2/2019 4:30,28.91
1671,4/2/2019 5:00,29.04
1672,4/2/2019 5:30,29.17
1673,4/2/2019 6:00,29.08
1674,4/2/2019 6:30,29.21
1675,4/2/2019 7:00,29.34
1676,4/2/2019 7:30,29.43
1677,4/2/2019 8:00,29.34
1678,4/2/2019 8:30,29.43
1679,4/2/2019 9:00,29.47
1680,4/2/2019 9:30,29.47
1681,4/2/2019 10:00,29.38
1682,4/2/2019 10:30,29.43
1683,4/2/2019 11:00,29.38
1684,4/2/2019 11:30,29.3
1685,4/2/2019 12:00,29.26
1686,4/2/2019 12:30,29.26
1687,4/2/2019 13:00,29.17
1688,4/2/2019 13:30,29.17
1689,4/2/2019 14:00,29.13
1690,4/2/2019 14:30,29.08
1691,4/2/2019 15:00,29.04
1692,4/2/2019 15:30,29.13
1693,4/2/2019 16:00,29.17
1694,4/2/2019 16:30,29.13
1695,4/2/2019 17:00,29.08
1696,4/2/2019 17:30,28.95
1697,4/2/2019 18:00,29.04
1698,4/2/2019 18:30,29.17
1699,4/2/2019 19:00,29.26
1700,4/2/2019 19:30,29.17
1701,4/2/2019 20:00,29.26
1702,4/2/2019 20:30,29.26
1703,4/2/2019 21:00,29.08
1704,4/2/2019 21:30,28.95
1705,4/2/2019 22:00,29
1706,4/2/2019 22:30,28.95
1707,4/2/2019 23:00,29.04
1708,4/2/2019 23:30,29.13
1709,4/3/2019 0:00,29.04
1710,4/3/2019 0:30,29.04
1711,4/3/2019 1:00,28.61
1712,4/3/2019 1:30,28.7
1713,4/3/2019 2:00,28.61
1714,4/3/2019 2:30,28.74
1715,4/3/2019 3:00,28.83
1716,4/3/2019 3:30,28.87
1717,4/3/2019 4:00,28.91
1718,4/3/2019 4:30,28.95
1719,4/3/2019 5:00,29.04
1720,4/3/2019 5:30,29.08
1721,4/3/2019 6:00,29.17
1722,4/3/2019 6:30,29.17
1723,4/3/2019 7:00,29.21
1724,4/3/2019 7:30,29.21
1725,4/3/2019 8:00,29.3
1726,4/3/2019 8:30,29.26
1727,4/3/2019 9:00,29.26
1728,4/3/2019 9:30,29.21
1729,4/3/2019 10:00,29.21
1730,4/3/2019 10:30,29.17
1731,4/3/2019 11:00,29.17
1732,4/3/2019 11:30,29.17
1733,4/3/2019 12:00,29.13
1734,4/3/2019 12:30,29.04
1735,4/3/2019 13:00,29.04
1736,4/3/2019 13:30,29
1737,4/3/2019 14:00,28.95
1738,4/3/2019 14:30,28.91
1739,4/3/2019 15:00,28.87
1740,4/3/2019 15:30,28.7
1741,4/3/2019 16:00,28.74
1742,4/3/2019 16:30,28.87
1743,4/3/2019 17:00,28.7
1744,4/3/2019 17:30,28.78
1745,4/3/2019 18:00,28.74
1746,4/3/2019 18:30,28.87
1747,4/3/2019 19:00,29
1748,4/3/2019 19:30,28.95
1749,4/3/2019 20:00,29
1750,4/3/2019 20:30,29.04
1751,4/3/2019 21:00,29.04
1752,4/3/2019 21:30,28.74
1753,4/3/2019 22:00,28.91
1754,4/3/2019 22:30,28.78
1755,4/3/2019 23:00,28.78
1756,4/3/2019 23:30,28.87
1757,4/4/2019 0:00,28.91
1758,4/4/2019 0:30,28.87
1759,4/4/2019 1:00,28.95
1760,4/4/2019 1:30,28.95
1761,4/4/2019 2:00,28.91
1762,4/4/2019 2:30,29
1763,4/4/2019 3:00,29.04
1764,4/4/2019 3:30,29.26
1765,4/4/2019 4:00,29.04
1766,4/4/2019 4:30,29
1767,4/4/2019 5:00,29.08
1768,4/4/2019 5:30,29.38
1769,4/4/2019 6:00,29.73
1770,4/4/2019 6:30,29.56
1771,4/4/2019 7:00,29.21
1772,4/4/2019 7:30,29.34
1773,4/4/2019 8:00,29.34
1774,4/4/2019 8:30,29.26
1775,4/4/2019 9:00,29.34
1776,4/4/2019 9:30,29.34
1777,4/4/2019 10:00,29.26
1778,4/4/2019 10:30,29.21
1779,4/4/2019 11:00,29.26
1780,4/4/2019 11:30,29.26
1781,4/4/2019 12:00,29.3
1782,4/4/2019 12:30,29.26
1783,4/4/2019 13:00,29.21
1784,4/4/2019 13:30,29.13
1785,4/4/2019 14:00,29.08
1786,4/4/2019 14:30,29.13
1787,4/4/2019 15:00,29.13
1788,4/4/2019 15:30,29.08
1789,4/4/2019 16:00,29.04
1790,4/4/2019 16:30,29.04
1791,4/4/2019 17:00,29.13
1792,4/4/2019 17:30,29.04
1793,4/4/2019 18:00,29.08
1794,4/4/2019 18:30,29
1795,4/4/2019 19:00,29.04
1796,4/4/2019 19:30,29.21
1797,4/4/2019 20:00,29.21
1798,4/4/2019 20:30,29.21
1799,4/4/2019 21:00,29.26
1800,4/4/2019 21:30,29.17
1801,4/4/2019 22:00,29.13
1802,4/4/2019 22:30,29.04
1803,4/4/2019 23:00,29.17
1804,4/4/2019 23:30,29.04
1805,4/5/2019 0:00,29.13
1806,4/5/2019 0:30,29.13
1807,4/5/2019 1:00,29.13
1808,4/5/2019 1:30,29.13
1809,4/5/2019 2:00,29.26
1810,4/5/2019 2:30,29.3
1811,4/5/2019 3:00,29.3
1812,4/5/2019 3:30,29.47
1813,4/5/2019 4:00,29.73
1814,4/5/2019 4:30,29.34
1815,4/5/2019 5:00,29.34
1816,4/5/2019 5:30,29.47
1817,4/5/2019 6:00,29.68
1818,4/5/2019 6:30,29.9
1819,4/5/2019 7:00,29.64
1820,4/5/2019 7:30,29.56
1821,4/5/2019 8:00,29.47
1822,4/5/2019 8:30,29.51
1823,4/5/2019 9:00,29.47
1824,4/5/2019 9:30,29.43
1825,4/5/2019 10:00,29.43
1826,4/5/2019 10:30,29.43
1827,4/5/2019 11:00,29.43
1828,4/5/2019 11:30,29.47
1829,4/5/2019 12:00,29.43
1830,4/5/2019 12:30,29.38
1831,4/5/2019 13:00,29.38
1832,4/5/2019 13:30,29.26
1833,4/5/2019 14:00,29.21
1834,4/5/2019 14:30,29.21
1835,4/5/2019 15:00,29.17
1836,4/5/2019 15:30,29.26
1837,4/5/2019 16:00,29.17
1838,4/5/2019 16:30,29.08
1839,4/5/2019 17:00,29.04
1840,4/5/2019 17:30,29.13
1841,4/5/2019 18:00,29.17
1842,4/5/2019 18:30,29.04
1843,4/5/2019 19:00,29.04
1844,4/5/2019 19:30,29.08
1845,4/5/2019 20:00,29.3
1846,4/5/2019 20:30,29.3
1847,4/5/2019 21:00,29.3
1848,4/5/2019 21:30,29.3
1849,4/5/2019 22:00,29.34
1850,4/5/2019 22:30,29.3
1851,4/5/2019 23:00,29.17
1852,4/5/2019 23:30,29.3
1853,4/6/2019 0:00,29.21
1854,4/6/2019 0:30,29.21
1855,4/6/2019 1:00,29.21
1856,4/6/2019 1:30,29.21
1857,4/6/2019 2:00,29.21
1858,4/6/2019 2:30,29.13
1859,4/6/2019 3:00,29.17
1860,4/6/2019 3:30,29.13
1861,4/6/2019 4:00,29.13
1862,4/6/2019 4:30,29.17
1863,4/6/2019 5:00,29.3
1864,4/6/2019 5:30,29.21
1865,4/6/2019 6:00,29.21
1866,4/6/2019 6:30,29.3
1867,4/6/2019 7:00,29.51
1868,4/6/2019 7:30,29.3
1869,4/6/2019 8:00,29.34
1870,4/6/2019 8:30,29.43
1871,4/6/2019 9:00,29.43
1872,4/6/2019 9:30,29.38
1873,4/6/2019 10:00,29.43
1874,4/6/2019 10:30,29.38
1875,4/6/2019 11:00,29.34
1876,4/6/2019 11:30,29.34
1877,4/6/2019 12:00,29.38
1878,4/6/2019 12:30,29.38
1879,4/6/2019 13:00,29.3
1880,4/6/2019 13:30,29.26
1881,4/6/2019 14:00,29.21
1882,4/6/2019 14:30,29.04
1883,4/6/2019 15:00,29
1884,4/6/2019 15:30,29
1885,4/6/2019 16:00,28.95
1886,4/6/2019 16:30,29
1887,4/6/2019 17:00,28.91
1888,4/6/2019 17:30,28.83
1889,4/6/2019 18:00,28.87
1890,4/6/2019 18:30,28.95
1891,4/6/2019 19:00,28.87
1892,4/6/2019 19:30,28.87
1893,4/6/2019 20:00,28.91
1894,4/6/2019 20:30,29.17
1895,4/6/2019 21:00,29.13
1896,4/6/2019 21:30,29.26
1897,4/6/2019 22:00,29.21
1898,4/6/2019 22:30,29.3
1899,4/6/2019 23:00,29.21
1900,4/6/2019 23:30,29.21
1901,4/7/2019 0:00,29.3
1902,4/7/2019 0:30,29.26
1903,4/7/2019 1:00,29.21
1904,4/7/2019 1:30,29.26
1905,4/7/2019 2:00,29.17
1906,4/7/2019 2:30,29.08
1907,4/7/2019 3:00,29.13
1908,4/7/2019 3:30,29.21
1909,4/7/2019 4:00,29.26
1910,4/7/2019 4:30,29.38
1911,4/7/2019 5:00,29.47
1912,4/7/2019 5:30,29.56
1913,4/7/2019 6:00,29.43
1914,4/7/2019 6:30,29.47
1915,4/7/2019 7:00,29.94
1916,4/7/2019 7:30,29.81
1917,4/7/2019 8:00,29.77
1918,4/7/2019 8:30,29.64
1919,4/7/2019 9:00,29.6
1920,4/7/2019 9:30,29.6
1921,4/7/2019 10:00,29.56
1922,4/7/2019 10:30,29.56
1923,4/7/2019 11:00,29.51
1924,4/7/2019 11:30,29.51
1925,4/7/2019 12:00,29.51
1926,4/7/2019 12:30,29.56
1927,4/7/2019 13:00,29.47
1928,4/7/2019 13:30,29.47
1929,4/7/2019 14:00,29.47
1930,4/7/2019 14:30,29.3
1931,4/7/2019 15:00,29.21
1932,4/7/2019 15:30,29.21
1933,4/7/2019 16:00,29.13
1934,4/7/2019 16:30,29.17
1935,4/7/2019 17:00,29.13
1936,4/7/2019 17:30,29.08
1937,4/7/2019 18:00,29.08
1938,4/7/2019 18:30,29.13
1939,4/7/2019 19:00,29.13
1940,4/7/2019 19:30,29
1941,4/7/2019 20:00,28.95
1942,4/7/2019 20:30,29.13
1943,4/7/2019 21:00,29.34
1944,4/7/2019 21:30,29.3
1945,4/7/2019 22:00,29.3
1946,4/7/2019 22:30,29.3
1947,4/7/2019 23:00,29.34
1948,4/7/2019 23:30,29.3
1949,4/8/2019 0:00,29.3
1950,4/8/2019 0:30,29.34
1951,4/8/2019 1:00,29.34
1952,4/8/2019 1:30,29.34
1953,4/8/2019 2:00,29.34
1954,4/8/2019 2:30,29.47
1955,4/8/2019 3:00,29.43
1956,4/8/2019 3:30,29.43
1957,4/8/2019 4:00,29.43
1958,4/8/2019 4:30,29.51
1959,4/8/2019 5:00,29.6
1960,4/8/2019 5:30,29.86
1961,4/8/2019 6:00,29.6
1962,4/8/2019 6:30,29.56
1963,4/8/2019 7:00,29.6
1964,4/8/2019 7:30,29.9
1965,4/8/2019 8:00,30.03
1966,4/8/2019 8:30,29.9
1967,4/8/2019 9:00,29.9
1968,4/8/2019 9:30,29.81
1969,4/8/2019 10:00,29.86
1970,4/8/2019 10:30,29.9
1971,4/8/2019 11:00,29.86
1972,4/8/2019 11:30,29.81
1973,4/8/2019 12:00,29.73
1974,4/8/2019 12:30,29.77
1975,4/8/2019 13:00,29.77
1976,4/8/2019 13:30,29.77
1977,4/8/2019 14:00,29.73
1978,4/8/2019 14:30,29.68
1979,4/8/2019 15:00,29.56
1980,4/8/2019 15:30,29.43
1981,4/8/2019 16:00,29.38
1982,4/8/2019 16:30,29.34
1983,4/8/2019 17:00,29.34
1984,4/8/2019 17:30,29.3
1985,4/8/2019 18:00,29.21
1986,4/8/2019 18:30,29.21
1987,4/8/2019 19:00,29.34
1988,4/8/2019 19:30,29.34
1989,4/8/2019 20:00,29.26
1990,4/8/2019 20:30,29.21
1991,4/8/2019 21:00,29.21
1992,4/8/2019 21:30,29.34
1993,4/8/2019 22:00,29.47
1994,4/8/2019 22:30,29.47
1995,4/8/2019 23:00,29.47
1996,4/8/2019 23:30,29.51
1997,4/9/2019 0:00,29.47
1998,4/9/2019 0:30,29.43
1999,4/9/2019 1:00,29.51
2000,4/9/2019 1:30,29.51
2001,4/9/2019 2:00,29.56
2002,4/9/2019 2:30,29.6
2003,4/9/2019 3:00,29.6
2004,4/9/2019 3:30,29.6
2005,4/9/2019 4:00,29.64
2006,4/9/2019 4:30,29.68
2007,4/9/2019 5:00,29.77
2008,4/9/2019 5:30,29.9
2009,4/9/2019 6:00,30.07
2010,4/9/2019 6:30,29.77
2011,4/9/2019 7:00,29.9
2012,4/9/2019 7:30,29.98
2013,4/9/2019 8:00,29.98
2014,4/9/2019 8:30,30.16
2015,4/9/2019 9:00,30.07
2016,4/9/2019 9:30,30.11
2017,4/9/2019 10:00,30.03
2018,4/9/2019 10:30,29.86
2019,4/9/2019 11:00,29.81
2020,4/9/2019 11:30,29.86
2021,4/9/2019 12:00,29.81
2022,4/9/2019 12:30,29.73
2023,4/9/2019 13:00,29.77
2024,4/9/2019 13:30,29.77
2025,4/9/2019 14:00,29.77
2026,4/9/2019 14:30,29.68
2027,4/9/2019 15:00,29.64
2028,4/9/2019 15:30,29.64
2029,4/9/2019 16:00,29.56
2030,4/9/2019 16:30,29.43
2031,4/9/2019 17:00,29.43
2032,4/9/2019 17:30,29.38
2033,4/9/2019 18:00,29.38
2034,4/9/2019 18:30,29.38
2035,4/9/2019 19:00,29.38
2036,4/9/2019 19:30,29.43
2037,4/9/2019 20:00,29.43
2038,4/9/2019 20:30,29.38
2039,4/9/2019 21:00,29.38
2040,4/9/2019 21:30,29.17
2041,4/9/2019 22:00,29.04
2042,4/9/2019 22:30,29.38
2043,4/9/2019 23:00,29.51
2044,4/9/2019 23:30,29.51
2045,4/10/2019 0:00,29.47
2046,4/10/2019 0:30,29.43
2047,4/10/2019 1:00,29.47
2048,4/10/2019 1:30,29.51
2049,4/10/2019 2:00,29.56
2050,4/10/2019 2:30,29.73
2051,4/10/2019 3:00,29.73
2052,4/10/2019 3:30,29.73
2053,4/10/2019 4:00,29.81
2054,4/10/2019 4:30,29.81
2055,4/10/2019 5:00,29.94
2056,4/10/2019 5:30,30.07
2057,4/10/2019 6:00,30.16
2058,4/10/2019 6:30,30.2
2059,4/10/2019 7:00,30.33
2060,4/10/2019 7:30,30.2
2061,4/10/2019 8:00,29.94
2062,4/10/2019 8:30,29.98
2063,4/10/2019 9:00,29.98
2064,4/10/2019 9:30,30.11
2065,4/10/2019 10:00,30.16
2066,4/10/2019 10:30,30.11
2067,4/10/2019 11:00,29.98
2068,4/10/2019 11:30,29.94
2069,4/10/2019 12:00,29.9
2070,4/10/2019 12:30,29.86
2071,4/10/2019 13:00,29.81
2072,4/10/2019 13:30,29.86
2073,4/10/2019 14:00,29.81
2074,4/10/2019 14:30,29.77
2075,4/10/2019 15:00,29.6
2076,4/10/2019 15:30,29.6
2077,4/10/2019 16:00,29.64
2078,4/10/2019 16:30,29.64
2079,4/10/2019 17:00,29.6
2080,4/10/2019 17:30,29.43
2081,4/10/2019 18:00,29.47
2082,4/10/2019 18:30,29.43
2083,4/10/2019 19:00,29.43
2084,4/10/2019 19:30,29.34
2085,4/10/2019 20:00,29.51
2086,4/10/2019 20:30,29.47
2087,4/10/2019 21:00,29.43
2088,4/10/2019 21:30,29.43
2089,4/10/2019 22:00,29.3
2090,4/10/2019 22:30,29.43
2091,4/10/2019 23:00,29.43
2092,4/10/2019 23:30,29.38
2093,4/11/2019 0:00,29.34
2094,4/11/2019 0:30,29.6
2095,4/11/2019 1:00,29.56
2096,4/11/2019 1:30,29.6
2097,4/11/2019 2:00,29.68
2098,4/11/2019 2:30,29.73
2099,4/11/2019 3:00,29.64
2100,4/11/2019 3:30,29.73
2101,4/11/2019 4:00,29.64
2102,4/11/2019 4:30,29.6
2103,4/11/2019 5:00,29.6
2104,4/11/2019 5:30,29.56
2105,4/11/2019 6:00,29.56
2106,4/11/2019 6:30,29.64
2107,4/11/2019 7:00,29.73
2108,4/11/2019 7:30,29.73
2109,4/11/2019 8:00,29.64
2110,4/11/2019 8:30,29.56
2111,4/11/2019 9:00,29.56
2112,4/11/2019 9:30,29.6
2113,4/11/2019 10:00,29.56
2114,4/11/2019 10:30,29.56
2115,4/11/2019 11:00,29.43
2116,4/11/2019 11:30,29.51
2117,4/11/2019 12:00,29.56
2118,4/11/2019 12:30,29.51
2119,4/11/2019 13:00,29.56
2120,4/11/2019 13:30,29.51
2121,4/11/2019 14:00,29.6
2122,4/11/2019 14:30,29.6
2123,4/11/2019 15:00,29.56
2124,4/11/2019 15:30,29.26
2125,4/11/2019 16:00,29.13
2126,4/11/2019 16:30,29.21
2127,4/11/2019 17:00,29.26
2128,4/11/2019 17:30,29.26
2129,4/11/2019 18:00,29.3
2130,4/11/2019 18:30,29.26
2131,4/11/2019 19:00,29.13
2132,4/11/2019 19:30,29.17
2133,4/11/2019 20:00,29.08
2134,4/11/2019 20:30,29.04
2135,4/11/2019 21:00,29.04
2136,4/11/2019 21:30,29.17
2137,4/11/2019 22:00,29.26
2138,4/11/2019 22:30,29.38
2139,4/11/2019 23:00,29.34
2140,4/11/2019 23:30,29.3
2141,4/12/2019 0:00,29.21
2142,4/12/2019 0:30,29.3
2143,4/12/2019 1:00,29.26
2144,4/12/2019 1:30,29.17
2145,4/12/2019 2:00,29.21
2146,4/12/2019 2:30,29.34
2147,4/12/2019 3:00,29.38
2148,4/12/2019 3:30,29.34
2149,4/12/2019 4:00,29.43
2150,4/12/2019 4:30,29.38
2151,4/12/2019 5:00,29.47
2152,4/12/2019 5:30,29.47
2153,4/12/2019 6:00,29.43
2154,4/12/2019 6:30,29.43
2155,4/12/2019 7:00,29.47
2156,4/12/2019 7:30,29.6
2157,4/12/2019 8:00,29.73
2158,4/12/2019 8:30,29.77
2159,4/12/2019 9:00,29.81
2160,4/12/2019 9:30,29.6
2161,4/12/2019 10:00,29.51
2162,4/12/2019 10:30,29.6
2163,4/12/2019 11:00,29.56
2164,4/12/2019 11:30,29.51
2165,4/12/2019 12:00,29.56
2166,4/12/2019 12:30,29.56
2167,4/12/2019 13:00,29.56
2168,4/12/2019 13:30,29.51
2169,4/12/2019 14:00,29.47
2170,4/12/2019 14:30,29.47
2171,4/12/2019 15:00,29.47
2172,4/12/2019 15:30,29.47
2173,4/12/2019 16:00,29.43
2174,4/12/2019 16:30,29.43
2175,4/12/2019 17:00,29.04
2176,4/12/2019 17:30,29.17
2177,4/12/2019 18:00,29.13
2178,4/12/2019 18:30,29.08
2179,4/12/2019 19:00,29.13
2180,4/12/2019 19:30,29.08
2181,4/12/2019 20:00,29
2182,4/12/2019 20:30,29.04
2183,4/12/2019 21:00,28.95
2184,4/12/2019 21:30,28.95
2185,4/12/2019 22:00,28.95
2186,4/12/2019 22:30,28.91
2187,4/12/2019 23:00,29.08
2188,4/12/2019 23:30,29.08
2189,4/13/2019 0:00,29.17
2190,4/13/2019 0:30,29
2191,4/13/2019 1:00,29.17
2192,4/13/2019 1:30,29.13
2193,4/13/2019 2:00,29.08
2194,4/13/2019 2:30,29.17
2195,4/13/2019 3:00,29.17
2196,4/13/2019 3:30,29.21
2197,4/13/2019 4:00,29.34
2198,4/13/2019 4:30,29.34
2199,4/13/2019 5:00,29.38
2200,4/13/2019 5:30,29.56
2201,4/13/2019 6:00,29.77
2202,4/13/2019 6:30,29.81
2203,4/13/2019 7:00,29.86
2204,4/13/2019 7:30,29.98
2205,4/13/2019 8:00,30.07
2206,4/13/2019 8:30,29.98
2207,4/13/2019 9:00,29.94
2208,4/13/2019 9:30,29.94
2209,4/13/2019 10:00,29.86
2210,4/13/2019 10:30,29.81
2211,4/13/2019 11:00,29.81
2212,4/13/2019 11:30,29.73
2213,4/13/2019 12:00,29.81
2214,4/13/2019 12:30,29.77
2215,4/13/2019 13:00,29.77
2216,4/13/2019 13:30,29.56
2217,4/13/2019 14:00,29.68
2218,4/13/2019 14:30,29.64
2219,4/13/2019 15:00,29.6
2220,4/13/2019 15:30,29.56
2221,4/13/2019 16:00,29.51
2222,4/13/2019 16:30,29.43
2223,4/13/2019 17:00,29.47
2224,4/13/2019 17:30,29.47
2225,4/13/2019 18:00,29.43
2226,4/13/2019 18:30,29.08
2227,4/13/2019 19:00,29.04
2228,4/13/2019 19:30,29.04
2229,4/13/2019 20:00,29.04
2230,4/13/2019 20:30,29.04
2231,4/13/2019 21:00,29.13
2232,4/13/2019 21:30,29.08
2233,4/13/2019 22:00,29.08
2234,4/13/2019 22:30,29.08
2235,4/13/2019 23:00,29.08
2236,4/13/2019 23:30,28.91
2237,4/14/2019 0:00,29.17
2238,4/14/2019 0:30,29.17
2239,4/14/2019 1:00,29.17
2240,4/14/2019 1:30,29.21
2241,4/14/2019 2:00,29.17
2242,4/14/2019 2:30,29.17
2243,4/14/2019 3:00,29.08
2244,4/14/2019 3:30,29.17
2245,4/14/2019 4:00,29.3
2246,4/14/2019 4:30,29.34
2247,4/14/2019 5:00,29.3
2248,4/14/2019 5:30,29.38
2249,4/14/2019 6:00,29.38
2250,4/14/2019 6:30,29.3
2251,4/14/2019 7:00,29.3
2252,4/14/2019 7:30,29.38
2253,4/14/2019 8:00,29.34
2254,4/14/2019 8:30,29.34
2255,4/14/2019 9:00,29.43
2256,4/14/2019 9:30,29.43
2257,4/14/2019 10:00,29.34
2258,4/14/2019 10:30,29.38
2259,4/14/2019 11:00,29.34
2260,4/14/2019 11:30,29.3
2261,4/14/2019 12:00,29.26
2262,4/14/2019 12:30,29.26
2263,4/14/2019 13:00,29.38
2264,4/14/2019 13:30,29.38
2265,4/14/2019 14:00,29.17
2266,4/14/2019 14:30,29.13
2267,4/14/2019 15:00,29.04
2268,4/14/2019 15:30,28.95
2269,4/14/2019 16:00,29.13
2270,4/14/2019 16:30,29.08
2271,4/14/2019 17:00,29.21
2272,4/14/2019 17:30,29.17
2273,4/14/2019 18:00,29.21
2274,4/14/2019 18:30,28.83
2275,4/14/2019 19:00,28.87
2276,4/14/2019 19:30,28.7
2277,4/14/2019 20:00,28.61
2278,4/14/2019 20:30,28.95
2279,4/14/2019 21:00,28.95
2280,4/14/2019 21:30,29.08
2281,4/14/2019 22:00,29.04
2282,4/14/2019 22:30,29.04
2283,4/14/2019 23:00,29
2284,4/14/2019 23:30,29
2285,4/15/2019 0:00,28.91
2286,4/15/2019 0:30,28.95
2287,4/15/2019 1:00,28.95
2288,4/15/2019 1:30,28.91
2289,4/15/2019 2:00,29
2290,4/15/2019 2:30,29.08
2291,4/15/2019 3:00,29.13
2292,4/15/2019 3:30,29.21
2293,4/15/2019 4:00,29.13
2294,4/15/2019 4:30,29.17
2295,4/15/2019 5:00,29.13
2296,4/15/2019 5:30,29.17
2297,4/15/2019 6:00,29.13
2298,4/15/2019 6:30,29.21
2299,4/15/2019 7:00,29.34
2300,4/15/2019 7:30,29.21
2301,4/15/2019 8:00,29.21
2302,4/15/2019 8:30,29.34
2303,4/15/2019 9:00,29.3
2304,4/15/2019 9:30,29.3
2305,4/15/2019 10:00,29.3
2306,4/15/2019 10:30,29.3
2307,4/15/2019 11:00,29.38
2308,4/15/2019 11:30,29.38
2309,4/15/2019 12:00,29.34
2310,4/15/2019 12:30,29.34
2311,4/15/2019 13:00,29.26
2312,4/15/2019 13:30,29.26
2313,4/15/2019 14:00,29.26
2314,4/15/2019 14:30,29.3
2315,4/15/2019 15:00,29.26
2316,4/15/2019 15:30,29.17
2317,4/15/2019 16:00,29.13
2318,4/15/2019 16:30,29.17
2319,4/15/2019 17:00,29.13
2320,4/15/2019 17:30,29.04
2321,4/15/2019 18:00,29.04
2322,4/15/2019 18:30,29.08
2323,4/15/2019 19:00,29.04
2324,4/15/2019 19:30,28.95
2325,4/15/2019 20:00,28.95
2326,4/15/2019 20:30,28.83
2327,4/15/2019 21:00,28.91
2328,4/15/2019 21:30,28.95
2329,4/15/2019 22:00,28.95
2330,4/15/2019 22:30,29.08
2331,4/15/2019 23:00,29.04
2332,4/15/2019 23:30,29
2333,4/16/2019 0:00,29
2334,4/16/2019 0:30,29.04
2335,4/16/2019 1:00,29.08
2336,4/16/2019 1:30,29.21
2337,4/16/2019 2:00,29.3
2338,4/16/2019 2:30,29.21
2339,4/16/2019 3:00,29.3
2340,4/16/2019 3:30,29.43
2341,4/16/2019 4:00,29.56
2342,4/16/2019 4:30,29.51
2343,4/16/2019 5:00,29.3
2344,4/16/2019 5:30,29.3
2345,4/16/2019 6:00,29.3
2346,4/16/2019 6:30,29.3
2347,4/16/2019 7:00,29.34
2348,4/16/2019 7:30,29.43
2349,4/16/2019 8:00,29.43
2350,4/16/2019 8:30,29.3
2351,4/16/2019 9:00,29.3
2352,4/16/2019 9:30,29.3
2353,4/16/2019 10:00,29.26
2354,4/16/2019 10:30,29.34
2355,4/16/2019 11:00,29.38
2356,4/16/2019 11:30,29.47
2357,4/16/2019 12:00,29.47
2358,4/16/2019 12:30,29.47
2359,4/16/2019 13:00,29.47
2360,4/16/2019 13:30,29.43
2361,4/16/2019 14:00,29.43
2362,4/16/2019 14:30,29.43
2363,4/16/2019 15:00,29.47
2364,4/16/2019 15:30,29.38
2365,4/16/2019 16:00,29.26
2366,4/16/2019 16:30,29.34
2367,4/16/2019 17:00,29.26
2368,4/16/2019 17:30,29.21
2369,4/16/2019 18:00,29.08
2370,4/16/2019 18:30,29.13
2371,4/16/2019 19:00,29.13
2372,4/16/2019 19:30,29.13
2373,4/16/2019 20:00,29.13
2374,4/16/2019 20:30,29.08
2375,4/16/2019 21:00,29.13
2376,4/16/2019 21:30,29.13
2377,4/16/2019 22:00,29.13
2378,4/16/2019 22:30,29.08
2379,4/16/2019 23:00,29.08
2380,4/16/2019 23:30,29.17
2381,4/17/2019 0:00,29.17
2382,4/17/2019 0:30,29.17
2383,4/17/2019 1:00,29.26
2384,4/17/2019 1:30,29.38
2385,4/17/2019 2:00,29.51
2386,4/17/2019 2:30,29.51
2387,4/17/2019 3:00,29.47
2388,4/17/2019 3:30,29.56
2389,4/17/2019 4:00,29.81
2390,4/17/2019 4:30,29.86
2391,4/17/2019 5:00,29.73
2392,4/17/2019 5:30,29.51
2393,4/17/2019 6:00,29.43
2394,4/17/2019 6:30,29.43
2395,4/17/2019 7:00,29.47
