Plot Title: Santa Marta,,,,,,
#,"Date Time, GMT-05:00","Temp, øF (LGR S/N: 20350662, SEN S/N: 20350662)",Coupler Attached (LGR S/N: 20350662),Host Connected (LGR S/N: 20350662),Stopped (LGR S/N: 20350662),End Of File (LGR S/N: 20350662)
1280,8/29/2018 10:00,83.043,,,,
1281,8/29/2018 10:30,82.864,,,,
1282,8/29/2018 11:00,83.579,,,,
1283,8/29/2018 11:30,84.115,,,,
1284,8/29/2018 12:00,84.295,,,,
1285,8/29/2018 12:30,84.474,,,,
1286,8/29/2018 13:00,84.474,,,,
1287,8/29/2018 13:30,84.115,,,,
1288,8/29/2018 14:00,84.115,,,,
1289,8/29/2018 14:30,84.115,,,,
1290,8/29/2018 15:00,84.474,,,,
1291,8/29/2018 15:30,84.295,,,,
1292,8/29/2018 16:00,83.935,,,,
1293,8/29/2018 16:30,84.115,,,,
1294,8/29/2018 17:00,84.295,,,,
1295,8/29/2018 17:30,83.935,,,,
1296,8/29/2018 18:00,83.935,,,,
1297,8/29/2018 18:30,83.935,,,,
1298,8/29/2018 19:00,83.757,,,,
1299,8/29/2018 19:30,83.757,,,,
1300,8/29/2018 20:00,83.579,,,,
1301,8/29/2018 20:30,83.579,,,,
1302,8/29/2018 21:00,83.399,,,,
1303,8/29/2018 21:30,83.399,,,,
1304,8/29/2018 22:00,83.221,,,,
1305,8/29/2018 22:30,83.221,,,,
1306,8/29/2018 23:00,83.043,,,,
1307,8/29/2018 23:30,83.043,,,,
1308,8/30/2018 0:00,83.043,,,,
1309,8/30/2018 0:30,83.043,,,,
1310,8/30/2018 1:00,82.864,,,,
1311,8/30/2018 1:30,82.864,,,,
1312,8/30/2018 2:00,82.864,,,,
1313,8/30/2018 2:30,82.686,,,,
1314,8/30/2018 3:00,82.686,,,,
1315,8/30/2018 3:30,82.686,,,,
1316,8/30/2018 4:00,82.686,,,,
1317,8/30/2018 4:30,82.508,,,,
1318,8/30/2018 5:00,82.508,,,,
1319,8/30/2018 5:30,82.33,,,,
1320,8/30/2018 6:00,82.33,,,,
1321,8/30/2018 6:30,82.33,,,,
1322,8/30/2018 7:00,82.33,,,,
1323,8/30/2018 7:30,82.33,,,,
1324,8/30/2018 8:00,82.33,,,,
1325,8/30/2018 8:30,82.33,,,,
1326,8/30/2018 9:00,82.152,,,,
1327,8/30/2018 9:30,81.797,,,,
1328,8/30/2018 10:00,81.797,,,,
1329,8/30/2018 10:30,81.797,,,,
1330,8/30/2018 11:00,81.975,,,,
1331,8/30/2018 11:30,82.152,,,,
1332,8/30/2018 12:00,82.33,,,,
1333,8/30/2018 12:30,82.686,,,,
1334,8/30/2018 13:00,82.686,,,,
1335,8/30/2018 13:30,82.864,,,,
1336,8/30/2018 14:00,83.399,,,,
1337,8/30/2018 14:30,83.579,,,,
1338,8/30/2018 15:00,83.399,,,,
1339,8/30/2018 15:30,83.043,,,,
1340,8/30/2018 16:00,86.823,,,,
1341,8/30/2018 16:30,83.221,,,,
1342,8/30/2018 17:00,83.221,,,,
1343,8/30/2018 17:30,83.221,,,,
1344,8/30/2018 18:00,83.043,,,,
1345,8/30/2018 18:30,83.043,,,,
1346,8/30/2018 19:00,83.043,,,,
1347,8/30/2018 19:30,83.221,,,,
1348,8/30/2018 20:00,83.043,,,,
1349,8/30/2018 20:30,83.043,,,,
1350,8/30/2018 21:00,83.043,,,,
1351,8/30/2018 21:30,82.864,,,,
1352,8/30/2018 22:00,82.864,,,,
1353,8/30/2018 22:30,82.864,,,,
1354,8/30/2018 23:00,82.686,,,,
1355,8/30/2018 23:30,82.686,,,,
1356,8/31/2018 0:00,82.508,,,,
1357,8/31/2018 0:30,82.508,,,,
1358,8/31/2018 1:00,82.508,,,,
1359,8/31/2018 1:30,82.508,,,,
1360,8/31/2018 2:00,82.33,,,,
1361,8/31/2018 2:30,82.33,,,,
1362,8/31/2018 3:00,82.33,,,,
1363,8/31/2018 3:30,82.33,,,,
1364,8/31/2018 4:00,82.33,,,,
1365,8/31/2018 4:30,82.33,,,,
1366,8/31/2018 5:00,82.33,,,,
1367,8/31/2018 5:30,82.152,,,,
1368,8/31/2018 6:00,82.152,,,,
1369,8/31/2018 6:30,82.152,,,,
1370,8/31/2018 7:00,82.152,,,,
1371,8/31/2018 7:30,82.152,,,,
1372,8/31/2018 8:00,82.33,,,,
1373,8/31/2018 8:30,82.33,,,,
1374,8/31/2018 9:00,82.508,,,,
1375,8/31/2018 9:30,82.508,,,,
1376,8/31/2018 10:00,82.508,,,,
1377,8/31/2018 10:30,82.686,,,,
1378,8/31/2018 11:00,82.864,,,,
1379,8/31/2018 11:30,83.043,,,,
1380,8/31/2018 12:00,83.221,,,,
1381,8/31/2018 12:30,83.935,,,,
1382,8/31/2018 13:00,84.474,,,,
1383,8/31/2018 13:30,84.834,,,,
1384,8/31/2018 14:00,85.735,,,,
1385,8/31/2018 14:30,85.915,,,,
1386,8/31/2018 15:00,85.915,,,,
1387,8/31/2018 15:30,85.915,,,,
1388,8/31/2018 16:00,85.554,,,,
1389,8/31/2018 16:30,85.374,,,,
1390,8/31/2018 17:00,84.834,,,,
1391,8/31/2018 17:30,84.295,,,,
1392,8/31/2018 18:00,84.115,,,,
1393,8/31/2018 18:30,84.115,,,,
1394,8/31/2018 19:00,84.295,,,,
1395,8/31/2018 19:30,84.474,,,,
1396,8/31/2018 20:00,84.834,,,,
1397,8/31/2018 20:30,84.834,,,,
1398,8/31/2018 21:00,84.654,,,,
1399,8/31/2018 21:30,84.654,,,,
1400,8/31/2018 22:00,84.474,,,,
1401,8/31/2018 22:30,84.474,,,,
1402,8/31/2018 23:00,84.295,,,,
1403,8/31/2018 23:30,84.295,,,,
1404,9/1/2018 0:00,84.115,,,,
1405,9/1/2018 0:30,84.115,,,,
1406,9/1/2018 1:00,84.115,,,,
1407,9/1/2018 1:30,83.935,,,,
1408,9/1/2018 2:00,83.935,,,,
1409,9/1/2018 2:30,83.935,,,,
1410,9/1/2018 3:00,83.757,,,,
1411,9/1/2018 3:30,83.757,,,,
1412,9/1/2018 4:00,83.757,,,,
1413,9/1/2018 4:30,83.579,,,,
1414,9/1/2018 5:00,83.579,,,,
1415,9/1/2018 5:30,83.399,,,,
1416,9/1/2018 6:00,83.399,,,,
1417,9/1/2018 6:30,83.221,,,,
1418,9/1/2018 7:00,83.221,,,,
1419,9/1/2018 7:30,83.221,,,,
1420,9/1/2018 8:00,83.221,,,,
1421,9/1/2018 8:30,83.221,,,,
1422,9/1/2018 9:00,83.221,,,,
1423,9/1/2018 9:30,83.221,,,,
1424,9/1/2018 10:00,82.864,,,,
1425,9/1/2018 10:30,82.686,,,,
1426,9/1/2018 11:00,83.221,,,,
1427,9/1/2018 11:30,83.043,,,,
1428,9/1/2018 12:00,83.579,,,,
1429,9/1/2018 12:30,84.295,,,,
1430,9/1/2018 13:00,85.014,,,,
1431,9/1/2018 13:30,85.735,,,,
1432,9/1/2018 14:00,85.915,,,,
1433,9/1/2018 14:30,85.915,,,,
1434,9/1/2018 15:00,85.554,,,,
1435,9/1/2018 15:30,85.554,,,,
1436,9/1/2018 16:00,85.194,,,,
1437,9/1/2018 16:30,85.194,,,,
1438,9/1/2018 17:00,84.834,,,,
1439,9/1/2018 17:30,84.654,,,,
1440,9/1/2018 18:00,85.014,,,,
1441,9/1/2018 18:30,85.014,,,,
1442,9/1/2018 19:00,85.014,,,,
1443,9/1/2018 19:30,84.834,,,,
1444,9/1/2018 20:00,84.834,,,,
1445,9/1/2018 20:30,84.834,,,,
1446,9/1/2018 21:00,84.654,,,,
1447,9/1/2018 21:30,84.474,,,,
1448,9/1/2018 22:00,84.474,,,,
1449,9/1/2018 22:30,84.474,,,,
1450,9/1/2018 23:00,84.474,,,,
1451,9/1/2018 23:30,84.295,,,,
1452,9/2/2018 0:00,84.295,,,,
1453,9/2/2018 0:30,84.295,,,,
1454,9/2/2018 1:00,84.115,,,,
1455,9/2/2018 1:30,84.115,,,,
1456,9/2/2018 2:00,83.935,,,,
1457,9/2/2018 2:30,83.935,,,,
1458,9/2/2018 3:00,83.757,,,,
1459,9/2/2018 3:30,83.757,,,,
1460,9/2/2018 4:00,83.579,,,,
1461,9/2/2018 4:30,83.579,,,,
1462,9/2/2018 5:00,83.399,,,,
1463,9/2/2018 5:30,83.399,,,,
1464,9/2/2018 6:00,83.399,,,,
1465,9/2/2018 6:30,83.221,,,,
1466,9/2/2018 7:00,83.221,,,,
1467,9/2/2018 7:30,83.221,,,,
1468,9/2/2018 8:00,83.221,,,,
1469,9/2/2018 8:30,83.221,,,,
1470,9/2/2018 9:00,83.399,,,,
1471,9/2/2018 9:30,83.399,,,,
1472,9/2/2018 10:00,83.399,,,,
1473,9/2/2018 10:30,83.579,,,,
1474,9/2/2018 11:00,83.935,,,,
1475,9/2/2018 11:30,83.935,,,,
1476,9/2/2018 12:00,83.757,,,,
1477,9/2/2018 12:30,84.295,,,,
1478,9/2/2018 13:00,85.374,,,,
1479,9/2/2018 13:30,85.014,,,,
1480,9/2/2018 14:00,84.834,,,,
1481,9/2/2018 14:30,85.374,,,,
1482,9/2/2018 15:00,85.014,,,,
1483,9/2/2018 15:30,84.474,,,,
1484,9/2/2018 16:00,84.474,,,,
1485,9/2/2018 16:30,84.654,,,,
1486,9/2/2018 17:00,84.474,,,,
1487,9/2/2018 17:30,84.295,,,,
1488,9/2/2018 18:00,84.115,,,,
1489,9/2/2018 18:30,84.115,,,,
1490,9/2/2018 19:00,83.935,,,,
1491,9/2/2018 19:30,83.935,,,,
1492,9/2/2018 20:00,83.935,,,,
1493,9/2/2018 20:30,83.935,,,,
1494,9/2/2018 21:00,83.935,,,,
1495,9/2/2018 21:30,83.935,,,,
1496,9/2/2018 22:00,83.935,,,,
1497,9/2/2018 22:30,83.757,,,,
1498,9/2/2018 23:00,83.757,,,,
1499,9/2/2018 23:30,83.757,,,,
1500,9/3/2018 0:00,83.757,,,,
1501,9/3/2018 0:30,83.579,,,,
1502,9/3/2018 1:00,83.579,,,,
1503,9/3/2018 1:30,83.399,,,,
1504,9/3/2018 2:00,83.399,,,,
1505,9/3/2018 2:30,83.221,,,,
1506,9/3/2018 3:00,83.221,,,,
1507,9/3/2018 3:30,83.221,,,,
1508,9/3/2018 4:00,83.221,,,,
1509,9/3/2018 4:30,83.043,,,,
1510,9/3/2018 5:00,83.043,,,,
1511,9/3/2018 5:30,83.043,,,,
1512,9/3/2018 6:00,82.864,,,,
1513,9/3/2018 6:30,82.864,,,,
1514,9/3/2018 7:00,82.864,,,,
1515,9/3/2018 7:30,82.864,,,,
1516,9/3/2018 8:00,83.043,,,,
1517,9/3/2018 8:30,83.043,,,,
1518,9/3/2018 9:00,83.221,,,,
1519,9/3/2018 9:30,83.221,,,,
1520,9/3/2018 10:00,83.221,,,,
1521,9/3/2018 10:30,83.221,,,,
1522,9/3/2018 11:00,83.399,,,,
1523,9/3/2018 11:30,83.757,,,,
1524,9/3/2018 12:00,84.115,,,,
1525,9/3/2018 12:30,84.654,,,,
1526,9/3/2018 13:00,84.834,,,,
1527,9/3/2018 13:30,84.834,,,,
1528,9/3/2018 14:00,85.014,,,,
1529,9/3/2018 14:30,85.194,,,,
1530,9/3/2018 15:00,85.014,,,,
1531,9/3/2018 15:30,85.014,,,,
1532,9/3/2018 16:00,85.014,,,,
1533,9/3/2018 16:30,85.014,,,,
1534,9/3/2018 17:00,85.014,,,,
1535,9/3/2018 17:30,85.194,,,,
1536,9/3/2018 18:00,85.014,,,,
1537,9/3/2018 18:30,85.014,,,,
1538,9/3/2018 19:00,85.014,,,,
1539,9/3/2018 19:30,85.014,,,,
1540,9/3/2018 20:00,85.014,,,,
1541,9/3/2018 20:30,84.834,,,,
1542,9/3/2018 21:00,84.654,,,,
1543,9/3/2018 21:30,84.654,,,,
1544,9/3/2018 22:00,84.474,,,,
1545,9/3/2018 22:30,84.295,,,,
1546,9/3/2018 23:00,84.295,,,,
1547,9/3/2018 23:30,84.115,,,,
1548,9/4/2018 0:00,84.115,,,,
1549,9/4/2018 0:30,83.935,,,,
1550,9/4/2018 1:00,83.935,,,,
1551,9/4/2018 1:30,83.935,,,,
1552,9/4/2018 2:00,83.757,,,,
1553,9/4/2018 2:30,83.579,,,,
1554,9/4/2018 3:00,83.579,,,,
1555,9/4/2018 3:30,83.579,,,,
1556,9/4/2018 4:00,83.399,,,,
1557,9/4/2018 4:30,83.221,,,,
1558,9/4/2018 5:00,83.221,,,,
1559,9/4/2018 5:30,83.043,,,,
1560,9/4/2018 6:00,83.043,,,,
1561,9/4/2018 6:30,83.043,,,,
1562,9/4/2018 7:00,82.864,,,,
1563,9/4/2018 7:30,82.864,,,,
1564,9/4/2018 8:00,82.864,,,,
1565,9/4/2018 8:30,82.864,,,,
1566,9/4/2018 9:00,82.864,,,,
1567,9/4/2018 9:30,82.686,,,,
1568,9/4/2018 10:00,82.686,,,,
1569,9/4/2018 10:30,82.864,,,,
1570,9/4/2018 11:00,82.864,,,,
1571,9/4/2018 11:30,83.043,,,,
1572,9/4/2018 12:00,83.399,,,,
1573,9/4/2018 12:30,83.579,,,,
1574,9/4/2018 13:00,83.935,,,,
1575,9/4/2018 13:30,84.295,,,,
1576,9/4/2018 14:00,84.834,,,,
1577,9/4/2018 14:30,84.834,,,,
1578,9/4/2018 15:00,84.295,,,,
1579,9/4/2018 15:30,83.935,,,,
1580,9/4/2018 16:00,83.757,,,,
1581,9/4/2018 16:30,83.757,,,,
1582,9/4/2018 17:00,83.935,,,,
1583,9/4/2018 17:30,83.935,,,,
1584,9/4/2018 18:00,84.115,,,,
1585,9/4/2018 18:30,83.935,,,,
1586,9/4/2018 19:00,83.935,,,,
1587,9/4/2018 19:30,84.115,,,,
1588,9/4/2018 20:00,84.115,,,,
1589,9/4/2018 20:30,84.115,,,,
1590,9/4/2018 21:00,83.757,,,,
1591,9/4/2018 21:30,83.399,,,,
1592,9/4/2018 22:00,83.579,,,,
1593,9/4/2018 22:30,83.757,,,,
1594,9/4/2018 23:00,83.579,,,,
1595,9/4/2018 23:30,83.579,,,,
1596,9/5/2018 0:00,83.399,,,,
1597,9/5/2018 0:30,83.399,,,,
1598,9/5/2018 1:00,83.221,,,,
1599,9/5/2018 1:30,83.221,,,,
1600,9/5/2018 2:00,83.043,,,,
1601,9/5/2018 2:30,83.043,,,,
1602,9/5/2018 3:00,82.864,,,,
1603,9/5/2018 3:30,82.864,,,,
1604,9/5/2018 4:00,82.864,,,,
1605,9/5/2018 4:30,82.686,,,,
1606,9/5/2018 5:00,82.686,,,,
1607,9/5/2018 5:30,82.686,,,,
1608,9/5/2018 6:00,82.508,,,,
1609,9/5/2018 6:30,82.508,,,,
1610,9/5/2018 7:00,82.508,,,,
1611,9/5/2018 7:30,82.33,,,,
1612,9/5/2018 8:00,82.33,,,,
1613,9/5/2018 8:30,82.508,,,,
1614,9/5/2018 9:00,82.508,,,,
1615,9/5/2018 9:30,82.508,,,,
1616,9/5/2018 10:00,82.33,,,,
1617,9/5/2018 10:30,82.152,,,,
1618,9/5/2018 11:00,82.152,,,,
1619,9/5/2018 11:30,82.33,,,,
1620,9/5/2018 12:00,82.686,,,,
1621,9/5/2018 12:30,83.221,,,,
1622,9/5/2018 13:00,83.221,,,,
1623,9/5/2018 13:30,83.935,,,,
1624,9/5/2018 14:00,83.757,,,,
1625,9/5/2018 14:30,83.579,,,,
1626,9/5/2018 15:00,83.757,,,,
1627,9/5/2018 15:30,83.579,,,,
1628,9/5/2018 16:00,83.579,,,,
1629,9/5/2018 16:30,83.757,,,,
1630,9/5/2018 17:00,83.757,,,,
1631,9/5/2018 17:30,83.757,,,,
1632,9/5/2018 18:00,83.757,,,,
1633,9/5/2018 18:30,83.579,,,,
1634,9/5/2018 19:00,83.399,,,,
1635,9/5/2018 19:30,83.399,,,,
1636,9/5/2018 20:00,83.399,,,,
1637,9/5/2018 20:30,83.579,,,,
1638,9/5/2018 21:00,83.579,,,,
1639,9/5/2018 21:30,83.579,,,,
1640,9/5/2018 22:00,83.579,,,,
1641,9/5/2018 22:30,83.579,,,,
1642,9/5/2018 23:00,83.579,,,,
1643,9/5/2018 23:30,83.579,,,,
1644,9/6/2018 0:00,83.579,,,,
1645,9/6/2018 0:30,83.579,,,,
1646,9/6/2018 1:00,83.579,,,,
1647,9/6/2018 1:30,83.579,,,,
1648,9/6/2018 2:00,83.579,,,,
1649,9/6/2018 2:30,83.579,,,,
1650,9/6/2018 3:00,83.579,,,,
1651,9/6/2018 3:30,83.579,,,,
1652,9/6/2018 4:00,83.579,,,,
1653,9/6/2018 4:30,83.579,,,,
1654,9/6/2018 5:00,83.399,,,,
1655,9/6/2018 5:30,83.579,,,,
1656,9/6/2018 6:00,83.579,,,,
1657,9/6/2018 6:30,83.399,,,,
1658,9/6/2018 7:00,83.579,,,,
1659,9/6/2018 7:30,83.399,,,,
1660,9/6/2018 8:00,83.399,,,,
1661,9/6/2018 8:30,83.579,,,,
1662,9/6/2018 9:00,83.579,,,,
1663,9/6/2018 9:30,83.399,,,,
1664,9/6/2018 10:00,83.579,,,,
1665,9/6/2018 10:30,83.579,,,,
1666,9/6/2018 11:00,83.579,,,,
1667,9/6/2018 11:30,83.757,,,,
1668,9/6/2018 12:00,83.757,,,,
1669,9/6/2018 12:30,83.935,,,,
1670,9/6/2018 13:00,84.115,,,,
1671,9/6/2018 13:30,84.295,,,,
1672,9/6/2018 14:00,84.295,,,,
1673,9/6/2018 14:30,84.654,,,,
1674,9/6/2018 15:00,84.654,,,,
1675,9/6/2018 15:30,84.115,,,,
1676,9/6/2018 16:00,84.115,,,,
1677,9/6/2018 16:30,84.295,,,,
1678,9/6/2018 17:00,84.295,,,,
1679,9/6/2018 17:30,84.115,,,,
1680,9/6/2018 18:00,84.115,,,,
1681,9/6/2018 18:30,83.935,,,,
1682,9/6/2018 19:00,83.935,,,,
1683,9/6/2018 19:30,83.935,,,,
1684,9/6/2018 20:00,83.935,,,,
1685,9/6/2018 20:30,83.935,,,,
1686,9/6/2018 21:00,83.757,,,,
1687,9/6/2018 21:30,83.757,,,,
1688,9/6/2018 22:00,83.757,,,,
1689,9/6/2018 22:30,83.757,,,,
1690,9/6/2018 23:00,83.757,,,,
1691,9/6/2018 23:30,83.757,,,,
1692,9/7/2018 0:00,83.757,,,,
1693,9/7/2018 0:30,83.579,,,,
1694,9/7/2018 1:00,83.579,,,,
1695,9/7/2018 1:30,83.579,,,,
1696,9/7/2018 2:00,83.579,,,,
1697,9/7/2018 2:30,83.579,,,,
1698,9/7/2018 3:00,83.399,,,,
1699,9/7/2018 3:30,83.399,,,,
1700,9/7/2018 4:00,83.399,,,,
1701,9/7/2018 4:30,83.221,,,,
1702,9/7/2018 5:00,83.221,,,,
1703,9/7/2018 5:30,83.221,,,,
1704,9/7/2018 6:00,83.221,,,,
1705,9/7/2018 6:30,83.221,,,,
1706,9/7/2018 7:00,83.043,,,,
1707,9/7/2018 7:30,83.043,,,,
1708,9/7/2018 8:00,83.043,,,,
1709,9/7/2018 8:30,83.221,,,,
1710,9/7/2018 9:00,83.221,,,,
1711,9/7/2018 9:30,83.221,,,,
1712,9/7/2018 10:00,83.221,,,,
1713,9/7/2018 10:30,83.399,,,,
1714,9/7/2018 11:00,83.399,,,,
1715,9/7/2018 11:30,83.579,,,,
1716,9/7/2018 12:00,83.579,,,,
1717,9/7/2018 12:30,83.579,,,,
1718,9/7/2018 13:00,83.935,,,,
1719,9/7/2018 13:30,84.115,,,,
1720,9/7/2018 14:00,84.474,,,,
1721,9/7/2018 14:30,84.474,,,,
1722,9/7/2018 15:00,84.654,,,,
1723,9/7/2018 15:30,84.834,,,,
1724,9/7/2018 16:00,84.654,,,,
1725,9/7/2018 16:30,84.295,,,,
1726,9/7/2018 17:00,84.115,,,,
1727,9/7/2018 17:30,84.115,,,,
1728,9/7/2018 18:00,84.115,,,,
1729,9/7/2018 18:30,84.115,,,,
1730,9/7/2018 19:00,83.935,,,,
1731,9/7/2018 19:30,83.935,,,,
1732,9/7/2018 20:00,83.935,,,,
1733,9/7/2018 20:30,83.757,,,,
1734,9/7/2018 21:00,83.399,,,,
1735,9/7/2018 21:30,83.757,,,,
1736,9/7/2018 22:00,83.757,,,,
1737,9/7/2018 22:30,83.757,,,,
1738,9/7/2018 23:00,83.399,,,,
1739,9/7/2018 23:30,83.579,,,,
1740,9/8/2018 0:00,83.579,,,,
1741,9/8/2018 0:30,83.579,,,,
1742,9/8/2018 1:00,83.579,,,,
1743,9/8/2018 1:30,83.399,,,,
1744,9/8/2018 2:00,83.221,,,,
1745,9/8/2018 2:30,83.221,,,,
1746,9/8/2018 3:00,83.399,,,,
1747,9/8/2018 3:30,83.221,,,,
1748,9/8/2018 4:00,83.221,,,,
1749,9/8/2018 4:30,83.221,,,,
1750,9/8/2018 5:00,83.043,,,,
1751,9/8/2018 5:30,83.043,,,,
1752,9/8/2018 6:00,83.043,,,,
1753,9/8/2018 6:30,83.043,,,,
1754,9/8/2018 7:00,83.043,,,,
1755,9/8/2018 7:30,83.221,,,,
1756,9/8/2018 8:00,83.043,,,,
1757,9/8/2018 8:30,82.864,,,,
1758,9/8/2018 9:00,83.043,,,,
1759,9/8/2018 9:30,83.043,,,,
1760,9/8/2018 10:00,83.043,,,,
1761,9/8/2018 10:30,83.043,,,,
1762,9/8/2018 11:00,83.043,,,,
1763,9/8/2018 11:30,83.043,,,,
1764,9/8/2018 12:00,83.221,,,,
1765,9/8/2018 12:30,83.757,,,,
1766,9/8/2018 13:00,83.935,,,,
1767,9/8/2018 13:30,84.474,,,,
1768,9/8/2018 14:00,84.654,,,,
1769,9/8/2018 14:30,84.474,,,,
1770,9/8/2018 15:00,84.834,,,,
1771,9/8/2018 15:30,84.654,,,,
1772,9/8/2018 16:00,84.295,,,,
1773,9/8/2018 16:30,84.295,,,,
1774,9/8/2018 17:00,83.757,,,,
1775,9/8/2018 17:30,83.757,,,,
1776,9/8/2018 18:00,83.579,,,,
1777,9/8/2018 18:30,83.579,,,,
1778,9/8/2018 19:00,83.579,,,,
1779,9/8/2018 19:30,83.579,,,,
1780,9/8/2018 20:00,83.579,,,,
1781,9/8/2018 20:30,83.399,,,,
1782,9/8/2018 21:00,83.399,,,,
1783,9/8/2018 21:30,83.399,,,,
1784,9/8/2018 22:00,83.399,,,,
1785,9/8/2018 22:30,83.399,,,,
1786,9/8/2018 23:00,83.399,,,,
1787,9/8/2018 23:30,83.221,,,,
1788,9/9/2018 0:00,83.221,,,,
1789,9/9/2018 0:30,83.043,,,,
1790,9/9/2018 1:00,83.043,,,,
1791,9/9/2018 1:30,83.043,,,,
1792,9/9/2018 2:00,83.043,,,,
1793,9/9/2018 2:30,82.864,,,,
1794,9/9/2018 3:00,82.864,,,,
1795,9/9/2018 3:30,82.864,,,,
1796,9/9/2018 4:00,82.864,,,,
1797,9/9/2018 4:30,82.686,,,,
1798,9/9/2018 5:00,82.686,,,,
1799,9/9/2018 5:30,82.508,,,,
1800,9/9/2018 6:00,82.508,,,,
1801,9/9/2018 6:30,82.508,,,,
1802,9/9/2018 7:00,82.508,,,,
1803,9/9/2018 7:30,82.686,,,,
1804,9/9/2018 8:00,82.686,,,,
1805,9/9/2018 8:30,82.686,,,,
1806,9/9/2018 9:00,82.686,,,,
1807,9/9/2018 9:30,82.864,,,,
1808,9/9/2018 10:00,83.043,,,,
1809,9/9/2018 10:30,83.043,,,,
1810,9/9/2018 11:00,83.399,,,,
1811,9/9/2018 11:30,83.579,,,,
1812,9/9/2018 12:00,83.935,,,,
1813,9/9/2018 12:30,84.115,,,,
1814,9/9/2018 13:00,84.654,,,,
1815,9/9/2018 13:30,85.194,,,,
1816,9/9/2018 14:00,85.014,,,,
1817,9/9/2018 14:30,85.554,,,,
1818,9/9/2018 15:00,85.735,,,,
1819,9/9/2018 15:30,85.735,,,,
1820,9/9/2018 16:00,85.554,,,,
1821,9/9/2018 16:30,85.554,,,,
1822,9/9/2018 17:00,85.554,,,,
1823,9/9/2018 17:30,85.374,,,,
1824,9/9/2018 18:00,85.374,,,,
1825,9/9/2018 18:30,85.374,,,,
1826,9/9/2018 19:00,85.014,,,,
1827,9/9/2018 19:30,85.014,,,,
1828,9/9/2018 20:00,85.014,,,,
1829,9/9/2018 20:30,85.014,,,,
1830,9/9/2018 21:00,85.014,,,,
1831,9/9/2018 21:30,84.834,,,,
1832,9/9/2018 22:00,84.654,,,,
1833,9/9/2018 22:30,84.654,,,,
1834,9/9/2018 23:00,84.654,,,,
1835,9/9/2018 23:30,84.654,,,,
1836,9/10/2018 0:00,84.474,,,,
1837,9/10/2018 0:30,84.474,,,,
1838,9/10/2018 1:00,84.295,,,,
1839,9/10/2018 1:30,84.295,,,,
1840,9/10/2018 2:00,84.115,,,,
1841,9/10/2018 2:30,84.115,,,,
1842,9/10/2018 3:00,84.115,,,,
1843,9/10/2018 3:30,83.935,,,,
1844,9/10/2018 4:00,83.935,,,,
1845,9/10/2018 4:30,83.757,,,,
1846,9/10/2018 5:00,83.757,,,,
1847,9/10/2018 5:30,83.579,,,,
1848,9/10/2018 6:00,83.579,,,,
1849,9/10/2018 6:30,83.579,,,,
1850,9/10/2018 7:00,83.579,,,,
1851,9/10/2018 7:30,83.399,,,,
1852,9/10/2018 8:00,83.579,,,,
1853,9/10/2018 8:30,83.399,,,,
1854,9/10/2018 9:00,83.579,,,,
1855,9/10/2018 9:30,83.579,,,,
1856,9/10/2018 10:00,83.579,,,,
1857,9/10/2018 10:30,83.757,,,,
1858,9/10/2018 11:00,83.935,,,,
1859,9/10/2018 11:30,84.115,,,,
1860,9/10/2018 12:00,84.474,,,,
1861,9/10/2018 12:30,84.834,,,,
1862,9/10/2018 13:00,85.194,,,,
1863,9/10/2018 13:30,86.459,,,,
1864,9/10/2018 14:00,87.186,,,,
1865,9/10/2018 14:30,87.186,,,,
1866,9/10/2018 15:00,87.368,,,,
1867,9/10/2018 15:30,85.915,,,,
1868,9/10/2018 16:00,86.277,,,,
1869,9/10/2018 16:30,86.459,,,,
1870,9/10/2018 17:00,86.641,,,,
1871,9/10/2018 17:30,86.097,,,,
1872,9/10/2018 18:00,86.277,,,,
1873,9/10/2018 18:30,86.097,,,,
1874,9/10/2018 19:00,85.915,,,,
1875,9/10/2018 19:30,85.915,,,,
1876,9/10/2018 20:00,85.735,,,,
1877,9/10/2018 20:30,85.735,,,,
1878,9/10/2018 21:00,85.735,,,,
1879,9/10/2018 21:30,85.374,,,,
1880,9/10/2018 22:00,85.014,,,,
1881,9/10/2018 22:30,85.194,,,,
1882,9/10/2018 23:00,84.834,,,,
1883,9/10/2018 23:30,85.014,,,,
1884,9/11/2018 0:00,84.654,,,,
1885,9/11/2018 0:30,84.474,,,,
1886,9/11/2018 1:00,84.654,,,,
1887,9/11/2018 1:30,84.474,,,,
1888,9/11/2018 2:00,84.295,,,,
1889,9/11/2018 2:30,84.295,,,,
1890,9/11/2018 3:00,84.295,,,,
1891,9/11/2018 3:30,84.654,,,,
1892,9/11/2018 4:00,84.115,,,,
1893,9/11/2018 4:30,84.474,,,,
1894,9/11/2018 5:00,84.115,,,,
1895,9/11/2018 5:30,84.115,,,,
1896,9/11/2018 6:00,84.115,,,,
1897,9/11/2018 6:30,83.935,,,,
1898,9/11/2018 7:00,84.115,,,,
1899,9/11/2018 7:30,83.935,,,,
1900,9/11/2018 8:00,83.935,,,,
1901,9/11/2018 8:30,83.935,,,,
1902,9/11/2018 9:00,84.115,,,,
1903,9/11/2018 9:30,84.115,,,,
1904,9/11/2018 10:00,84.474,,,,
1905,9/11/2018 10:30,84.474,,,,
1906,9/11/2018 11:00,84.834,,,,
1907,9/11/2018 11:30,85.014,,,,
1908,9/11/2018 12:00,85.374,,,,
1909,9/11/2018 12:30,85.915,,,,
